thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_d,9,1,true,4,12,onchain,16,0,1979758,4551392,84700,532178,821.250900,582567,583.248000,615559,601.868900,69626,22.036300,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,9,2,true,4,12,onchain,16,1,1979758,4551392,84700,532238,578.053700,582615,598.135900,615607,598.913800,69626,36.012600,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,9,3,true,4,12,onchain,16,2,1979758,4551392,84700,532238,551.692900,582627,663.115300,615619,709.676300,69626,27.297500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,9,4,false,4,12,onchain,16,0,1979758,4551392,84700,532178,624.148200,582567,568.649700,615559,640.800300,69626,31.604700,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,9,5,false,4,12,onchain,16,1,1979758,4551392,84700,532238,640.369700,582615,629.971300,615607,570.889000,69626,18.367200,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,9,6,false,4,12,onchain,16,2,1979758,4551392,84700,532238,581.079700,582627,615.371400,615619,674.147800,69626,26.017300,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,9,7,false,4,12,onchain,16,3,1979758,4551392,84700,532274,618.756300,582663,650.285400,615655,641.470300,69626,22.321900,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,9,8,false,4,12,onchain,16,4,1979758,4551392,84700,532298,587.844600,582687,626.316900,615679,660.592400,69626,21.819700,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,9,9,false,4,12,onchain,16,5,1979758,4551392,84700,532178,696.516000,582567,590.615100,615559,623.075500,69626,25.324400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,9,10,false,4,12,onchain,16,6,1979758,4551392,84700,532322,625.846600,582711,669.115800,615703,656.412300,69626,25.064400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_d,9,11,false,4,12,onchain,16,7,1979758,4551392,84700,532322,592.757900,582711,602.055600,615703,731.416300,69626,21.564900,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
theo_d,9,12,false,4,12,onchain,16,8,1979758,4551392,84700,532238,548.016800,582615,648.443700,615607,630.294300,69614,32.618800,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x15bf766aa145bc49955f4b440b0070cdb1823fdb1a4942a856ae7a53dd251a8a
theo_d,9,13,false,4,12,onchain,16,9,1979758,4551392,84700,532346,573.746200,582723,642.573900,615715,602.225000,69626,19.802200,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x145e23340ae3a5c2a8a430e0bd8150939cf9d3336c5a111f39801cc2a9171cea
theo_d,9,14,false,4,12,onchain,16,10,1979758,4551392,84700,532334,607.559500,582723,647.305000,615715,607.939300,69626,29.805500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x19d8b479a4eb2ed56fc544f5f258c142afbc9733ce11579245b90f6471cc5aa2
theo_d,9,15,false,4,12,onchain,16,11,1979758,4551392,84700,532214,591.085900,582603,638.837300,615595,654.082100,69626,27.742700,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x17115cce247ab17833ce4f971544dcf98cba44f30ac3caa2b60573600696808c
theo_d,9,16,false,4,12,onchain,16,12,1979758,4551392,84700,532118,623.360900,582507,617.398400,615499,675.077600,69626,24.990500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x12f7111f7f65e737c4608f3f8cffc3dea6a29e14af7ddcba52cac254304ecd23
theo_d,9,17,false,4,12,onchain,16,13,1979758,4551392,84700,532214,649.343100,582603,625.422000,615595,680.337800,69626,27.221500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x146554373ef67f5de307538cfcb7e62015f4c7d7791f0be35f5897031ab12a59
theo_d,9,18,false,4,12,onchain,16,14,1979758,4551392,84700,532214,589.031000,582603,691.560500,615595,627.400900,69626,25.049400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x298177b133ab3f68a2e47c6d74787973892a7540de8dcd16ae80701b4d1a19b5
theo_d,9,19,false,4,12,onchain,16,15,1979758,4551392,84700,532166,546.982800,582555,740.881200,615547,599.775200,69626,23.149400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x290f20350f10923907c139526a8eeb150f99e2573a16d6916fe0f769c993f49a
