run_id,metric,N,mean
1,deploy_pool_gas,8,968565
1,update_root_gas,8,78462
1,withdraw_gas,8,64650.5
1,withdraw_ms,8,28.319788
1,witness_ms,8,0.395188
1,setup_ms,8,63.2697
1,prove_ms,8,98.223225
1,proof_generation_ms,8,98.618412
1,verify_native_ms,8,3.628087
1,proof_bytes,8,3040
2,deploy_pool_gas,8,968565
2,update_root_gas,8,78462
2,withdraw_gas,8,64650.5
2,withdraw_ms,8,43.124688
2,witness_ms,8,0.553175
2,setup_ms,8,61.6168
2,prove_ms,8,133.5509
2,proof_generation_ms,8,134.104075
2,verify_native_ms,8,5.226563
2,proof_bytes,8,3040
3,deploy_pool_gas,8,968565
3,update_root_gas,8,78462
3,withdraw_gas,8,64650.5
3,withdraw_ms,8,28.7403
3,witness_ms,8,0.613925
3,setup_ms,8,65.301
3,prove_ms,8,137.345425
3,proof_generation_ms,8,137.95935
3,verify_native_ms,8,5.32615
3,proof_bytes,8,3040
4,deploy_pool_gas,8,968565
4,update_root_gas,8,78462
4,withdraw_gas,8,64650.5
4,withdraw_ms,8,30.519375
4,witness_ms,8,0.5573
4,setup_ms,8,63.2982
4,prove_ms,8,135.478575
4,proof_generation_ms,8,136.035875
4,verify_native_ms,8,5.614662
4,proof_bytes,8,3040
5,deploy_pool_gas,8,968565
5,update_root_gas,8,78462
5,withdraw_gas,8,64650.5
5,withdraw_ms,8,35.205325
5,witness_ms,8,0.611738
5,setup_ms,8,79.8159
5,prove_ms,8,147.907875
5,proof_generation_ms,8,148.519612
5,verify_native_ms,8,5.7167
5,proof_bytes,8,3040
6,deploy_pool_gas,8,968565
6,update_root_gas,8,78462
6,withdraw_gas,8,64650.5
6,withdraw_ms,8,23.583437
6,witness_ms,8,0.582088
6,setup_ms,8,82.994
6,prove_ms,8,132.229837
6,proof_generation_ms,8,132.811925
6,verify_native_ms,8,5.6699
6,proof_bytes,8,3040
7,deploy_pool_gas,8,968565
7,update_root_gas,8,78462
7,withdraw_gas,8,64650.5
7,withdraw_ms,8,40.608638
7,witness_ms,8,0.537937
7,setup_ms,8,61.6574
7,prove_ms,8,124.048838
7,proof_generation_ms,8,124.586775
7,verify_native_ms,8,5.113837
7,proof_bytes,8,3040
8,deploy_pool_gas,8,968565
8,update_root_gas,8,78462
8,withdraw_gas,8,64650.5
8,withdraw_ms,8,44.311688
8,witness_ms,8,0.603475
8,setup_ms,8,71.8886
8,prove_ms,8,141.12105
8,proof_generation_ms,8,141.724525
8,verify_native_ms,8,5.881363
8,proof_bytes,8,3040
9,deploy_pool_gas,8,968565
9,update_root_gas,8,78462
9,withdraw_gas,8,64650.5
9,withdraw_ms,8,34.523713
9,witness_ms,8,0.740663
9,setup_ms,8,77.6768
9,prove_ms,8,176.402738
9,proof_generation_ms,8,177.1434
9,verify_native_ms,8,7.017137
9,proof_bytes,8,3040
10,deploy_pool_gas,8,968565
10,update_root_gas,8,78462
10,withdraw_gas,8,64650.5
10,withdraw_ms,8,39.104075
10,witness_ms,8,0.610762
10,setup_ms,8,61.7851
10,prove_ms,8,135.47665
10,proof_generation_ms,8,136.087412
10,verify_native_ms,8,5.35315
10,proof_bytes,8,3040
11,deploy_pool_gas,8,968565
11,update_root_gas,8,78462
11,withdraw_gas,8,64650.5
11,withdraw_ms,8,28.471375
11,witness_ms,8,0.590675
11,setup_ms,8,63.1875
11,prove_ms,8,137.737925
