thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_d,1,1,true,4,9,offchain,16,0,1.674100,117.940900,221.671500,223.345600,7.449500,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,97.859000
theo_d,1,2,true,4,9,offchain,16,1,0.889600,160.132900,257.191600,258.081200,10.123600,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,123.392900
theo_d,1,3,true,4,9,offchain,16,2,1.150500,175.236000,308.057800,309.208300,7.714800,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,104.950200
theo_d,1,4,false,4,9,offchain,16,0,0.854700,141.053800,236.095700,236.950400,8.590800,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,104.775700
theo_d,1,5,false,4,9,offchain,16,1,1.310300,136.865400,228.005300,229.315600,8.578400,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,100.526600
theo_d,1,6,false,4,9,offchain,16,2,0.991100,140.119400,222.080800,223.071900,7.261400,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,104.272100
theo_d,1,7,false,4,9,offchain,16,3,1.035300,139.089300,224.546400,225.581700,7.619100,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x2ee3eca2a8acabb5247f13a7dc5bb5745525229c9b0fb6af8461f8add9d6ea42,99.757700
theo_d,1,8,false,4,9,offchain,16,4,0.827400,135.342200,210.772000,211.599400,76.105700,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x23abcf4c24d8f5eaa25ebedbbad6a842ea7c9839a4809e5f07c904d2874949da,152.787400
theo_d,1,9,false,4,9,offchain,16,5,1.267500,145.681200,226.425900,227.693400,7.534300,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x053f995315ef14fd41321d4c26fc6e4a11eebe9847b131f33160a845efab237a,99.544500
theo_d,1,10,false,4,9,offchain,16,6,0.927100,132.821500,206.477600,207.404700,8.826000,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x2253bb49377756b6e039255c2e07e59ebdb5e721de9034b6084a4f646823fb04,95.984500
