thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_d,2,1,true,4,12,onchain,16,0,1979758,4551392,84700,532262,761.513600,582651,580.956400,615643,595.724400,69626,23.392000,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,2,2,true,4,12,onchain,16,1,1979758,4551392,84700,532202,607.889600,582579,602.171800,615571,719.980100,69626,23.946300,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,2,3,true,4,12,onchain,16,2,1979758,4551392,84700,532142,553.276600,582531,639.391500,615523,852.952600,69626,26.084300,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,2,4,false,4,12,onchain,16,0,1979758,4551392,84700,532262,630.873200,582651,684.554200,615643,562.535500,69626,35.719300,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,2,5,false,4,12,onchain,16,1,1979758,4551392,84700,532202,603.083600,582579,1013.472200,615571,673.406000,69626,41.049400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,2,6,false,4,12,onchain,16,2,1979758,4551392,84700,532142,600.096400,582531,618.834400,615523,677.785800,69626,28.160500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,2,7,false,4,12,onchain,16,3,1979758,4551392,84700,532298,577.566600,582687,716.459900,615679,700.138300,69626,24.163400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,2,8,false,4,12,onchain,16,4,1979758,4551392,84700,532202,619.983400,582591,672.838500,615583,599.168800,69626,27.459600,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,2,9,false,4,12,onchain,16,5,1979758,4551392,84700,532226,607.013700,582615,649.769100,615607,707.143200,69626,23.215200,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,2,10,false,4,12,onchain,16,6,1979758,4551392,84700,532274,561.925300,582663,602.860500,615655,707.812000,69626,32.354000,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_d,2,11,false,4,12,onchain,16,7,1979758,4551392,84700,532166,595.009400,582555,643.204000,615547,619.051500,69626,27.720600,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
theo_d,2,12,false,4,12,onchain,16,8,1979758,4551392,84700,532262,564.319900,582639,710.442900,615631,657.441100,69614,70.259800,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x15bf766aa145bc49955f4b440b0070cdb1823fdb1a4942a856ae7a53dd251a8a
theo_d,2,13,false,4,12,onchain,16,9,1979758,4551392,84700,532286,565.081700,582663,653.222900,615655,633.630100,69626,21.401000,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x145e23340ae3a5c2a8a430e0bd8150939cf9d3336c5a111f39801cc2a9171cea
theo_d,2,14,false,4,12,onchain,16,10,1979758,4551392,84700,532250,567.904500,582639,604.998600,615631,593.352100,69626,22.043200,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x19d8b479a4eb2ed56fc544f5f258c142afbc9733ce11579245b90f6471cc5aa2
theo_d,2,15,false,4,12,onchain,16,11,1979758,4551392,84700,532310,568.704000,582699,663.033200,615691,579.921600,69626,58.955000,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x17115cce247ab17833ce4f971544dcf98cba44f30ac3caa2b60573600696808c
theo_d,2,16,false,4,12,onchain,16,12,1979758,4551392,84700,532190,635.008600,582579,645.401200,615571,591.237900,69626,34.516500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x12f7111f7f65e737c4608f3f8cffc3dea6a29e14af7ddcba52cac254304ecd23
theo_d,2,17,false,4,12,onchain,16,13,1979758,4551392,84700,532334,600.617600,582723,589.622600,615715,682.728800,69626,31.694200,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x146554373ef67f5de307538cfcb7e62015f4c7d7791f0be35f5897031ab12a59
theo_d,2,18,false,4,12,onchain,16,14,1979758,4551392,84700,532214,555.145900,582603,544.002400,615595,663.462300,69626,15.564200,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x298177b133ab3f68a2e47c6d74787973892a7540de8dcd16ae80701b4d1a19b5
theo_d,2,19,false,4,12,onchain,16,15,1979758,4551392,84700,532202,561.357600,582591,748.020500,615583,951.273800,69626,35.935900,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x290f20350f10923907c139526a8eeb150f99e2573a16d6916fe0f769c993f49a
