thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,20,1,true,9,13,onchain,60,0,1979758,4554511,118668,532322,789.565000,582711,552.443800,615703,586.985100,69626,25.639900,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x0132b27cbf2a52517b1b012ddf72451ec2c65f79ea869e5307da210ba651cf0d
theo_n,20,2,true,9,13,onchain,60,1,1979758,4554511,118668,532274,598.709800,582651,693.232400,615643,724.018300,69626,24.956600,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x08c60c725bde58df72fb6f3decfb702e1a9c09167fc97b346cf789cde0c27a59
theo_n,20,3,true,9,13,onchain,60,2,1979758,4554511,118668,532250,737.018000,582639,601.353700,615631,599.040500,69626,32.714600,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x1430d39d506001656be7a9532ecf29fa361837c320c9666cdc661665998a61c4
theo_n,20,4,false,9,13,onchain,60,0,1979758,4554511,118668,532322,522.959000,582711,608.846000,615703,603.249500,69626,29.462800,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x0132b27cbf2a52517b1b012ddf72451ec2c65f79ea869e5307da210ba651cf0d
theo_n,20,5,false,9,13,onchain,60,1,1979758,4554511,118668,532274,554.866600,582651,559.432300,615643,613.000200,69626,26.538300,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x08c60c725bde58df72fb6f3decfb702e1a9c09167fc97b346cf789cde0c27a59
theo_n,20,6,false,9,13,onchain,60,2,1979758,4554511,118668,532250,527.787300,582639,593.330500,615631,640.280000,69626,27.687400,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x1430d39d506001656be7a9532ecf29fa361837c320c9666cdc661665998a61c4
theo_n,20,7,false,9,13,onchain,60,3,1979758,4554511,118668,532358,617.851600,582747,572.397000,615739,573.827400,69626,28.771900,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x077dada64438b9c0395d971d16c9351f69292ec7859d22e83931d734c0b87a5d
theo_n,20,8,false,9,13,onchain,60,4,1979758,4554511,118668,532370,520.841300,582759,565.624600,615751,601.046500,69626,33.628300,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x18c3d54820b67a973ef03d79933a5bc94b7e4f79b24c1b78e8a01412bd44d05c
theo_n,20,9,false,9,13,onchain,60,5,1979758,4554511,118668,532178,529.293800,582567,574.168300,615559,646.130900,69626,24.514200,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x03388464e62d52dfa97c0cadba6780472c2d154b038cfbfdbed563f64d1126fe
theo_n,20,10,false,9,13,onchain,60,6,1979758,4554511,118668,532274,578.369300,582663,598.248500,615655,552.712000,69626,31.942800,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x0f4d68e4a2ea1f2e59b75210cb635a4288ae17c99a2bf5481c374659c82144af
