thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_n,13,1,true,9,9,offchain,60,0,0.934400,102.348600,172.283100,173.217500,6.352300,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x3910263321b3ae587b0484a7bb25a17807cfb46f75976c85bf0195500d1bb3df,80.332200
theo_n,13,2,true,9,9,offchain,60,1,1.237000,114.450800,193.444700,194.681700,6.645000,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x15229b9b67b1f3f23a4c2198298184c640980034b0f26e1524221f045ff8a364,89.375500
theo_n,13,3,true,9,9,offchain,60,2,1.285700,119.099100,204.192700,205.478400,6.908200,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x2543341eb5474f235c6ae6091e9dbeb64f67b89cdaf34d972aca7d0c2e95c4b4,95.255100
theo_n,13,4,false,9,9,offchain,60,0,1.404700,121.807300,260.206100,261.610800,6.977700,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x3910263321b3ae587b0484a7bb25a17807cfb46f75976c85bf0195500d1bb3df,94.870100
theo_n,13,5,false,9,9,offchain,60,1,1.358600,123.666600,199.067100,200.425700,7.285900,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x15229b9b67b1f3f23a4c2198298184c640980034b0f26e1524221f045ff8a364,92.926400
theo_n,13,6,false,9,9,offchain,60,2,1.419100,124.189400,206.349800,207.768900,6.944800,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x2543341eb5474f235c6ae6091e9dbeb64f67b89cdaf34d972aca7d0c2e95c4b4,92.600600
theo_n,13,7,false,9,9,offchain,60,3,1.354000,124.819000,200.190200,201.544200,6.929300,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x1b60dbfc6cdcb07b271d7e90469770f16fb337bd68b921a9b8fb4babfb5200af,92.425500
theo_n,13,8,false,9,9,offchain,60,4,1.360400,121.753600,200.111700,201.472100,6.792500,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x00ba3647bc608427d639d71a3e79f5a0cefa572b48f76b14f8789e1177d8c80e,92.126100
theo_n,13,9,false,9,9,offchain,60,5,1.336000,123.670500,202.690700,204.026700,6.815000,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x03abcfb2747a2ce637a454fb3fe48fadc7a79dc56e2fe388963f304cdb8c7117,92.433800
theo_n,13,10,false,9,9,offchain,60,6,1.338800,122.120700,201.416400,202.755200,6.791900,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x05f6891bcf98bb70ed8caa1c31ffba2d8f6bd96be67b8dc81aff95be1eb15c4e,98.450000
theo_n,13,11,false,9,9,offchain,60,7,1.330100,121.769500,199.877400,201.207500,7.057300,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x1312ed347fdb2359425ee092e33101d4e1b5ea9f44e11efc6ac74603a1399f68,94.627300
theo_n,13,12,false,9,9,offchain,60,8,1.320000,124.363200,201.950800,203.270800,6.766900,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x281033a6e06cf2857d09891e624a69474451d2560b98d341202d6dcb488eb409,95.859100
theo_n,13,13,false,9,9,offchain,60,9,1.465600,121.569200,198.288500,199.754100,6.791100,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x1609bed540bd6a04aa965de1b3e1f5c3acac73b2d78ab819c1b2d44852c0d42e,95.460800
theo_n,13,14,false,9,9,offchain,60,10,1.421100,122.862200,197.226200,198.647300,6.914800,true,3104,,0x3d16e0b44bc8997f0818389a71e565a2a15213cb559b304cddb9b10beefae7bb,0x263abb26640cae9a3ff2fcb38663e3350a30cebc2860805195cbf954fb3b750c,93.692600
