run_id,metric,N,mean
1,deploy_pool_gas,256,1979758
1,deploy_verifier_gas,256,4235887
1,update_root_gas,256,270222
1,verify_gas,256,496599.71875
1,verify_onchain_ms,256,605.986377
1,withdraw_gas,256,546914.515625
1,withdraw_ms,256,635.95762
1,verify_record_gas,256,579906.515625
1,verify_record_ms,256,637.615465
1,settle_gas,256,69624.546875
1,settle_ms,256,31.857278
1,witness_ms,256,60.403146
1,setup_ms,256,1429.77
1,prove_ms,256,1101.051069
1,proof_generation_ms,256,1161.454215
1,verify_native_ms,256,6.092695
1,proof_bytes,256,3808
1,calldata_bytes,256,3936
1,tach_gas,256,649531.0625
2,deploy_pool_gas,256,1979758
2,deploy_verifier_gas,256,4235887
2,update_root_gas,256,270222
2,verify_gas,256,496601.3125
2,verify_onchain_ms,256,578.395662
2,withdraw_gas,256,546916.109375
2,withdraw_ms,256,630.993449
2,verify_record_gas,256,579908.109375
2,verify_record_ms,256,627.960489
2,settle_gas,256,69624.546875
2,settle_ms,256,29.500321
2,witness_ms,256,60.772109
2,setup_ms,256,1335.0707
2,prove_ms,256,1096.238603
2,proof_generation_ms,256,1157.010712
2,verify_native_ms,256,6.267598
2,proof_bytes,256,3808
2,calldata_bytes,256,3936
2,tach_gas,256,649532.65625
3,deploy_pool_gas,256,1979758
3,deploy_verifier_gas,256,4235887
3,update_root_gas,256,270222
3,verify_gas,256,496600.796875
3,verify_onchain_ms,256,589.09484
3,withdraw_gas,256,546915.59375
3,withdraw_ms,256,629.058502
3,verify_record_gas,256,579907.59375
3,verify_record_ms,256,625.832675
3,settle_gas,256,69624.546875
3,settle_ms,256,29.537277
3,witness_ms,256,61.28877
3,setup_ms,256,1381.0407
3,prove_ms,256,1098.798643
3,proof_generation_ms,256,1160.087413
3,verify_native_ms,256,6.220698
3,proof_bytes,256,3808
3,calldata_bytes,256,3936
3,tach_gas,256,649532.140625
4,deploy_pool_gas,256,1979758
4,deploy_verifier_gas,256,4235887
4,update_root_gas,256,270222
4,verify_gas,256,496604.5
4,verify_onchain_ms,256,592.090124
4,withdraw_gas,256,546919.296875
4,withdraw_ms,256,626.878301
4,verify_record_gas,256,579911.296875
4,verify_record_ms,256,638.429376
4,settle_gas,256,69624.546875
4,settle_ms,256,28.61981
4,witness_ms,256,63.191665
4,setup_ms,256,1439.076
4,prove_ms,256,1122.872329
4,proof_generation_ms,256,1186.063995
4,verify_native_ms,256,6.445873
4,proof_bytes,256,3808
4,calldata_bytes,256,3936
4,tach_gas,256,649535.84375
5,deploy_pool_gas,256,1979758
5,deploy_verifier_gas,256,4235887
5,update_root_gas,256,270222
5,verify_gas,256,496600.234375
5,verify_onchain_ms,256,596.556867
5,withdraw_gas,256,546915.03125
5,withdraw_ms,256,633.805622
5,verify_record_gas,256,579907.03125
5,verify_record_ms,256,634.290852
5,settle_gas,256,69624.546875
5,settle_ms,256,30.37441
5,witness_ms,256,43.583582
5,setup_ms,256,1885.8379
5,prove_ms,256,1143.263936
5,proof_generation_ms,256,1186.847518
5,verify_native_ms,256,6.303508
5,proof_bytes,256,3808
5,calldata_bytes,256,3936
5,tach_gas,256,649531.578125
6,deploy_pool_gas,256,1979758
6,deploy_verifier_gas,256,4235887
6,update_root_gas,256,270222
6,verify_gas,256,496604.921875
6,verify_onchain_ms,256,589.678975
6,withdraw_gas,256,546919.71875
6,withdraw_ms,256,642.104785
6,verify_record_gas,256,579911.71875
6,verify_record_ms,256,648.812832
6,settle_gas,256,69624.546875
6,settle_ms,256,32.636708
6,witness_ms,256,60.42345
6,setup_ms,256,1440.3042
6,prove_ms,256,1099.539039
6,proof_generation_ms,256,1159.962489
6,verify_native_ms,256,6.256753
6,proof_bytes,256,3808
6,calldata_bytes,256,3936
6,tach_gas,256,649536.265625
7,deploy_pool_gas,256,1979758
7,deploy_verifier_gas,256,4235887
7,update_root_gas,256,270222
7,verify_gas,256,496605.53125
7,verify_onchain_ms,256,591.515248
7,withdraw_gas,256,546920.328125
7,withdraw_ms,256,627.056223
7,verify_record_gas,256,579912.328125
7,verify_record_ms,256,632.386824
7,settle_gas,256,69624.546875
7,settle_ms,256,30.6552
7,witness_ms,256,60.190507
7,setup_ms,256,1374.4733
7,prove_ms,256,1104.455389
7,proof_generation_ms,256,1164.645896
7,verify_native_ms,256,6.262469
7,proof_bytes,256,3808
7,calldata_bytes,256,3936
7,tach_gas,256,649536.875
8,deploy_pool_gas,256,1979758
8,deploy_verifier_gas,256,4235887
8,update_root_gas,256,270222
8,verify_gas,256,496604.640625
8,verify_onchain_ms,256,604.711818
8,withdraw_gas,256,546919.4375
8,withdraw_ms,256,633.762911
8,verify_record_gas,256,579911.4375
8,verify_record_ms,256,644.356153
8,settle_gas,256,69624.546875
8,settle_ms,256,29.864053
8,witness_ms,256,59.572802
8,setup_ms,256,1461.2062
8,prove_ms,256,1098.720281
8,proof_generation_ms,256,1158.293083
8,verify_native_ms,256,6.034317
8,proof_bytes,256,3808
8,calldata_bytes,256,3936
8,tach_gas,256,649535.984375
9,deploy_pool_gas,256,1979758
9,deploy_verifier_gas,256,4235887
9,update_root_gas,256,270222
9,verify_gas,256,496602.671875
9,verify_onchain_ms,256,607.461102
9,withdraw_gas,256,546917.46875
9,withdraw_ms,256,649.874059
9,verify_record_gas,256,579909.46875
9,verify_record_ms,256,646.400104
9,settle_gas,256,69624.546875
9,settle_ms,256,31.07618
9,witness_ms,256,63.332317
9,setup_ms,256,1405.5475
9,prove_ms,256,1132.20586
9,proof_generation_ms,256,1195.538177
9,verify_native_ms,256,6.348743
9,proof_bytes,256,3808
9,calldata_bytes,256,3936
9,tach_gas,256,649534.015625
10,deploy_pool_gas,256,1979758
10,deploy_verifier_gas,256,4235887
10,update_root_gas,256,270222
10,verify_gas,256,496600.375
10,verify_onchain_ms,256,598.334204
10,withdraw_gas,256,546915.171875
10,withdraw_ms,256,630.83101
10,verify_record_gas,256,579907.171875
10,verify_record_ms,256,629.075874
10,settle_gas,256,69624.546875
10,settle_ms,256,28.034527
10,witness_ms,256,62.039007
10,setup_ms,256,1386.6807
10,prove_ms,256,1100.337313
10,proof_generation_ms,256,1162.37632
10,verify_native_ms,256,6.349946
10,proof_bytes,256,3808
10,calldata_bytes,256,3936
10,tach_gas,256,649531.71875
11,deploy_pool_gas,256,1979758
11,deploy_verifier_gas,256,4235887
11,update_root_gas,256,270222
