run_id,metric,N,mean
1,deploy_pool_gas,8,1979758
1,deploy_verifier_gas,8,4232491
1,update_root_gas,8,78520
1,verify_gas,8,496564.5
1,verify_onchain_ms,8,583.172575
1,withdraw_gas,8,546880
1,withdraw_ms,8,589.955762
1,verify_record_gas,8,579872
1,verify_record_ms,8,631.43615
1,settle_gas,8,69626
1,settle_ms,8,28.291537
1,witness_ms,8,58.006225
1,setup_ms,8,925.5984
1,prove_ms,8,842.672575
1,proof_generation_ms,8,900.6788
1,verify_native_ms,8,6.8435
1,proof_bytes,8,3808
1,calldata_bytes,8,3936
1,tach_gas,8,649498
2,deploy_pool_gas,8,1979758
2,deploy_verifier_gas,8,4232491
2,update_root_gas,8,78520
2,verify_gas,8,496563
2,verify_onchain_ms,8,535.339213
2,withdraw_gas,8,546878.5
2,withdraw_ms,8,607.54575
2,verify_record_gas,8,579870.5
2,verify_record_ms,8,621.697013
2,settle_gas,8,69626
2,settle_ms,8,24.129025
2,witness_ms,8,55.340588
2,setup_ms,8,860.4932
2,prove_ms,8,837.135238
2,proof_generation_ms,8,892.475825
2,verify_native_ms,8,6.522237
2,proof_bytes,8,3808
2,calldata_bytes,8,3936
2,tach_gas,8,649496.5
3,deploy_pool_gas,8,1979758
3,deploy_verifier_gas,8,4232491
3,update_root_gas,8,78520
3,verify_gas,8,496588.5
3,verify_onchain_ms,8,591.157837
3,withdraw_gas,8,546904
3,withdraw_ms,8,659.552725
3,verify_record_gas,8,579896
3,verify_record_ms,8,680.384675
3,settle_gas,8,69626
3,settle_ms,8,28.022813
3,witness_ms,8,53.544213
3,setup_ms,8,859.1833
3,prove_ms,8,852.195038
3,proof_generation_ms,8,905.73925
3,verify_native_ms,8,6.675075
3,proof_bytes,8,3808
3,calldata_bytes,8,3936
3,tach_gas,8,649522
4,deploy_pool_gas,8,1979758
4,deploy_verifier_gas,8,4232491
4,update_root_gas,8,78520
4,verify_gas,8,496545
4,verify_onchain_ms,8,614.383062
4,withdraw_gas,8,546860.5
4,withdraw_ms,8,612.7281
4,verify_record_gas,8,579852.5
4,verify_record_ms,8,647.53765
4,settle_gas,8,69626
