thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_d,2,1,true,4,9,offchain,16,0,0.506800,91.261300,149.561300,150.068100,5.480900,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,
theo_d,2,2,true,4,9,offchain,16,1,0.550200,91.261300,156.689600,157.239800,6.138700,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,
theo_d,2,3,true,4,9,offchain,16,2,0.602200,91.261300,189.118900,189.721100,7.616900,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,
theo_d,2,4,false,4,9,offchain,16,0,0.743000,91.261300,199.873000,200.616000,7.146600,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,
theo_d,2,5,false,4,9,offchain,16,1,0.696300,91.261300,197.472100,198.168400,7.115100,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,
theo_d,2,6,false,4,9,offchain,16,2,0.648900,91.261300,188.856100,189.505000,7.073800,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,
theo_d,2,7,false,4,9,offchain,16,3,0.666000,91.261300,194.337300,195.003300,6.936400,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x2ee3eca2a8acabb5247f13a7dc5bb5745525229c9b0fb6af8461f8add9d6ea42,
theo_d,2,8,false,4,9,offchain,16,4,0.657200,91.261300,192.653700,193.310900,6.778600,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x23abcf4c24d8f5eaa25ebedbbad6a842ea7c9839a4809e5f07c904d2874949da,
theo_d,2,9,false,4,9,offchain,16,5,0.639600,91.261300,182.769700,183.409300,6.824800,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x053f995315ef14fd41321d4c26fc6e4a11eebe9847b131f33160a845efab237a,
theo_d,2,10,false,4,9,offchain,16,6,0.639400,91.261300,181.702600,182.342000,7.040400,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x2253bb49377756b6e039255c2e07e59ebdb5e721de9034b6084a4f646823fb04,
theo_d,2,11,false,4,9,offchain,16,7,0.640600,91.261300,180.964100,181.604700,6.843900,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x30a7f45e66796c0bb5e756de164a7408361c1113a9c271d837fc45b7dcd6f659,
theo_d,2,12,false,4,9,offchain,16,8,0.630700,91.261300,180.620600,181.251300,6.784800,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x2cd86dce870ffb93e493637ae0ebc4d227e78de147374955ca7c805d2bd92dbb,
theo_d,2,13,false,4,9,offchain,16,9,0.626800,91.261300,182.269300,182.896100,6.712400,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x0bb7e3ce2eb37533b72c200e6c6614cb93c18b171631c1ef120a8fd150f2cb13,
theo_d,2,14,false,4,9,offchain,16,10,0.667500,91.261300,188.185400,188.852900,6.825200,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x2ddef6234d7e6f2ddbb3ed21a00be7589b7bbf5606b92dcf2b04f4b5bccd4fec,
theo_d,2,15,false,4,9,offchain,16,11,0.677400,91.261300,181.212400,181.889800,6.668000,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x3ada3ac697494a8c8f48fd81b4d30c407e5b76c201c8434db157d8b726837548,
theo_d,2,16,false,4,9,offchain,16,12,0.645400,91.261300,197.383200,198.028600,7.769900,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x2b1d692090d6ea4a2e3a8e5433f88d3c74ba86937bbe64f14872631fa739b53f,
theo_d,2,17,false,4,9,offchain,16,13,0.636200,91.261300,206.874400,207.510600,8.381400,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x184e5193d7aeddeb42bdf7d177255cdc1408f8df7aca9b1c91f801f0b916b0d6,
theo_d,2,18,false,4,9,offchain,16,14,0.638900,91.261300,200.753700,201.392600,10.094400,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x1058edf090bdc3434d5a8d0aaae59d1679f4ab8018a6c9def311908fe8a3ea79,
theo_d,2,19,false,4,9,offchain,16,15,0.856000,91.261300,190.087600,190.943600,7.296900,true,3104,,0x3d454bbdd4a24a0b94ac7fb4895304715615176c277ad0671b715140a19601a7,0x3b72a670b9b3a3ef60168831693d1465b1b6f88669ba7f1c47c43c4fe8b69559,
