thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_d,18,1,true,1,8,offchain,2,0,0.256700,60.448800,101.299400,101.556100,4.336000,true,3008,,0x0f2f81976217074a3dffe72705d281fa138c2c85046500f631d8efc3cc36e288,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,
theo_d,18,2,true,1,8,offchain,2,1,0.298300,60.448800,102.276900,102.575200,4.427400,true,3008,,0x0f2f81976217074a3dffe72705d281fa138c2c85046500f631d8efc3cc36e288,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,
theo_d,18,3,true,1,8,offchain,2,0,0.295900,60.448800,107.479900,107.775800,4.697500,true,3008,,0x0f2f81976217074a3dffe72705d281fa138c2c85046500f631d8efc3cc36e288,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,
theo_d,18,4,false,1,8,offchain,2,0,0.310700,60.448800,111.301500,111.612200,4.862700,true,3008,,0x0f2f81976217074a3dffe72705d281fa138c2c85046500f631d8efc3cc36e288,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,
theo_d,18,5,false,1,8,offchain,2,1,0.332200,60.448800,117.566100,117.898300,5.218700,true,3008,,0x0f2f81976217074a3dffe72705d281fa138c2c85046500f631d8efc3cc36e288,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,
