thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,20,1,true,9,13,onchain,100,0,1979758,4554511,149689,532250,829.180800,582639,564.225000,615631,625.919000,69626,29.972700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1c96258a9b2c26cfaed73db9fb1a2eb3d955b55918f079e88ff70e470148c72c
theo_n,20,2,true,9,13,onchain,100,1,1979758,4554511,149689,532274,544.122300,582651,579.438600,615643,623.447700,69626,28.064600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x05b48cc825368b2b4dd787a2f53879f43db527ad702df8991ee3bf035ff1f5da
theo_n,20,3,true,9,13,onchain,100,2,1979758,4554511,149689,532274,569.463200,582651,565.585500,615643,573.737200,69614,24.581600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x001185865c5651b90d250625413f765a8e104eb4950db96d263ef9018a27b426
theo_n,20,4,false,9,13,onchain,100,0,1979758,4554511,149689,532250,557.264200,582639,545.755600,615631,621.007000,69626,28.405800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1c96258a9b2c26cfaed73db9fb1a2eb3d955b55918f079e88ff70e470148c72c
theo_n,20,5,false,9,13,onchain,100,1,1979758,4554511,149689,532274,553.148900,582651,575.998700,615643,591.283200,69626,23.776100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x05b48cc825368b2b4dd787a2f53879f43db527ad702df8991ee3bf035ff1f5da
theo_n,20,6,false,9,13,onchain,100,2,1979758,4554511,149689,532274,588.241600,582651,575.969300,615643,587.971900,69614,22.400800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x001185865c5651b90d250625413f765a8e104eb4950db96d263ef9018a27b426
theo_n,20,7,false,9,13,onchain,100,3,1979758,4554511,149689,532250,583.924100,582639,533.561300,615631,608.441900,69626,17.588100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x20c37bb559db3a04269a2ec77f23db2b4ab691b2964ab1993528c170ed38eeab
theo_n,20,8,false,9,13,onchain,100,4,1979758,4554511,149689,532226,540.989700,582615,535.905500,615607,592.541600,69626,23.761000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1b2d2ad81d95f7b2818c0c32ba21f151b553ef38de8930b4f9d5a805060aaa3d
theo_n,20,9,false,9,13,onchain,100,5,1979758,4554511,149689,532154,545.744700,582543,601.917700,615535,570.777000,69626,26.756400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x29da0adb0831eafc36f38d567b31d7c24830127c04a24b371029ae5149c63471
theo_n,20,10,false,9,13,onchain,100,6,1979758,4554511,149689,532298,523.880200,582675,549.642500,615667,551.648600,69614,33.754500,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c150521c95767799ad61568c931a95a97a6950833fe994ad367a800d031eb16
theo_n,20,11,false,9,13,onchain,100,7,1979758,4554511,149689,532262,541.384600,582651,558.130400,615643,555.257100,69626,28.400800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0d79c03a4426ee62d54ae7195684ee235f1768bc51d2a30d2f86167e0e80727b
theo_n,20,12,false,9,13,onchain,100,8,1979758,4554511,149689,532190,548.913400,582567,526.437100,615559,573.859900,69614,22.102900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0582d183d7fb0942ee98f600750770ffb6a2016dc4394042b148fee564113090
theo_n,20,13,false,9,13,onchain,100,9,1979758,4554511,149689,532286,537.411700,582663,566.479900,615655,573.158400,69626,23.736900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x28f9bf2a60b0e548e35c5454b6884afd0c27fee8790acd4f29bd0f24fe413981
theo_n,20,14,false,9,13,onchain,100,10,1979758,4554511,149689,532274,536.196500,582663,564.463900,615655,618.800200,69626,20.172000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1e475966eed69b3ca65490ae3f8b036a5831e54b0e20e02d9b58ca6fa3235a27
theo_n,20,15,false,9,13,onchain,100,11,1979758,4554511,149689,532322,548.495200,582699,538.884400,615691,595.127800,69614,26.252500,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x088483e9e05d8e394629b35ed8254d2f42301d0568799b0003f9aa40f93e34f1
theo_n,20,16,false,9,13,onchain,100,12,1979758,4554511,149689,532298,525.653500,582687,557.423300,615679,560.608900,69626,24.220900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x09264304c31ad026c91ca672c1d2ec1d0194164dfb19ec5872a7b7d1d43209e6
theo_n,20,17,false,9,13,onchain,100,13,1979758,4554511,149689,532238,524.190000,582627,564.874300,615619,548.572400,69626,19.335600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c89f6cc097c6a8a27ea4574cda8f7857864ae78d5212c98a29b6065ae2aa89d
theo_n,20,18,false,9,13,onchain,100,14,1979758,4554511,149689,532310,523.919500,582699,556.020000,615691,625.976000,69626,18.371000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0a3fd41218dfba35e9f5323fe87b772c2c56384e8968f88adf102d2042a75d79
theo_n,20,19,false,9,13,onchain,100,15,1979758,4554511,149689,532298,533.231600,582675,556.377400,615667,556.316400,69614,26.492900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0043ece70cc4fc4b52ba67c0e427581548f7359c86819590f9ed1622fb967e05
theo_n,20,20,false,9,13,onchain,100,16,1979758,4554511,149689,532238,553.621400,582615,559.453400,615607,578.989400,69614,16.604800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x04307300f59db2cc0983bc9cc91dc3ffb2141ee361e95a9deae176f6c88744f7
theo_n,20,21,false,9,13,onchain,100,17,1979758,4554511,149689,532358,519.458300,582747,560.262300,615739,553.370600,69626,16.845900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1683c90bfba45254b2fd33ebdf921b22084b772c53f4289a030946c72b17ea6a
theo_n,20,22,false,9,13,onchain,100,18,1979758,4554511,149689,532262,525.993900,582651,543.674100,615643,579.239500,69626,27.700900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c9e8acf9ef3abbbff7adf32b173c61d63603ddd6a0b1510b5ceb60a5e523986
theo_n,20,23,false,9,13,onchain,100,19,1979758,4554511,149689,532214,545.721800,582591,562.757300,615583,610.238800,69614,26.844200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x257ec9ef28d58e8cc2974600c21aad77d40ecf7e7d2a24297afcc14c036b30a8
theo_n,20,24,false,9,13,onchain,100,20,1979758,4554511,149689,532322,524.171700,582711,546.347500,615703,587.009600,69626,29.830900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x200bb29a18b5e870f156d6ebd2bf6a3501fa7c3c8f09b60d83b214e56335f9a0
theo_n,20,25,false,9,13,onchain,100,21,1979758,4554511,149689,532214,536.946900,582603,584.623200,615595,593.622100,69626,23.546000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0430fa71978db464e55693aed22858236636fed52f0643ed5217ab57d3dcb0fd
theo_n,20,26,false,9,13,onchain,100,22,1979758,4554511,149689,532322,532.243800,582711,573.894800,615703,597.093300,69626,23.075000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2147f1dde12e92b8a779b7a1d8a020ab980e6191cc48c5284587a8cfcc38bdbf
theo_n,20,27,false,9,13,onchain,100,23,1979758,4554511,149689,532334,549.019600,582723,578.164600,615715,580.743300,69626,21.073300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x15600ee8f4c1d4245fed14fedd3f33b91278267f127310660d18be817347a4f4
theo_n,20,28,false,9,13,onchain,100,24,1979758,4554511,149689,532262,534.662100,582639,548.052500,615631,543.983500,69626,24.498600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0be8a4efd31fb3cc5779b47321aaddddbb58d76481ba21507fc63793fc500635
