thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_d,12,1,true,2,8,offchain,4,0,0.439800,68.848900,122.516900,122.956700,5.021700,true,3008,,0x27a69fb66b0d9c305abed20d73bd73994982ca2286e4d54f8ace10cf98cb0292,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,
theo_d,12,2,true,2,8,offchain,4,1,0.422300,68.848900,120.000000,120.422300,5.177100,true,3008,,0x27a69fb66b0d9c305abed20d73bd73994982ca2286e4d54f8ace10cf98cb0292,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,
theo_d,12,3,true,2,8,offchain,4,2,0.407100,68.848900,119.853700,120.260800,5.011300,true,3008,,0x27a69fb66b0d9c305abed20d73bd73994982ca2286e4d54f8ace10cf98cb0292,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,
theo_d,12,4,false,2,8,offchain,4,0,0.433500,68.848900,119.669200,120.102700,4.987200,true,3008,,0x27a69fb66b0d9c305abed20d73bd73994982ca2286e4d54f8ace10cf98cb0292,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,
theo_d,12,5,false,2,8,offchain,4,1,0.412600,68.848900,121.201900,121.614500,5.232800,true,3008,,0x27a69fb66b0d9c305abed20d73bd73994982ca2286e4d54f8ace10cf98cb0292,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,
theo_d,12,6,false,2,8,offchain,4,2,0.439400,68.848900,130.089900,130.529300,6.334100,true,3008,,0x27a69fb66b0d9c305abed20d73bd73994982ca2286e4d54f8ace10cf98cb0292,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,
theo_d,12,7,false,2,8,offchain,4,3,0.504300,68.848900,144.373900,144.878200,5.859000,true,3008,,0x27a69fb66b0d9c305abed20d73bd73994982ca2286e4d54f8ace10cf98cb0292,0x2ee3eca2a8acabb5247f13a7dc5bb5745525229c9b0fb6af8461f8add9d6ea42,
