thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_n,1,1,true,9,9,offchain,500,0,1.004500,92.279400,144.653100,145.657600,5.025700,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,69.428700
theo_n,1,2,true,9,9,offchain,500,1,0.955800,94.708200,150.778200,151.734000,4.991600,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,68.197300
theo_n,1,3,true,9,9,offchain,500,2,0.965400,86.746300,142.421400,143.386800,4.863900,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,68.265100
theo_n,1,4,false,9,9,offchain,500,0,0.928100,95.680900,142.096600,143.024700,4.934100,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,69.532900
theo_n,1,5,false,9,9,offchain,500,1,0.948500,92.720100,147.154700,148.103200,5.529400,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,75.638500
theo_n,1,6,false,9,9,offchain,500,2,0.933700,90.775000,146.024300,146.958000,4.928300,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,70.117900
theo_n,1,7,false,9,9,offchain,500,3,0.943500,127.252900,211.073000,212.016500,5.253100,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x2ee3eca2a8acabb5247f13a7dc5bb5745525229c9b0fb6af8461f8add9d6ea42,77.359100
theo_n,1,8,false,9,9,offchain,500,4,1.000500,96.805400,153.849000,154.849500,5.486500,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x23abcf4c24d8f5eaa25ebedbbad6a842ea7c9839a4809e5f07c904d2874949da,87.422900
theo_n,1,9,false,9,9,offchain,500,5,0.995300,102.779200,163.011200,164.006500,5.216300,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x053f995315ef14fd41321d4c26fc6e4a11eebe9847b131f33160a845efab237a,74.248200
theo_n,1,10,false,9,9,offchain,500,6,0.993300,97.736300,191.688900,192.682200,4.984100,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x2253bb49377756b6e039255c2e07e59ebdb5e721de9034b6084a4f646823fb04,70.959400
theo_n,1,11,false,9,9,offchain,500,7,0.947300,98.080300,143.846100,144.793400,5.728900,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x30a7f45e66796c0bb5e756de164a7408361c1113a9c271d837fc45b7dcd6f659,70.235800
theo_n,1,12,false,9,9,offchain,500,8,1.114800,99.902000,145.965500,147.080300,4.887100,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x2cd86dce870ffb93e493637ae0ebc4d227e78de147374955ca7c805d2bd92dbb,67.684200
theo_n,1,13,false,9,9,offchain,500,9,0.935100,87.264200,150.527400,151.462500,5.302600,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x0bb7e3ce2eb37533b72c200e6c6614cb93c18b171631c1ef120a8fd150f2cb13,167.359000
theo_n,1,14,false,9,9,offchain,500,10,0.947100,97.886300,182.196600,183.143700,5.013500,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x2ddef6234d7e6f2ddbb3ed21a00be7589b7bbf5606b92dcf2b04f4b5bccd4fec,74.328700
theo_n,1,15,false,9,9,offchain,500,11,0.930200,87.474000,143.789900,144.720100,5.000100,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x3ada3ac697494a8c8f48fd81b4d30c407e5b76c201c8434db157d8b726837548,70.782600
theo_n,1,16,false,9,9,offchain,500,12,0.945200,91.775400,159.320800,160.266000,5.924700,true,3104,,0x2fe6349b77f8b704a4b6fda6a67fa440bb1a7ac8a5722ef77d23ee9340b379ca,0x2b1d692090d6ea4a2e3a8e5433f88d3c74ba86937bbe64f14872631fa739b53f,67.893200
