mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
groth16,500,11,2109494,445503,458856,235746,371.948400,286619,396.838500,321795,396.741100,69626,15.773600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2362a8dcd3220d036c3c9526456851191218243adc12fd2d45581fb9de80eff4
groth16,500,12,2109494,445503,458856,235758,379.392700,286631,373.684000,321807,386.218000,69626,14.626900,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x15e8fc8203362b7c04cdaa7bc4f14f216ae692213137d15d46734e2418870abd
groth16,500,13,2109494,445503,458856,235758,374.231700,286619,355.460700,321795,365.405100,69614,16.184200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0601eed67c999a59a474788dc3fa0b528cc60eae2c3aa73b003e54fe159cd932
groth16,500,14,2109494,445503,458856,235746,355.283800,286619,377.320500,321795,407.032900,69626,14.966000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x265b5f2abdee27c7cb48ea0ae7f5fe22e7b648fbda09cf99db064aff37d84729
groth16,500,15,2109494,445503,458856,235734,389.721200,286607,368.191200,321783,380.678900,69626,15.122700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0e631eb9a6d08b91c6125814cee0c0db4bcdd2c9f91c21e9cdcfe5c494c02cc0
groth16,500,16,2109494,445503,458856,235758,370.779200,286631,378.185700,321807,412.051700,69626,15.130300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x19a7f69c3841db761099696f2ea5871de92ce47ba4e355f0714d848d15128a18
groth16,500,17,2109494,445503,458856,235758,366.849400,286631,382.972900,321807,382.992200,69626,14.874400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0acbf59274bcd425af0485cb62b780a91eb2869eed7669524a492f8f8d704e50
groth16,500,18,2109494,445503,458856,235746,375.845900,286619,394.377400,321795,384.516700,69626,16.271100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x247160974e83d130f8c4ca595c29667ac9ec59dfcdcbf03acb3376d033c226c6
groth16,500,19,2109494,445503,458856,235734,364.227000,286595,425.844800,321771,453.145100,69614,15.890400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2930c0c9412c4bca69d83dec6233000e323562916d46b9bdad6531ce7d773f19
groth16,500,20,2109494,445503,458856,235770,379.855800,286643,379.580100,321819,405.997200,69626,14.626500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2e062f395182a92bd458d8f89117d3c51758424561ac69350f4202cf80a9e6b7
groth16,500,21,2109494,445503,458856,235770,394.153400,286643,394.475000,321819,387.687900,69626,16.930700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2d5bf15815420dbb134e8e0e21e4d8917bde7e9b4713cb4067280fc84b11c402
groth16,500,22,2109494,445503,458856,235746,349.553900,286619,375.601800,321795,387.898600,69626,15.935600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x23f28f802cca1b065dcaacb39927dd83cf98409b81942e0a5156b5a29ed45c7a
groth16,500,23,2109494,445503,458856,235746,378.298900,286619,396.550800,321795,384.011200,69626,17.875300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x20e5f8f9cec5c31ef6b7d6cc9e85e57de8982cd228601c57c38d39f9e8ee3f85
groth16,500,24,2109494,445503,458856,235722,389.687600,286583,360.807000,321759,359.354800,69626,19.194500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0a598b8ba0d89e2beedcade77c4d672fcb9c4c8bfcec9741d21fceeebdf5901b
groth16,500,25,2109494,445503,458856,235746,348.973600,286619,371.949200,321795,375.186800,69626,18.237300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x01044abeab8c1a6d90792f809697f6af55df7fe601a99d55707864deec1ef505
groth16,500,26,2109494,445503,458856,235770,355.122200,286643,363.903800,321819,357.777000,69626,14.904700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1e5f8184f387ffbafdbd37e1fd0b246faf750719d3f0e83f3b4c045082a8949e
groth16,500,27,2109494,445503,458856,235746,346.741200,286607,370.731700,321783,372.585400,69614,13.745900,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x229c59fadc935df0c27c9a20fd27ad6ba8fbd78754c396a200ee67f5b898bb97
groth16,500,28,2109494,445503,458856,235758,351.581700,286619,374.025900,321795,376.318800,69614,14.196700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x00823e02bab302239a01d5193ba755cf8828b0aceaa27032a00df5dffeb1c211
groth16,500,29,2109494,445503,458856,235722,335.580200,286583,375.701100,321759,377.204800,69614,15.113000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x118f00767419b37166712caea1a2a70e926eac5a94744bb5dfa0e8b089fc3a99
groth16,500,30,2109494,445503,458856,235758,345.449400,286619,379.425500,321795,387.586800,69614,14.022300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2ce1f6d134fea0d34ab9a79a7e00ab868b70275ad3e7d3358483f383f9b5dddd
groth16,500,31,2109494,445503,458856,235722,348.129600,286595,347.367800,321771,376.082500,69626,14.159400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2d054902188c64acf1db74f2adcbb0b2b7ecf9a8c19370253de503efdd65d690
groth16,500,32,2109494,445503,458856,235758,342.575900,286631,376.257500,321807,373.949000,69626,14.492000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x01053a484f887e698b27769c4e973ce72c9c4b744f35a2a58b94601cbfb66d1e
groth16,500,33,2109494,445503,458856,235758,366.488400,286631,361.661300,321807,363.802900,69626,14.643000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x27d2e051c56c976eab0d54e22a65096a1317544dc995fad61dee50a1b29dcffe
groth16,500,34,2109494,445503,458856,235746,335.268500,286619,363.541900,321795,373.448400,69626,19.972800,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1b9e297ce4aac2d2ebf05dca862871f9e460f71658f51abaa6b5c9a52056a188
groth16,500,35,2109494,445503,458856,235770,355.085100,286643,355.209700,321819,350.427600,69626,15.081900,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x128bbae55e44b7c99187a309e14b6c3bc67b195e63bd0c3ba7a6aceaef29c24f
groth16,500,36,2109494,445503,458856,235758,333.855600,286631,373.747200,321807,374.154800,69626,16.238200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1b0d2564b0a786fc6f14f0dc63d496a16d860115ba7fd55d51895407b595c1f1
groth16,500,37,2109494,445503,458856,235734,354.877900,286595,371.418600,321771,371.997000,69614,15.347800,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x00f0b44a576370518563d1f512e17bf1ae2fa99afe6a2c07b0a7196b2ac7fb2d
groth16,500,38,2109494,445503,458856,235746,356.191500,286619,372.221200,321795,369.596000,69626,14.257100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2b9edaf4833cc8e916d1d5d495d21b6802940661d3f9bae7e3138477e6b84010
groth16,500,39,2109494,445503,458856,235758,373.171800,286631,362.454500,321807,358.984900,69626,14.240200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x24b073bdd91c65b9f1ac171980c1b49f30bbaab0319adc62217fb558c1411881
groth16,500,40,2109494,445503,458856,235758,341.556900,286631,348.068900,321807,361.689300,69626,16.786000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x12e732870ad42d1bdfa7635f43109a597ffac107fa270f056b821346c60b4621
groth16,500,41,2109494,445503,458856,235746,346.349800,286619,363.063000,321795,348.383100,69626,14.478700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1c37973c2dcc5ebcb94adc10023212d0374dcf8eb1d47cb0c64da7a84282cb30
groth16,500,42,2109494,445503,458856,235746,349.234900,286619,385.286000,321795,364.839400,69626,14.984600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x09193a7169f1226c5822a0645bc937b1dfa5a99e86981bad87efd65e5ad77d8a
groth16,500,43,2109494,445503,458856,235770,339.380500,286643,358.514900,321819,373.469200,69626,14.361100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x29779f9b0d16c22f5f22a3142d22d90ccdeaf70e03089aa57a9703bc3c157df7
groth16,500,44,2109494,445503,458856,235770,379.477900,286643,362.815500,321819,369.332500,69626,15.363900,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x224de21496b6f6954837b751a35fae3932e4893f851ba63f06afb7541a09c98f
groth16,500,45,2109494,445503,458856,235710,354.860900,286583,399.861400,321759,376.655000,69626,15.777300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0c12d2c9e7d1ffdbc2fa06e35e14cbe2b43847c9183a3b9f4d9d0f6e5978bb9a
groth16,500,46,2109494,445503,458856,235746,355.112800,286607,376.303300,321783,407.956600,69614,19.044100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2e6ef5938f0b5af13038dae1e79ae9006ab4037d95dd83f9349b7478a3416b4d
groth16,500,47,2109494,445503,458856,235746,354.384700,286607,367.277500,321783,382.902700,69626,16.911800,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1e4b3db2bf5cabcea6897fa20c2212dbb1c2bfb1b3fc4d340db49a8d389cdb03
groth16,500,48,2109494,445503,458856,235770,378.180200,286643,447.430700,321819,597.277900,69626,16.685700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2d2d14765d634d98c54d8bf2dd2d4594ed4b5a4f5b91193f6b373cdebf5bb59f
groth16,500,49,2109494,445503,458856,235770,491.070100,286643,408.236700,321819,442.546900,69626,19.903200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x244d5d7c903fde71df0cd57c5165df405ea96edb8072223a76b83c5227f67da1
groth16,500,50,2109494,445503,458856,235770,375.567900,286643,385.822700,321819,373.435200,69626,15.986000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0883bfd8dc492d82e5229b619753c0e517388b9b0591f75f74155a2c13ee7418
groth16,500,51,2109494,445503,458856,235758,350.907500,286631,349.157900,321807,367.396500,69626,15.331900,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0fc65a931f2ed94469b27137f8586e6cc34ba4d05c3a013c4bed4a01ebfdde4e
groth16,500,52,2109494,445503,458856,235770,354.403200,286643,364.651400,321819,371.308600,69626,16.617800,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x04735530aaa47f488793a14a2c9f2427a073723bfc153f27c4450b9c5fc49810
groth16,500,53,2109494,445503,458856,235758,355.708100,286631,369.540500,321807,383.642000,69626,15.384500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x15dd7095ffb2c2e00c592a1602f9b5a0dd7027eade4d32d93a99d63ae262cfa5
groth16,500,54,2109494,445503,458856,235758,390.702700,286619,376.253600,321795,379.870100,69614,16.143500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x187b29be7f07c16a4545ec1300578312d49825bb84f8b2f27c6f1cbbfbec1a1f
groth16,500,55,2109494,445503,458856,235758,374.152600,286631,379.867000,321807,376.239200,69626,18.841000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1814dd4a14c5d5ec922f433026c12530244062eff808c365f3d1c05e6b6d1f22
groth16,500,56,2109494,445503,458856,235758,354.316800,286631,359.146200,321807,376.600400,69626,14.593500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x26b55f6212d96b33220d74661edb2a9d020a6e05d4f881dcfddb04d3d4b4f0e1
groth16,500,57,2109494,445503,458856,235758,358.101500,286619,367.709100,321795,357.865400,69614,15.217400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2ff57e4483ee853c12d83c950b35968d30aa8269b28c8ab19cfdf62aa4133300
groth16,500,58,2109494,445503,458856,235770,337.657000,286643,381.814100,321819,374.563900,69626,17.792600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0bf7df45624be6b0c8c6015a1be2e7ecc73e22874a9ffe05b4d3b6289ffb7035
groth16,500,59,2109494,445503,458856,235770,362.972700,286643,385.892800,321819,375.743100,69626,17.327600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1ff0471035f2cda9d940931861fb8980e7d60cd4b6798dfb69d8bf0ea6982825
groth16,500,60,2109494,445503,458856,235758,373.581100,286631,365.821400,321807,376.853900,69626,14.790700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x072d53c19c2d237674a7e159b79dc12511f319e50c845c1c1454fabb5b9ca9e4
groth16,500,61,2109494,445503,458856,235770,358.859500,286643,367.123900,321819,404.765300,69626,16.137700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2b1ec59f18922ad5689c65a566bd189d1a0e2f640309e47cc89e1368cb3bbf21
groth16,500,62,2109494,445503,458856,235758,361.596400,286619,362.831800,321795,353.094000,69614,15.744900,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1cf9f3c7083ac6c9b7fb05013aa813a1037465e6b6d6005b818a0c02d4d473c8
groth16,500,63,2109494,445503,458856,235686,366.104500,286547,360.387900,321723,349.829000,69626,18.626400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x058cc0870232e3ea69dc1bd0e9ab8482da98da8cf19b2ab4ed192613ee525592
groth16,500,64,2109494,445503,458856,235770,337.480500,286643,365.706600,321819,361.138500,69626,24.379200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0b92db33db66d94ad0e8b24d5ba641c559b747731441644af37cebfb8ef77944
groth16,500,65,2109494,445503,458856,235758,362.222100,286631,416.302700,321807,394.300500,69626,19.686300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0eb59e180b22924c13fb68503ba75ea8dfc357f2464fa0f0d88e940e8a2c1201
groth16,500,66,2109494,445503,458856,235746,370.374300,286607,492.171300,321783,520.118700,69614,19.208500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0abdb926bf300df300a8d9c3a69e1cda175e74a2aa78193a0ab5b66be42207f8
groth16,500,67,2109494,445503,458856,235770,389.693700,286643,381.089800,321819,363.764900,69626,17.378400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2769ac44e5ab588dd554ca027c3015fd2e6fef903c60f1f07c9e96b6d267b724
groth16,500,68,2109494,445503,458856,235758,396.188600,286631,372.019100,321807,396.395600,69626,16.233300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0c67e54684ce7de194a8ffe83067bf24038169daeb5b01362e2c121fff2343f3
groth16,500,69,2109494,445503,458856,235770,365.622200,286643,371.340600,321819,387.786300,69626,18.820400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x08a3f28bb831bcdc8206889b59a1cf883eb8e15ed53bdd1c4bdf292eb29538d3
groth16,500,70,2109494,445503,458856,235746,389.926500,286619,428.188000,321795,399.586200,69626,16.778600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0c0b59b293480e6eddd272c432cbc6828210d905defc33c9e6095bda930a90c1
groth16,500,71,2109494,445503,458856,235770,385.084200,286643,440.491400,321819,402.159000,69626,16.755500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x152289854d9f85981e9e3469ee3cc4cdc2f3d58df81e6130f64ee6348617d481
groth16,500,72,2109494,445503,458856,235722,359.413000,286583,375.519100,321759,386.803100,69614,17.160700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1095bf54c6f49f0a2bb6146457560500f0e23b4729492a2c1bc227ea8162e2aa
groth16,500,73,2109494,445503,458856,235758,368.503600,286619,402.448600,321795,390.115200,69614,17.944100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x00e1da8d14e8e71f4fe7c2129d2d6dedf22e721e4e110e846e8854f861bc41ef
groth16,500,74,2109494,445503,458856,235770,390.746700,286643,403.281200,321819,421.604200,69626,14.865100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x19a564eea72960fbdb9c39ebd8e5b3485f457a4c6c21c2b7676a227b184f0d8b
groth16,500,75,2109494,445503,458856,235746,362.451800,286619,383.350900,321795,395.819500,69626,25.645200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x26a79b77ed043a496ff08568c97ac84e38042a3460664eae8060223c0e1a26da
groth16,500,76,2109494,445503,458856,235770,391.379400,286643,387.730400,321819,386.116900,69626,19.335300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2fcb6377a736fb3da1194becdb84f59b6f51c9734580661e1e3a1bcc21b4574e
groth16,500,77,2109494,445503,458856,235758,378.857800,286631,383.361200,321807,393.817100,69626,16.541600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2436ab9e977db32a75a85422b746fbf5e19a78f6a87871f14a3c202817922b34
groth16,500,78,2109494,445503,458856,235770,403.239100,286643,390.250200,321819,391.722100,69626,15.898200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0d6494d0ca01d0f01981e9edfa3f684e934b0715ff98c6d20daba6dedd2a94c0
groth16,500,79,2109494,445503,458856,235746,364.850000,286619,396.238400,321795,397.554100,69626,16.196100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x065b4620086ef078646e23ec471c6688695e371fe0f42496706b94f12c27c841
groth16,500,80,2109494,445503,458856,235758,387.437700,286619,407.029400,321795,404.467300,69626,15.845300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x235a98b0b0f6b64ccd54262d450d1c787174d57ba04dfcbc7b58b6c7e432ff2f
groth16,500,81,2109494,445503,458856,235770,359.987500,286643,389.875100,321819,387.091800,69626,15.328700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x01c3300623bbd66ab3bb095a06fda7a25140cbf997302138561accef2f6cbcb5
groth16,500,82,2109494,445503,458856,235758,377.556900,286619,432.817800,321795,393.453000,69614,14.898600,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x14c5a8cd19189c002cc8d4956a9626ea774c99c3f3b8bf8cebfeb82ead64ef9d
groth16,500,83,2109494,445503,458856,235758,374.018000,286631,397.468600,321807,574.497500,69626,28.145700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x01a8b6da162e981f1d2162a75e26c6b3ccae7e68a711b7d4a13891fcd3b217a1
groth16,500,84,2109494,445503,458856,235722,482.342700,286595,399.252700,321771,413.246600,69626,15.761800,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x24518e23a822f564b270d4b82413c35057f7770a76adb676411ca81f20a2c8a6
groth16,500,85,2109494,445503,458856,235758,388.820900,286619,395.392200,321795,395.547500,69614,15.923300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x253c78f771e7f1cf3140c9ca42233cace382d84b231af100b03c95159b702321
groth16,500,86,2109494,445503,458856,235746,437.144600,286619,404.393300,321795,395.466200,69626,17.182300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0f8114464e6a383ef8cc44f55133208a8a4e7c641c0fd27d95a960f068c6057f
groth16,500,87,2109494,445503,458856,235746,434.935100,286607,392.483100,321783,393.478900,69614,17.693900,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2c83379644d3e966523a2858b6008ed4ca57590428aaf770735a9872c1621276
groth16,500,88,2109494,445503,458856,235770,378.620200,286643,410.080200,321819,399.268800,69626,15.893100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x05b0c52d325da0de31be461803e323711c2ed06aa51e2f60500fd3dcfe6ad82c
groth16,500,89,2109494,445503,458856,235758,400.587100,286631,426.378100,321807,463.671600,69626,21.232400,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x0b3d06b8bca3198e93c66ef648d36809e10f5c1462eababbc304dd44cd0333e2
groth16,500,90,2109494,445503,458856,235770,544.671300,286643,419.138600,321819,425.048100,69626,17.099500,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x04e59490efc1a40b51b287fe0c78cfe8223e8661369703f2c09f9c4e32beffc8
groth16,500,91,2109494,445503,458856,235770,396.688900,286643,431.648300,321819,412.538500,69626,15.301100,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x294037d202e6700a0cfeb4966a6fed0a15c8e97b180fc93f0fb115d4d59a3bdd
groth16,500,92,2109494,445503,458856,235746,385.578100,286619,398.407100,321795,387.076000,69626,15.487000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x105c5383c363aa89209766c4199456291a9c82faef31c42df2030a27ca611f0a
groth16,500,93,2109494,445503,458856,235758,406.245500,286631,393.656100,321807,446.931100,69626,16.126300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x13a1acc1fdaf9af4c6190d81278c687535ca1529cbbb61545142201b85f3d6e6
groth16,500,94,2109494,445503,458856,235770,394.998400,286643,485.979800,321819,551.021200,69626,18.354700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x147afb7c92174618c50573db0d1cb46239eda03d7e2681575cbc4828bbe69bf4
groth16,500,95,2109494,445503,458856,235734,426.175100,286595,426.336600,321771,418.896700,69614,18.336200,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x066bf2ab076c9a89440039ddd65f519e3abe68ae65ed8145c5bbf9eab12e38af
groth16,500,96,2109494,445503,458856,235770,402.509300,286643,447.382000,321819,449.075800,69626,18.594700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2d6da25435e8894d3cbef153adb7c3c6392696e53a0a50d88c050c50943ba3e1
groth16,500,97,2109494,445503,458856,235758,420.691300,286631,444.454700,321807,466.947800,69626,22.105700,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x2d1325e640f50505ed66fa4f652b460aa9c738f77ad67f3b14ea911034f2539f
groth16,500,98,2109494,445503,458856,235770,426.425100,286643,379.029700,321819,423.012300,69626,18.365000,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1aac5af4dd86aa8876c0de5936ffe31021c59a224a8b9c5af29d58248116074c
groth16,500,99,2109494,445503,458856,235770,397.820200,286643,371.885500,321819,381.685000,69626,18.437300,0x03a2b0e04f31b128c667a2db672685000caa14e9f1275eab4844a954a24f7db0,0x1dc47cd859a4fb81d3fb97ec323d8397739997bf490281086655888e50dbe088
