mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier
groth16,10,0,125.168600,6.539900,635.572300,760.740900,52.000400,true,721,384,913649771242097310728511498041337831795888216163706883352282894391537258826,13265599731774925630425220951863571284005797700741891589197731217706678308158
groth16,10,1,139.395600,6.539900,748.816200,888.211800,31.642600,true,720,384,913649771242097310728511498041337831795888216163706883352282894391537258826,6830032642036956988029146054560798604101122246587841761794662466500050196154
groth16,10,2,131.099100,6.539900,595.766600,726.865700,24.928200,true,722,384,913649771242097310728511498041337831795888216163706883352282894391537258826,2035608789647881653366554331191109625468013848634498436427976852757584597734
groth16,10,3,211.590200,6.539900,488.701800,700.292000,19.990300,true,723,384,913649771242097310728511498041337831795888216163706883352282894391537258826,15876804638628028494825979875573998367855588308954898700860164263620591442465
groth16,10,4,156.655000,6.539900,501.704900,658.359900,17.835000,true,723,384,913649771242097310728511498041337831795888216163706883352282894391537258826,12020432694947669580406721109497452897332243732475467763003126585289776525947
groth16,10,5,151.897300,6.539900,718.379800,870.277100,31.201200,true,722,384,913649771242097310728511498041337831795888216163706883352282894391537258826,8640994605174260947356426681778367983272134597904092229929017109495114567140
groth16,10,6,133.353000,6.539900,647.232900,780.585900,17.415200,true,722,384,913649771242097310728511498041337831795888216163706883352282894391537258826,7689648962574774150937485486376306884553792588264732309284780130225352104724
groth16,10,7,147.541400,6.539900,856.095500,1003.636900,39.338600,true,721,384,913649771242097310728511498041337831795888216163706883352282894391537258826,10072715593815121746451080949665771170529044433647821203945645315633363590064
groth16,10,8,178.178300,6.539900,568.747500,746.925800,25.693100,true,724,384,913649771242097310728511498041337831795888216163706883352282894391537258826,7914934419460253443422172016570139174924610406627889239852465286309403186020
groth16,10,9,234.147800,6.539900,727.456000,961.603800,54.411900,true,722,384,913649771242097310728511498041337831795888216163706883352282894391537258826,629388378574450785179497654243197171510521584940846969416464060645754670238
