thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier
theo_d,20,1,true,7,13,onchain,128,0,26.628600,1255.059900,738.103900,764.732500,3.641000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,20,2,true,7,13,onchain,128,1,26.306800,1255.059900,849.750900,876.057700,5.239900,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,20,3,true,7,13,onchain,128,2,43.365800,1255.059900,956.658200,1000.024000,8.184700,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,20,4,false,7,13,onchain,128,0,66.983800,1255.059900,976.248900,1043.232700,6.511400,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,20,5,false,7,13,onchain,128,1,59.921600,1255.059900,989.462800,1049.384400,6.295900,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,20,6,false,7,13,onchain,128,2,65.679700,1255.059900,1035.026300,1100.706000,5.746600,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,20,7,false,7,13,onchain,128,3,62.811400,1255.059900,1090.861900,1153.673300,5.699800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,20,8,false,7,13,onchain,128,4,63.406700,1255.059900,1020.689400,1084.096100,6.239300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,20,9,false,7,13,onchain,128,5,74.203700,1255.059900,990.720500,1064.924200,6.267500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,20,10,false,7,13,onchain,128,6,53.794000,1255.059900,965.005800,1018.799800,8.016300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_d,20,11,false,7,13,onchain,128,7,63.699200,1255.059900,973.893800,1037.593000,6.475100,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
theo_d,20,12,false,7,13,onchain,128,8,62.666300,1255.059900,972.698700,1035.365000,5.855300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x15bf766aa145bc49955f4b440b0070cdb1823fdb1a4942a856ae7a53dd251a8a
theo_d,20,13,false,7,13,onchain,128,9,38.859900,1255.059900,971.734000,1010.593900,7.489300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x145e23340ae3a5c2a8a430e0bd8150939cf9d3336c5a111f39801cc2a9171cea
theo_d,20,14,false,7,13,onchain,128,10,64.993100,1255.059900,1061.843400,1126.836500,5.675000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x19d8b479a4eb2ed56fc544f5f258c142afbc9733ce11579245b90f6471cc5aa2
theo_d,20,15,false,7,13,onchain,128,11,94.080200,1255.059900,1041.064700,1135.144900,7.383700,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x17115cce247ab17833ce4f971544dcf98cba44f30ac3caa2b60573600696808c
theo_d,20,16,false,7,13,onchain,128,12,85.631500,1255.059900,1011.885800,1097.517300,6.521500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x12f7111f7f65e737c4608f3f8cffc3dea6a29e14af7ddcba52cac254304ecd23
theo_d,20,17,false,7,13,onchain,128,13,60.712100,1255.059900,965.825000,1026.537100,5.182900,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x146554373ef67f5de307538cfcb7e62015f4c7d7791f0be35f5897031ab12a59
theo_d,20,18,false,7,13,onchain,128,14,36.948700,1255.059900,1051.464300,1088.413000,7.865800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x298177b133ab3f68a2e47c6d74787973892a7540de8dcd16ae80701b4d1a19b5
theo_d,20,19,false,7,13,onchain,128,15,66.548300,1255.059900,1008.242900,1074.791200,6.358600,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x290f20350f10923907c139526a8eeb150f99e2573a16d6916fe0f769c993f49a
theo_d,20,20,false,7,13,onchain,128,16,58.133500,1255.059900,968.954200,1027.087700,6.039400,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x171e66512384a041ca6a5f708a5b4fdda9cf24ab176412c6f6900afc3c6dedb8
theo_d,20,21,false,7,13,onchain,128,17,60.698500,1255.059900,949.917300,1010.615800,6.147300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1be2fe80e5029582e3f6e62f4cb2a84d401feee79f16b335d0bc369a395a0853
theo_d,20,22,false,7,13,onchain,128,18,37.370700,1255.059900,995.222800,1032.593500,5.823200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0bb978d615ff4f194a9934af270a428732e8174c4311c8beb31d4e0bbabbc0bc
theo_d,20,23,false,7,13,onchain,128,19,53.868000,1255.059900,1026.478000,1080.346000,7.341000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x04726770464b2bff8da321b67038b812b34fa5fa5cdf99f1314cba8589a165bc
theo_d,20,24,false,7,13,onchain,128,20,64.645300,1255.059900,965.071700,1029.717000,5.527700,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x03d6f9ca63a41aff3fb9a8fc838ab1ed3ceedc7c249c5dc4c19d5955e351be13
theo_d,20,25,false,7,13,onchain,128,21,54.728500,1255.059900,995.065600,1049.794100,5.788500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1686fa19ed842d8106f86663fe6e6888a8bfb3e985dcfd2bb1db169ffcda5da5
theo_d,20,26,false,7,13,onchain,128,22,58.087700,1255.059900,945.325800,1003.413500,5.508700,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x23e82ec09d717b107d77dc26eb5dc265ea1fc45985e29b8cc3cb17430ff24a0c
theo_d,20,27,false,7,13,onchain,128,23,61.231300,1255.059900,938.290400,999.521700,4.932000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x10b3bd195947d421c2d2b26290f8c337fd0828e5148886d256cae19c30dd3457
theo_d,20,28,false,7,13,onchain,128,24,58.421200,1255.059900,938.087200,996.508400,6.805300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x2a99ad2dc4636645cb03a3f8cddbcf89d41b4a9e486facca27dfee54675abb9c
theo_d,20,29,false,7,13,onchain,128,25,61.421700,1255.059900,965.652600,1027.074300,5.903000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1cd40d323ccd0838cfec775d1003317bf356cafeaba2b700c3af3c61def30fca
theo_d,20,30,false,7,13,onchain,128,26,57.246600,1255.059900,960.090700,1017.337300,6.406200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x2eb42444691d4d15abfb91e44bb63be709bec40b9e54f4360f24d4480534af10
theo_d,20,31,false,7,13,onchain,128,27,43.739800,1255.059900,965.872800,1009.612600,6.183200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x2c174593cceb5f490ba8f6ba09cd052e5c25a821a271f28bc1a25fe480d609d8
theo_d,20,32,false,7,13,onchain,128,28,62.096700,1255.059900,1001.419000,1063.515700,5.802000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x23665977a843f888d72d4f179e9f9d837be558853b6806d1436951fa322c1221
theo_d,20,33,false,7,13,onchain,128,29,62.704700,1255.059900,927.798000,990.502700,5.124800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1784bc5a44d0a6e7b87bdd0fd4e563361f98a6aa39b7964e0907b239a38b84e7
theo_d,20,34,false,7,13,onchain,128,30,44.089300,1255.059900,959.376200,1003.465500,5.289200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x202c4e9e6402e7f390a4ab85d1370541fe76c37421ce3a51ac5805c4b24b6da9
theo_d,20,35,false,7,13,onchain,128,31,43.026100,1255.059900,956.283400,999.309500,5.898300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x26ac62095e0835f5045ef0c786313c5c49c66bfa9a9c59a9176a5e55ca7e0d2f
theo_d,20,36,false,7,13,onchain,128,32,58.525000,1255.059900,934.249200,992.774200,5.793300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0999d39078de7333e04118695737bc5efd57941984dd9136fc1c1b2063a26adc
theo_d,20,37,false,7,13,onchain,128,33,53.968400,1255.059900,957.396000,1011.364400,5.319400,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x21595eb5cbf9542bc3565fb23a44f93e50797512cb2156aa0f1bf0cccd52959e
theo_d,20,38,false,7,13,onchain,128,34,56.922000,1255.059900,951.420400,1008.342400,5.505500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x25c79e1b2c8e7e076990cd6c719d9fad9068d6cd9b911cb567af007fd9ae9012
theo_d,20,39,false,7,13,onchain,128,35,62.249600,1255.059900,980.511700,1042.761300,5.718800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x12b71401342adb56754a25ca9b90161c500f6d1db94481a55ff459a7aebc3185
theo_d,20,40,false,7,13,onchain,128,36,59.885900,1255.059900,976.061400,1035.947300,6.320000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1bf1c17e9fed35f18ad1a97d36860e5c49872e06811178e1de9764c9d878dc29
theo_d,20,41,false,7,13,onchain,128,37,40.904200,1255.059900,947.407900,988.312100,5.710700,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x2b638435867637f2946659187916cd17968a726d781e30c6e61925210b314d02
theo_d,20,42,false,7,13,onchain,128,38,50.302500,1255.059900,965.869100,1016.171600,5.958200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x2bdbfab8d0294126af14982e1000d41a61e11326b0ce247a7116adeeea7985cd
theo_d,20,43,false,7,13,onchain,128,39,65.395900,1255.059900,1016.654200,1082.050100,5.307100,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0aa7bf1d39d93e1954ce66d9858d1198e0ad921a4df6c1181b1ce905784fe958
theo_d,20,44,false,7,13,onchain,128,40,56.131900,1255.059900,970.780800,1026.912700,5.851800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x10de1e3d29876f4850189c984ae73d9c11ce68b86aadc32cf461c98d54d62d23
theo_d,20,45,false,7,13,onchain,128,41,63.688400,1255.059900,933.988700,997.677100,5.525200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1edba77fec60aecefcfe1abd4e72068fd9fb6184a89b43f5c3dc9a00069d74e2
theo_d,20,46,false,7,13,onchain,128,42,64.693600,1255.059900,966.143700,1030.837300,5.533300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x15c8ab0ca8377161a0b8ea56ed9e3ae382863e927a1324317f9fa192d6188e2e
theo_d,20,47,false,7,13,onchain,128,43,38.036200,1255.059900,961.071300,999.107500,6.550000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x13eb1c80471a2c64b0c27128ce601b8439e0852909edea7c2fa01c5a8b0cd2a8
theo_d,20,48,false,7,13,onchain,128,44,49.627100,1255.059900,969.711400,1019.338500,6.377100,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0231eb71e8795c4c4a35fb9db7f9d3c70fcb8e6537017b7c23770e27edb17c26
theo_d,20,49,false,7,13,onchain,128,45,53.826300,1255.059900,953.034100,1006.860400,5.046000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x14bfb435acb7a5d37e0d29a9b6051229ed7acd9fdfc1de220c0337ce6f0f4ed8
theo_d,20,50,false,7,13,onchain,128,46,54.600800,1255.059900,943.951600,998.552400,5.225400,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0d91e737b2843fdf5a8d1394de46dfa3fe679927773f55ff934b561adb0b7fff
theo_d,20,51,false,7,13,onchain,128,47,61.262800,1255.059900,981.254700,1042.517500,6.535500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x26954244b4ec45232f6c53427aaae47d6f1e18e481e8b23526e02555df48c1df
theo_d,20,52,false,7,13,onchain,128,48,62.893100,1255.059900,1118.795700,1181.688800,8.520300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x239708d53c07d61009f55c15e879487da0622eab4cc30d66f7bca4dbc4bfe44d
theo_d,20,53,false,7,13,onchain,128,49,66.679400,1255.059900,1004.419500,1071.098900,5.314500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x163233172054b52f81b9f891e2f9d5105c71e0adba76e509daa09013f949b0aa
theo_d,20,54,false,7,13,onchain,128,50,59.746200,1255.059900,998.677400,1058.423600,5.722900,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x29f882fd660b6a26a77c96e53e736aaae7aec2dcd44d93124440e2b9b84b4a38
theo_d,20,55,false,7,13,onchain,128,51,55.214100,1255.059900,991.111500,1046.325600,7.067000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x27e66d84b49036dd0865b9da04321eba233102d93a56847b997b2096cfc0e219
theo_d,20,56,false,7,13,onchain,128,52,90.315800,1255.059900,973.131100,1063.446900,5.622600,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x041c6acccd0de4874fa535b4423d4a3ab728697b23310712e0d2d3f10927164d
theo_d,20,57,false,7,13,onchain,128,53,58.719500,1255.059900,1009.738900,1068.458400,5.604300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1d11e9b323790b3c05df4d5364a35721616441c63f76b36a5b739e880f8fc03c
theo_d,20,58,false,7,13,onchain,128,54,59.581800,1255.059900,1026.862600,1086.444400,6.066400,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x19ed930667ae813189bbaa0641e03f632bed382b9631862cf170dc2cfb08f703
theo_d,20,59,false,7,13,onchain,128,55,60.384000,1255.059900,959.158300,1019.542300,5.475500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x286f63b2d20d219a578976c21ed9f8396a9370eb76c1692333fb49e9ffe5eddd
theo_d,20,60,false,7,13,onchain,128,56,57.825900,1255.059900,986.232800,1044.058700,5.943600,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1f99a065f3bb98ea5433e6d81e6e27387fc8c025edc841fddcff3cbf77e66024
theo_d,20,61,false,7,13,onchain,128,57,63.124300,1255.059900,976.730300,1039.854600,6.387800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1feb6f0f68700be050d5e26dfd63e880937685b79efab2b075ec055912a4f5ae
theo_d,20,62,false,7,13,onchain,128,58,53.578800,1255.059900,976.511900,1030.090700,6.010800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0e6c34dbfd1473a1ae9710c16b88cac448410f09637490e3123197c34790a183
theo_d,20,63,false,7,13,onchain,128,59,60.240100,1255.059900,959.288400,1019.528500,5.896700,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0bb2842f8a6e91c04573162fc7601b567d7df6749d60979ba332d7b78c328f8d
theo_d,20,64,false,7,13,onchain,128,60,56.312100,1255.059900,1023.880100,1080.192200,6.242900,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0a7220125db4c9fae9b66dda6e019f9ebbe630298376fe4b51a071b6eb9ddbcf
theo_d,20,65,false,7,13,onchain,128,61,63.294100,1255.059900,968.116500,1031.410600,5.109000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x1abe534db0df466d693bdbb58e2e3330a7c9ce60678dcecd580bfa34a5604850
theo_d,20,66,false,7,13,onchain,128,62,38.355500,1255.059900,962.446900,1000.802400,7.160200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x12cd93c7fe1e9691bc34c1a151550f01178da157b91296de0279ba930f04a680
