run_id,metric,N,mean
1,deploy_pool_gas,4,1979758
1,deploy_verifier_gas,4,5184639
1,update_root_gas,4,75424
1,verify_gas,4,603713
1,verify_onchain_ms,4,643.80135
1,withdraw_gas,4,654283
1,withdraw_ms,4,673.743575
1,verify_record_gas,4,687275
1,verify_record_ms,4,729.301375
1,settle_gas,4,69626
1,settle_ms,4,29.14255
1,witness_ms,4,50.04115
1,setup_ms,4,524.8432
1,prove_ms,4,689.0963
1,proof_generation_ms,4,739.13745
1,verify_native_ms,4,7.638125
1,proof_bytes,4,5056
1,calldata_bytes,4,5184
1,tach_gas,4,756901
2,deploy_pool_gas,4,1979758
2,deploy_verifier_gas,4,5184639
2,update_root_gas,4,75424
2,verify_gas,4,603662
2,verify_onchain_ms,4,652.0841
2,withdraw_gas,4,654232
2,withdraw_ms,4,728.701925
2,verify_record_gas,4,687224
2,verify_record_ms,4,694.845875
2,settle_gas,4,69626
2,settle_ms,4,25.914925
2,witness_ms,4,47.252125
2,setup_ms,4,491.6362
2,prove_ms,4,645.70875
2,proof_generation_ms,4,692.960875
2,verify_native_ms,4,7.58085
2,proof_bytes,4,5056
2,calldata_bytes,4,5184
2,tach_gas,4,756850
3,deploy_pool_gas,4,1979758
3,deploy_verifier_gas,4,5184639
3,update_root_gas,4,75424
3,verify_gas,4,603674
3,verify_onchain_ms,4,645.1423
3,withdraw_gas,4,654244
3,withdraw_ms,4,666.69365
3,verify_record_gas,4,687236
3,verify_record_ms,4,695.01045
3,settle_gas,4,69626
3,settle_ms,4,23.23145
3,witness_ms,4,48.80625
3,setup_ms,4,465.7201
3,prove_ms,4,646.955775
3,proof_generation_ms,4,695.762025
3,verify_native_ms,4,7.06365
3,proof_bytes,4,5056
3,calldata_bytes,4,5184
3,tach_gas,4,756862
4,deploy_pool_gas,4,1979758
4,deploy_verifier_gas,4,5184639
4,update_root_gas,4,75424
4,verify_gas,4,603677
4,verify_onchain_ms,4,681.069525
4,withdraw_gas,4,654247
4,withdraw_ms,4,703.86325
4,verify_record_gas,4,687239
4,verify_record_ms,4,721.5127
4,settle_gas,4,69626
4,settle_ms,4,38.23845
4,witness_ms,4,50.109775
4,setup_ms,4,462.3646
4,prove_ms,4,688.35445
4,proof_generation_ms,4,738.464225
4,verify_native_ms,4,7.2685
4,proof_bytes,4,5056
4,calldata_bytes,4,5184
4,tach_gas,4,756865
5,deploy_pool_gas,4,1979758
5,deploy_verifier_gas,4,5184639
5,update_root_gas,4,75424
5,verify_gas,4,603659
5,verify_onchain_ms,4,665.86225
5,withdraw_gas,4,654229
5,withdraw_ms,4,701.720975
5,verify_record_gas,4,687221
5,verify_record_ms,4,683.17625
5,settle_gas,4,69626
5,settle_ms,4,24.3999
5,witness_ms,4,35.278525
5,setup_ms,4,595.8173
5,prove_ms,4,645.1349
5,proof_generation_ms,4,680.413425
5,verify_native_ms,4,6.72615
5,proof_bytes,4,5056
5,calldata_bytes,4,5184
5,tach_gas,4,756847
6,deploy_pool_gas,4,1979758
6,deploy_verifier_gas,4,5184639
6,update_root_gas,4,75424
6,verify_gas,4,603656
6,verify_onchain_ms,4,657.7707
6,withdraw_gas,4,654226
6,withdraw_ms,4,691.430475
6,verify_record_gas,4,687218
6,verify_record_ms,4,727.199675
6,settle_gas,4,69626
6,settle_ms,4,24.1577
6,witness_ms,4,46.696425
6,setup_ms,4,472.3905
6,prove_ms,4,651.31185
6,proof_generation_ms,4,698.008275
6,verify_native_ms,4,7.2977
6,proof_bytes,4,5056
6,calldata_bytes,4,5184
6,tach_gas,4,756844
7,deploy_pool_gas,4,1979758
7,deploy_verifier_gas,4,5184639
7,update_root_gas,4,75424
7,verify_gas,4,603719
7,verify_onchain_ms,4,653.896225
7,withdraw_gas,4,654289
7,withdraw_ms,4,697.271425
7,verify_record_gas,4,687281
7,verify_record_ms,4,714.210725
7,settle_gas,4,69626
7,settle_ms,4,27.512925
7,witness_ms,4,48.16255
7,setup_ms,4,511.7275
7,prove_ms,4,640.392425
7,proof_generation_ms,4,688.554975
7,verify_native_ms,4,7.1745
7,proof_bytes,4,5056
7,calldata_bytes,4,5184
7,tach_gas,4,756907
8,deploy_pool_gas,4,1979758
8,deploy_verifier_gas,4,5184639
8,update_root_gas,4,75424
8,verify_gas,4,603692
8,verify_onchain_ms,4,645.036075
8,withdraw_gas,4,654262
8,withdraw_ms,4,803.56165
8,verify_record_gas,4,687254
8,verify_record_ms,4,762.898125
8,settle_gas,4,69626
8,settle_ms,4,44.560875
