run_id,metric,N,mean
1,deploy_pool_gas,10,1979758
1,deploy_verifier_gas,10,4554511
1,update_root_gas,10,80068
1,verify_gas,10,532252.4
1,verify_onchain_ms,10,581.9767
1,withdraw_gas,10,582627
1,withdraw_ms,10,604.62149
1,verify_record_gas,10,615619
1,verify_record_ms,10,592.81269
1,settle_gas,10,69626
1,settle_ms,10,35.73982
1,witness_ms,10,42.45322
1,setup_ms,10,1742.0975
1,prove_ms,10,1112.98806
1,proof_generation_ms,10,1155.44128
1,verify_native_ms,10,6.01648
1,proof_bytes,10,4224
1,calldata_bytes,10,4352
1,tach_gas,10,685245
2,deploy_pool_gas,10,1979758
2,deploy_verifier_gas,10,4554511
2,update_root_gas,10,80068
2,verify_gas,10,532253.6
2,verify_onchain_ms,10,581.35736
2,withdraw_gas,10,582628.2
2,withdraw_ms,10,622.1287
2,verify_record_gas,10,615620.2
2,verify_record_ms,10,624.83336
2,settle_gas,10,69626
2,settle_ms,10,29.43359
2,witness_ms,10,35.40959
2,setup_ms,10,1591.5195
2,prove_ms,10,986.84677
2,proof_generation_ms,10,1022.25636
2,verify_native_ms,10,4.75
2,proof_bytes,10,4224
2,calldata_bytes,10,4352
2,tach_gas,10,685246.2
3,deploy_pool_gas,10,1979758
3,deploy_verifier_gas,10,4554511
3,update_root_gas,10,80068
3,verify_gas,10,532256
3,verify_onchain_ms,10,590.74654
3,withdraw_gas,10,582630.6
3,withdraw_ms,10,604.01678
3,verify_record_gas,10,615622.6
3,verify_record_ms,10,653.12514
3,settle_gas,10,69626
3,settle_ms,10,27.8699
3,witness_ms,10,59.23027
3,setup_ms,10,1631.2739
3,prove_ms,10,1145.46326
3,proof_generation_ms,10,1204.69353
3,verify_native_ms,10,6.49643
3,proof_bytes,10,4224
3,calldata_bytes,10,4352
3,tach_gas,10,685248.6
4,deploy_pool_gas,10,1979758
4,deploy_verifier_gas,10,4554511
4,update_root_gas,10,80068
4,verify_gas,10,532275.2
4,verify_onchain_ms,10,599.23897
4,withdraw_gas,10,582649.8
4,withdraw_ms,10,614.7488
4,verify_record_gas,10,615641.8
4,verify_record_ms,10,614.37857
4,settle_gas,10,69626
4,settle_ms,10,27.68617
4,witness_ms,10,59.08901
4,setup_ms,10,1534.8149
4,prove_ms,10,1138.78193
4,proof_generation_ms,10,1197.87094
4,verify_native_ms,10,6.42894
4,proof_bytes,10,4224
4,calldata_bytes,10,4352
4,tach_gas,10,685267.8
5,deploy_pool_gas,10,1979758
5,deploy_verifier_gas,10,4554511
5,update_root_gas,10,80068
5,verify_gas,10,532283.6
5,verify_onchain_ms,10,619.90738
5,withdraw_gas,10,582658.2
5,withdraw_ms,10,643.50328
5,verify_record_gas,10,615650.2
5,verify_record_ms,10,653.85397
5,settle_gas,10,69626
5,settle_ms,10,27.15325
5,witness_ms,10,66.61639
5,setup_ms,10,1888.6277
5,prove_ms,10,1174.96997
5,proof_generation_ms,10,1241.58636
5,verify_native_ms,10,6.74154
5,proof_bytes,10,4224
5,calldata_bytes,10,4352
5,tach_gas,10,685276.2
6,deploy_pool_gas,10,1979758
6,deploy_verifier_gas,10,4554511
6,update_root_gas,10,80068
6,verify_gas,10,532271.6
6,verify_onchain_ms,10,562.45509
6,withdraw_gas,10,582646.2
6,withdraw_ms,10,628.85983
6,verify_record_gas,10,615638.2
6,verify_record_ms,10,647.22768
6,settle_gas,10,69626
6,settle_ms,10,28.21507
6,witness_ms,10,60.7403
6,setup_ms,10,1498.6271
6,prove_ms,10,1145.35562
6,proof_generation_ms,10,1206.09592
6,verify_native_ms,10,6.29903
6,proof_bytes,10,4224
6,calldata_bytes,10,4352
6,tach_gas,10,685264.2
7,deploy_pool_gas,10,1979758
7,deploy_verifier_gas,10,4554511
7,update_root_gas,10,80068
7,verify_gas,10,532264.4
7,verify_onchain_ms,10,581.59285
7,withdraw_gas,10,582639
7,withdraw_ms,10,585.16931
7,verify_record_gas,10,615631
7,verify_record_ms,10,664.43387
7,settle_gas,10,69626
7,settle_ms,10,30.31235
7,witness_ms,10,61.30772
7,setup_ms,10,1667.1421
7,prove_ms,10,1163.39545
7,proof_generation_ms,10,1224.70317
7,verify_native_ms,10,6.09507
7,proof_bytes,10,4224
7,calldata_bytes,10,4352
7,tach_gas,10,685257
8,deploy_pool_gas,10,1979758
8,deploy_verifier_gas,10,4554511
8,update_root_gas,10,80068
8,verify_gas,10,532298
8,verify_onchain_ms,10,682.14166
8,withdraw_gas,10,582672.6
8,withdraw_ms,10,647.97283
8,verify_record_gas,10,615664.6
8,verify_record_ms,10,637.50922
8,settle_gas,10,69626
8,settle_ms,10,32.93295
8,witness_ms,10,65.05045
8,setup_ms,10,1585.4475
8,prove_ms,10,1188.9822
8,proof_generation_ms,10,1254.03265
8,verify_native_ms,10,6.40233
8,proof_bytes,10,4224
8,calldata_bytes,10,4352
8,tach_gas,10,685290.6
9,deploy_pool_gas,10,1979758
9,deploy_verifier_gas,10,4554511
9,update_root_gas,10,80068
9,verify_gas,10,532275.2
9,verify_onchain_ms,10,635.0185
9,withdraw_gas,10,582649.8
9,withdraw_ms,10,690.04273
9,verify_record_gas,10,615641.8
9,verify_record_ms,10,703.36181
9,settle_gas,10,69626
9,settle_ms,10,31.74799
9,witness_ms,10,61.76268
9,setup_ms,10,1673.1231
9,prove_ms,10,1220.38606
9,proof_generation_ms,10,1282.14874
9,verify_native_ms,10,6.50611
9,proof_bytes,10,4224
9,calldata_bytes,10,4352
9,tach_gas,10,685267.8
10,deploy_pool_gas,10,1979758
10,deploy_verifier_gas,10,4554511
10,update_root_gas,10,80068
10,verify_gas,10,532276.4
10,verify_onchain_ms,10,557.22176
10,withdraw_gas,10,582651
10,withdraw_ms,10,594.09249
10,verify_record_gas,10,615643
10,verify_record_ms,10,601.15992
10,settle_gas,10,69626
10,settle_ms,10,25.01783
10,witness_ms,10,69.72307
10,setup_ms,10,1609.7565
10,prove_ms,10,1270.95532
10,proof_generation_ms,10,1340.67839
10,verify_native_ms,10,7.14421
10,proof_bytes,10,4224
10,calldata_bytes,10,4352
10,tach_gas,10,685269
11,deploy_pool_gas,10,1979758
11,deploy_verifier_gas,10,4554511
11,update_root_gas,10,80068
11,verify_gas,10,532282.4
11,verify_onchain_ms,10,551.13733
11,withdraw_gas,10,582657
11,withdraw_ms,10,588.02489
11,verify_record_gas,10,615649
11,verify_record_ms,10,565.18313
11,settle_gas,10,69626
11,settle_ms,10,27.79318
11,witness_ms,10,45.79005
11,setup_ms,10,1872.405
11,prove_ms,10,1265.91308
