thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier
theo_d,17,1,true,7,13,onchain,128,0,24.117900,1312.359000,758.737700,782.855600,4.002300,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,17,2,true,7,13,onchain,128,1,36.259900,1312.359000,903.507700,939.767600,5.121500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,17,3,true,7,13,onchain,128,2,61.584300,1312.359000,1048.744300,1110.328600,6.012100,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,17,4,false,7,13,onchain,128,0,64.681600,1312.359000,1040.469200,1105.150800,6.100600,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,17,5,false,7,13,onchain,128,1,65.255300,1312.359000,997.947400,1063.202700,5.534200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,17,6,false,7,13,onchain,128,2,62.772300,1312.359000,1006.063100,1068.835400,6.458000,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,17,7,false,7,13,onchain,128,3,57.494700,1312.359000,1038.194900,1095.689600,5.912500,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,17,8,false,7,13,onchain,128,4,72.190800,1312.359000,1045.808200,1117.999000,5.973800,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,17,9,false,7,13,onchain,128,5,57.773800,1312.359000,1027.860100,1085.633900,7.163100,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,17,10,false,7,13,onchain,128,6,63.604400,1312.359000,982.016100,1045.620500,5.504200,true,3392,3520,0x02701d3a77a05067f4c4d88c37fbe433e2908287208f1b5675d3f632573ae09e,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
