thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_d,8,1,true,6,9,offchain,64,0,1.227000,99.947700,188.891400,190.118400,6.503000,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,96.562800
theo_d,8,2,true,6,9,offchain,64,1,1.083700,118.582400,191.076200,192.159900,6.856900,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,88.738000
theo_d,8,3,true,6,9,offchain,64,2,1.098100,118.827400,193.528000,194.626100,7.290400,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,90.387600
theo_d,8,4,false,6,9,offchain,64,0,1.130200,123.257900,196.999400,198.129600,7.190400,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,95.506000
theo_d,8,5,false,6,9,offchain,64,1,1.112400,121.891000,195.924600,197.037000,7.070500,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,91.226500
theo_d,8,6,false,6,9,offchain,64,2,1.128400,121.277500,193.899600,195.028000,7.023700,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,90.132000
theo_d,8,7,false,6,9,offchain,64,3,1.104600,118.066000,191.521900,192.626500,7.075200,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x2ee3eca2a8acabb5247f13a7dc5bb5745525229c9b0fb6af8461f8add9d6ea42,90.579400
theo_d,8,8,false,6,9,offchain,64,4,1.038200,120.304200,193.124500,194.162700,7.222300,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x23abcf4c24d8f5eaa25ebedbbad6a842ea7c9839a4809e5f07c904d2874949da,90.332400
theo_d,8,9,false,6,9,offchain,64,5,1.193000,123.118400,193.412600,194.605600,7.060000,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x053f995315ef14fd41321d4c26fc6e4a11eebe9847b131f33160a845efab237a,89.310900
theo_d,8,10,false,6,9,offchain,64,6,1.099800,122.157000,194.979800,196.079600,8.810400,true,3104,,0x3edee6c13bb81f765dec86113bfc31ae1ee3d1c878644e2a846b1086fd311d49,0x2253bb49377756b6e039255c2e07e59ebdb5e721de9034b6084a4f646823fb04,106.556500
