run_id,metric,N,mean
1,deploy_pool_gas,4,968565
1,update_root_gas,4,75390
1,withdraw_gas,4,64658
1,withdraw_ms,4,30.2116
1,witness_ms,4,0.302
1,setup_ms,4,60.5986
1,prove_ms,4,96.416375
1,proof_generation_ms,4,96.718375
1,verify_native_ms,4,3.6169
1,proof_bytes,4,3008
2,deploy_pool_gas,4,968565
2,update_root_gas,4,75390
2,withdraw_gas,4,64658
2,withdraw_ms,4,44.31215
2,witness_ms,4,0.49205
2,setup_ms,4,72.96
2,prove_ms,4,135.9231
2,proof_generation_ms,4,136.41515
2,verify_native_ms,4,5.6525
2,proof_bytes,4,3008
3,deploy_pool_gas,4,968565
3,update_root_gas,4,75390
3,withdraw_gas,4,64658
3,withdraw_ms,4,41.440675
3,witness_ms,4,0.443
3,setup_ms,4,62.2923
3,prove_ms,4,119.32265
3,proof_generation_ms,4,119.76565
3,verify_native_ms,4,5.2568
3,proof_bytes,4,3008
4,deploy_pool_gas,4,968565
4,update_root_gas,4,75390
4,withdraw_gas,4,64658
4,withdraw_ms,4,29.635175
4,witness_ms,4,0.447475
4,setup_ms,4,62.3267
4,prove_ms,4,124.788925
4,proof_generation_ms,4,125.2364
4,verify_native_ms,4,5.058175
4,proof_bytes,4,3008
5,deploy_pool_gas,4,968565
5,update_root_gas,4,75390
5,withdraw_gas,4,64658
5,withdraw_ms,4,23.144575
5,witness_ms,4,0.446925
5,setup_ms,4,72.0626
5,prove_ms,4,125.167175
5,proof_generation_ms,4,125.6141
5,verify_native_ms,4,5.22685
5,proof_bytes,4,3008
6,deploy_pool_gas,4,968565
6,update_root_gas,4,75390
6,withdraw_gas,4,64658
6,withdraw_ms,4,23.425125
6,witness_ms,4,0.49205
6,setup_ms,4,68.3527
6,prove_ms,4,140.282975
6,proof_generation_ms,4,140.775025
6,verify_native_ms,4,5.766275
6,proof_bytes,4,3008
7,deploy_pool_gas,4,968565
7,update_root_gas,4,75390
7,withdraw_gas,4,64658
7,withdraw_ms,4,36.001475
7,witness_ms,4,0.4126
7,setup_ms,4,64.5783
7,prove_ms,4,115.841325
7,proof_generation_ms,4,116.253925
7,verify_native_ms,4,4.708925
7,proof_bytes,4,3008
8,deploy_pool_gas,4,968565
8,update_root_gas,4,75390
8,withdraw_gas,4,64658
8,withdraw_ms,4,33.3445
8,witness_ms,4,0.4773
8,setup_ms,4,63.6533
8,prove_ms,4,131.651975
8,proof_generation_ms,4,132.129275
8,verify_native_ms,4,5.89375
8,proof_bytes,4,3008
9,deploy_pool_gas,4,968565
9,update_root_gas,4,75390
