thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_d,5,1,true,3,12,onchain,8,0,1979758,4232491,78520,496650,793.143500,546967,554.625500,579959,605.978800,69626,25.173200,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,5,2,true,3,12,onchain,8,1,1979758,4232491,78520,496494,555.785600,546799,553.553300,579791,570.782600,69626,28.680400,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,5,3,true,3,12,onchain,8,2,1979758,4232491,78520,496590,589.906200,546907,608.136800,579899,560.776300,69626,24.242500,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,5,4,false,3,12,onchain,8,0,1979758,4232491,78520,496650,544.624700,546967,918.361900,579959,781.599900,69626,58.093300,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,5,5,false,3,12,onchain,8,1,1979758,4232491,78520,496494,587.882500,546799,562.004800,579791,581.246500,69626,23.814200,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,5,6,false,3,12,onchain,8,2,1979758,4232491,78520,496590,611.033300,546907,588.177400,579899,554.917900,69626,23.266900,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,5,7,false,3,12,onchain,8,3,1979758,4232491,78520,496590,558.744300,546907,575.381600,579899,621.271700,69626,25.251400,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,5,8,false,3,12,onchain,8,4,1979758,4232491,78520,496494,610.473900,546811,615.991100,579803,581.872300,69626,19.494900,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,5,9,false,3,12,onchain,8,5,1979758,4232491,78520,496578,642.511300,546895,686.441300,579887,728.919300,69626,33.198200,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,5,10,false,3,12,onchain,8,6,1979758,4232491,78520,496518,699.573300,546835,633.601500,579827,572.240600,69626,28.950800,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_d,5,11,false,3,12,onchain,8,7,1979758,4232491,78520,496554,529.229000,546871,613.170800,579863,603.949400,69626,51.228300,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
