run_id,metric,N,mean
1,deploy_pool_gas,60,1979758
1,deploy_verifier_gas,60,4554511
1,update_root_gas,60,118668
1,verify_gas,60,532286.4
1,verify_onchain_ms,60,665.83029
1,withdraw_gas,60,582673.6
1,withdraw_ms,60,712.459717
1,verify_record_gas,60,615665.6
1,verify_record_ms,60,711.649482
1,settle_gas,60,69625
1,settle_ms,60,28.306062
1,witness_ms,60,51.19543
1,setup_ms,60,1510.1997
1,prove_ms,60,1351.10577
1,proof_generation_ms,60,1402.3012
1,verify_native_ms,60,7.584472
1,proof_bytes,60,4224
1,calldata_bytes,60,4352
1,tach_gas,60,685290.6
2,deploy_pool_gas,60,1979758
2,deploy_verifier_gas,60,4554511
2,update_root_gas,60,118668
2,verify_gas,60,532301.2
2,verify_onchain_ms,60,618.12574
2,withdraw_gas,60,582688.4
2,withdraw_ms,60,649.214265
2,verify_record_gas,60,615680.4
2,verify_record_ms,60,647.206083
2,settle_gas,60,69625
2,settle_ms,60,25.157365
2,witness_ms,60,36.922863
2,setup_ms,60,1543.6524
2,prove_ms,60,1019.597168
2,proof_generation_ms,60,1056.520032
2,verify_native_ms,60,5.29903
2,proof_bytes,60,4224
2,calldata_bytes,60,4352
2,tach_gas,60,685305.4
3,deploy_pool_gas,60,1979758
3,deploy_verifier_gas,60,4554511
3,update_root_gas,60,118668
3,verify_gas,60,532288.2
3,verify_onchain_ms,60,577.418103
3,withdraw_gas,60,582675.4
3,withdraw_ms,60,607.429362
3,verify_record_gas,60,615667.4
3,verify_record_ms,60,628.04072
3,settle_gas,60,69625
3,settle_ms,60,28.693883
3,witness_ms,60,59.475485
3,setup_ms,60,1375.1184
3,prove_ms,60,1181.692095
3,proof_generation_ms,60,1241.16758
3,verify_native_ms,60,6.533755
3,proof_bytes,60,4224
3,calldata_bytes,60,4352
3,tach_gas,60,685292.4
4,deploy_pool_gas,60,1979758
4,deploy_verifier_gas,60,4554511
4,update_root_gas,60,118668
4,verify_gas,60,532301
4,verify_onchain_ms,60,590.689523
4,withdraw_gas,60,582688.2
4,withdraw_ms,60,626.104612
4,verify_record_gas,60,615680.2
4,verify_record_ms,60,623.505785
4,settle_gas,60,69625
4,settle_ms,60,29.724618
4,witness_ms,60,58.946645
4,setup_ms,60,1321.3133
4,prove_ms,60,1148.569282
4,proof_generation_ms,60,1207.515927
4,verify_native_ms,60,6.387232
4,proof_bytes,60,4224
4,calldata_bytes,60,4352
4,tach_gas,60,685305.2
5,deploy_pool_gas,60,1979758
