run_id,metric,N,mean
1,deploy_pool_gas,1,968565
1,update_root_gas,1,73092
1,withdraw_gas,1,64667
1,withdraw_ms,1,47.578
1,witness_ms,1,0.8248
1,setup_ms,1,92.4673
1,prove_ms,1,142.2356
1,proof_generation_ms,1,143.0604
1,verify_native_ms,1,4.7329
1,proof_bytes,1,3104
2,deploy_pool_gas,1,968565
2,update_root_gas,1,73092
2,withdraw_gas,1,64667
2,withdraw_ms,1,34.3032
2,witness_ms,1,1.0722
2,setup_ms,1,101.7514
2,prove_ms,1,183.0593
2,proof_generation_ms,1,184.1315
2,verify_native_ms,1,6.5604
2,proof_bytes,1,3104
3,deploy_pool_gas,1,968565
3,update_root_gas,1,73092
3,withdraw_gas,1,64667
3,withdraw_ms,1,31.8445
3,witness_ms,1,1.1029
3,setup_ms,1,101.7444
3,prove_ms,1,210.2074
3,proof_generation_ms,1,211.3103
3,verify_native_ms,1,8.6852
3,proof_bytes,1,3104
4,deploy_pool_gas,1,968565
4,update_root_gas,1,73092
4,withdraw_gas,1,64667
4,withdraw_ms,1,46.523
4,witness_ms,1,1.1939
4,setup_ms,1,104.4421
4,prove_ms,1,208.2652
4,proof_generation_ms,1,209.4591
4,verify_native_ms,1,7.0696
4,proof_bytes,1,3104
5,deploy_pool_gas,1,968565
5,update_root_gas,1,73092
5,withdraw_gas,1,64667
5,withdraw_ms,1,29.6403
5,witness_ms,1,1.0702
5,setup_ms,1,101.089
5,prove_ms,1,199.9545
5,proof_generation_ms,1,201.0247
5,verify_native_ms,1,7.2344
5,proof_bytes,1,3104
6,deploy_pool_gas,1,968565
6,update_root_gas,1,73092
6,withdraw_gas,1,64667
6,withdraw_ms,1,42.9867
6,witness_ms,1,1.0977
6,setup_ms,1,97.6995
6,prove_ms,1,194.1988
6,proof_generation_ms,1,195.2965
6,verify_native_ms,1,6.6768
6,proof_bytes,1,3104
7,deploy_pool_gas,1,968565
7,update_root_gas,1,73092
7,withdraw_gas,1,64667
7,withdraw_ms,1,30.5781
7,witness_ms,1,1.2193
7,setup_ms,1,118.5808
7,prove_ms,1,204.8345
7,proof_generation_ms,1,206.0538
7,verify_native_ms,1,7.076
7,proof_bytes,1,3104
8,deploy_pool_gas,1,968565
8,update_root_gas,1,73092
8,withdraw_gas,1,64667
8,withdraw_ms,1,29.6405
8,witness_ms,1,1.1844
8,setup_ms,1,100.2402
8,prove_ms,1,203.9156
8,proof_generation_ms,1,205.1
8,verify_native_ms,1,7.1274
8,proof_bytes,1,3104
9,deploy_pool_gas,1,968565
9,update_root_gas,1,73092
9,withdraw_gas,1,64667
9,withdraw_ms,1,32.4559
9,witness_ms,1,1.2475
9,setup_ms,1,100.3557
9,prove_ms,1,205.3924
9,proof_generation_ms,1,206.6399
9,verify_native_ms,1,7.2476
9,proof_bytes,1,3104
10,deploy_pool_gas,1,968565
10,update_root_gas,1,73092
10,withdraw_gas,1,64667
10,withdraw_ms,1,38.5264
10,witness_ms,1,1.0601
10,setup_ms,1,102.7087
10,prove_ms,1,191.3932
10,proof_generation_ms,1,192.4533
10,verify_native_ms,1,6.4681
10,proof_bytes,1,3104
11,deploy_pool_gas,1,968565
11,update_root_gas,1,73092
11,withdraw_gas,1,64667
11,withdraw_ms,1,38.2808
11,witness_ms,1,1.1967
11,setup_ms,1,99.9562
11,prove_ms,1,214.4384
11,proof_generation_ms,1,215.6351
11,verify_native_ms,1,7.3093
11,proof_bytes,1,3104
12,deploy_pool_gas,1,968565
12,update_root_gas,1,73092
12,withdraw_gas,1,64667
12,withdraw_ms,1,27.5212
12,witness_ms,1,1.1813
12,setup_ms,1,102.1375
12,prove_ms,1,209.0639
12,proof_generation_ms,1,210.2452
12,verify_native_ms,1,7.379
12,proof_bytes,1,3104
13,deploy_pool_gas,1,968565
13,update_root_gas,1,73092
13,withdraw_gas,1,64667
13,withdraw_ms,1,37.3669
13,witness_ms,1,1.0331
13,setup_ms,1,108.8254
13,prove_ms,1,189.0971
13,proof_generation_ms,1,190.1302
13,verify_native_ms,1,6.6511
13,proof_bytes,1,3104
14,deploy_pool_gas,1,968565
14,update_root_gas,1,73092
14,withdraw_gas,1,64667
14,withdraw_ms,1,49.7852
14,witness_ms,1,1.1082
14,setup_ms,1,102.0478
14,prove_ms,1,216.8071
14,proof_generation_ms,1,217.9153
14,verify_native_ms,1,7.9672
14,proof_bytes,1,3104
15,deploy_pool_gas,1,968565
15,update_root_gas,1,73092
15,withdraw_gas,1,64667
15,withdraw_ms,1,26.8597
15,witness_ms,1,1.0671
15,setup_ms,1,104.6109
15,prove_ms,1,193.6403
15,proof_generation_ms,1,194.7074
15,verify_native_ms,1,6.7859
15,proof_bytes,1,3104
16,deploy_pool_gas,1,968565
16,update_root_gas,1,73092
16,withdraw_gas,1,64667
16,withdraw_ms,1,37.7194
16,witness_ms,1,1.0801
16,setup_ms,1,99.654
16,prove_ms,1,186.1714
16,proof_generation_ms,1,187.2515
16,verify_native_ms,1,6.7013
16,proof_bytes,1,3104
17,deploy_pool_gas,1,968565
17,update_root_gas,1,73092
17,withdraw_gas,1,64667
17,withdraw_ms,1,148.4188
17,witness_ms,1,1.1407
17,setup_ms,1,103.6953
17,prove_ms,1,202.256
17,proof_generation_ms,1,203.3967
17,verify_native_ms,1,7.1391
17,proof_bytes,1,3104
18,deploy_pool_gas,1,968565
18,update_root_gas,1,73092
18,withdraw_gas,1,64667
18,withdraw_ms,1,44.8442
18,witness_ms,1,1.2146
18,setup_ms,1,98.7938
18,prove_ms,1,198.0821
18,proof_generation_ms,1,199.2967
18,verify_native_ms,1,6.8505
18,proof_bytes,1,3104
19,deploy_pool_gas,1,968565
19,update_root_gas,1,73092
19,withdraw_gas,1,64667
19,withdraw_ms,1,28.9441
19,witness_ms,1,1.0282
19,setup_ms,1,98.8051
19,prove_ms,1,197.3758
19,proof_generation_ms,1,198.404
19,verify_native_ms,1,6.6996
19,proof_bytes,1,3104
20,deploy_pool_gas,1,968565
20,update_root_gas,1,73092
20,withdraw_gas,1,64667
20,withdraw_ms,1,30.2016
20,witness_ms,1,1.1383
20,setup_ms,1,121.8061
20,prove_ms,1,203.7269
20,proof_generation_ms,1,204.8652
20,verify_native_ms,1,7.2463
20,proof_bytes,1,3104
