run_id,metric,N,mean
1,deploy_pool_gas,256,968565
1,update_root_gas,256,270200
1,withdraw_gas,256,64652.609375
1,withdraw_ms,256,35.233473
1,witness_ms,256,1.169318
1,setup_ms,256,98.6316
1,prove_ms,256,207.316754
1,proof_generation_ms,256,208.486072
1,verify_native_ms,256,8.178231
1,proof_bytes,256,3104
2,deploy_pool_gas,256,968565
2,update_root_gas,256,270200
2,withdraw_gas,256,64652.609375
2,withdraw_ms,256,33.551354
2,witness_ms,256,1.296687
2,setup_ms,256,96.7505
2,prove_ms,256,211.088148
2,proof_generation_ms,256,212.384836
2,verify_native_ms,256,8.794284
2,proof_bytes,256,3104
3,deploy_pool_gas,256,968565
3,update_root_gas,256,270200
3,withdraw_gas,256,64652.609375
3,withdraw_ms,256,32.014569
3,witness_ms,256,1.200427
3,setup_ms,256,100.0808
3,prove_ms,256,206.157995
3,proof_generation_ms,256,207.358422
3,verify_native_ms,256,8.120326
3,proof_bytes,256,3104
4,deploy_pool_gas,256,968565
4,update_root_gas,256,270200
4,withdraw_gas,256,64652.609375
4,withdraw_ms,256,33.415627
4,witness_ms,256,1.207961
4,setup_ms,256,97.7401
4,prove_ms,256,206.190631
4,proof_generation_ms,256,207.398592
4,verify_native_ms,256,8.085844
4,proof_bytes,256,3104
5,deploy_pool_gas,256,968565
5,update_root_gas,256,270200
5,withdraw_gas,256,64652.609375
5,withdraw_ms,256,29.136887
5,witness_ms,256,1.060957
5,setup_ms,256,113.0945
5,prove_ms,256,197.436899
5,proof_generation_ms,256,198.497856
5,verify_native_ms,256,7.04543
5,proof_bytes,256,3104
6,deploy_pool_gas,256,968565
6,update_root_gas,256,270200
6,withdraw_gas,256,64652.609375
6,withdraw_ms,256,28.53335
6,witness_ms,256,1.081069
6,setup_ms,256,96.949
6,prove_ms,256,201.213704
6,proof_generation_ms,256,202.294773
6,verify_native_ms,256,7.060793
6,proof_bytes,256,3104
7,deploy_pool_gas,256,968565
7,update_root_gas,256,270200
7,withdraw_gas,256,64652.609375
7,withdraw_ms,256,34.462186
7,witness_ms,256,1.070508
7,setup_ms,256,95.7583
7,prove_ms,256,196.035368
7,proof_generation_ms,256,197.105876
7,verify_native_ms,256,6.979703
7,proof_bytes,256,3104
8,deploy_pool_gas,256,968565
8,update_root_gas,256,270200
8,withdraw_gas,256,64652.609375
8,withdraw_ms,256,34.001523
8,witness_ms,256,1.268391
8,setup_ms,256,100.2975
8,prove_ms,256,215.378988
8,proof_generation_ms,256,216.647379
8,verify_native_ms,256,8.632785
8,proof_bytes,256,3104
9,deploy_pool_gas,256,968565
9,update_root_gas,256,270200
9,withdraw_gas,256,64652.609375
9,withdraw_ms,256,33.295512
9,witness_ms,256,1.326497
9,setup_ms,256,119.303
9,prove_ms,256,225.736745
9,proof_generation_ms,256,227.063243
9,verify_native_ms,256,9.079247
9,proof_bytes,256,3104
10,deploy_pool_gas,256,968565
10,update_root_gas,256,270200
10,withdraw_gas,256,64652.609375
10,withdraw_ms,256,33.996975
10,witness_ms,256,1.298611
10,setup_ms,256,100.021
10,prove_ms,256,215.782461
10,proof_generation_ms,256,217.081071
10,verify_native_ms,256,8.711973
10,proof_bytes,256,3104
11,deploy_pool_gas,256,968565
11,update_root_gas,256,270200
11,withdraw_gas,256,64652.609375
11,withdraw_ms,256,33.934392
11,witness_ms,256,1.332999
11,setup_ms,256,96.9835
11,prove_ms,256,219.87958
11,proof_generation_ms,256,221.212579
11,verify_native_ms,256,8.75274
11,proof_bytes,256,3104
12,deploy_pool_gas,256,968565
12,update_root_gas,256,270200
12,withdraw_gas,256,64652.609375
12,withdraw_ms,256,34.10892
12,witness_ms,256,1.274315
12,setup_ms,256,99.8533
12,prove_ms,256,219.526681
12,proof_generation_ms,256,220.800996
12,verify_native_ms,256,8.658211
12,proof_bytes,256,3104
13,deploy_pool_gas,256,968565
13,update_root_gas,256,270200
13,withdraw_gas,256,64652.609375
13,withdraw_ms,256,33.012852
13,witness_ms,256,1.300911
13,setup_ms,256,97.2516
13,prove_ms,256,215.648055
13,proof_generation_ms,256,216.948966
13,verify_native_ms,256,8.530839
13,proof_bytes,256,3104
14,deploy_pool_gas,256,968565
14,update_root_gas,256,270200
14,withdraw_gas,256,64652.609375
14,withdraw_ms,256,32.939865
14,witness_ms,256,1.265912
14,setup_ms,256,97.9406
14,prove_ms,256,209.801915
14,proof_generation_ms,256,211.067827
14,verify_native_ms,256,8.410432
14,proof_bytes,256,3104
15,deploy_pool_gas,256,968565
15,update_root_gas,256,270200
15,withdraw_gas,256,64652.609375
15,withdraw_ms,256,33.418342
15,witness_ms,256,1.256142
15,setup_ms,256,99.4379
15,prove_ms,256,210.580954
15,proof_generation_ms,256,211.837095
15,verify_native_ms,256,8.583905
15,proof_bytes,256,3104
16,deploy_pool_gas,256,968565
16,update_root_gas,256,270200
16,withdraw_gas,256,64652.609375
16,withdraw_ms,256,32.312171
16,witness_ms,256,1.275043
16,setup_ms,256,101.1398
16,prove_ms,256,212.263335
16,proof_generation_ms,256,213.538378
16,verify_native_ms,256,8.483789
16,proof_bytes,256,3104
17,deploy_pool_gas,256,968565
17,update_root_gas,256,270200
17,withdraw_gas,256,64652.609375
17,withdraw_ms,256,31.855316
17,witness_ms,256,1.278849
17,setup_ms,256,100.1771
17,prove_ms,256,209.446689
17,proof_generation_ms,256,210.725538
17,verify_native_ms,256,8.622042
17,proof_bytes,256,3104
18,deploy_pool_gas,256,968565
18,update_root_gas,256,270200
18,withdraw_gas,256,64652.609375
18,withdraw_ms,256,33.739954
18,witness_ms,256,1.290161
18,setup_ms,256,101.8467
18,prove_ms,256,214.018192
18,proof_generation_ms,256,215.308353
18,verify_native_ms,256,8.578942
18,proof_bytes,256,3104
19,deploy_pool_gas,256,968565
19,update_root_gas,256,270200
19,withdraw_gas,256,64652.609375
19,withdraw_ms,256,32.227976
19,witness_ms,256,1.305402
19,setup_ms,256,99.479
19,prove_ms,256,215.640054
19,proof_generation_ms,256,216.945456
19,verify_native_ms,256,8.595313
19,proof_bytes,256,3104
20,deploy_pool_gas,256,968565
20,update_root_gas,256,270200
20,withdraw_gas,256,64652.609375
20,withdraw_ms,256,33.608957
20,witness_ms,256,1.180413
20,setup_ms,256,97.6403
20,prove_ms,256,207.006289
20,proof_generation_ms,256,208.186702
20,verify_native_ms,256,8.306314
20,proof_bytes,256,3104
