thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,7,1,true,9,13,onchain,100,0,1979758,4554511,149689,532310,964.977900,582699,598.984200,615691,722.003000,69626,27.762600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1c96258a9b2c26cfaed73db9fb1a2eb3d955b55918f079e88ff70e470148c72c
theo_n,7,2,true,9,13,onchain,100,1,1979758,4554511,149689,532250,602.649300,582627,567.138200,615619,613.099000,69626,28.100200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x05b48cc825368b2b4dd787a2f53879f43db527ad702df8991ee3bf035ff1f5da
theo_n,7,3,true,9,13,onchain,100,2,1979758,4554511,149689,532310,526.325000,582687,681.745500,615679,643.130000,69614,23.028200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x001185865c5651b90d250625413f765a8e104eb4950db96d263ef9018a27b426
theo_n,7,4,false,9,13,onchain,100,0,1979758,4554511,149689,532310,602.359900,582699,700.239300,615691,673.519300,69626,31.045900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1c96258a9b2c26cfaed73db9fb1a2eb3d955b55918f079e88ff70e470148c72c
theo_n,7,5,false,9,13,onchain,100,1,1979758,4554511,149689,532250,571.954100,582627,619.768500,615619,677.059400,69626,28.553400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x05b48cc825368b2b4dd787a2f53879f43db527ad702df8991ee3bf035ff1f5da
theo_n,7,6,false,9,13,onchain,100,2,1979758,4554511,149689,532310,724.103500,582687,555.370800,615679,671.070600,69614,35.268800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x001185865c5651b90d250625413f765a8e104eb4950db96d263ef9018a27b426
theo_n,7,7,false,9,13,onchain,100,3,1979758,4554511,149689,532214,545.152100,582603,663.029500,615595,702.452700,69626,33.420800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x20c37bb559db3a04269a2ec77f23db2b4ab691b2964ab1993528c170ed38eeab
theo_n,7,8,false,9,13,onchain,100,4,1979758,4554511,149689,532250,556.360300,582639,633.069900,615631,577.120300,69626,22.254900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1b2d2ad81d95f7b2818c0c32ba21f151b553ef38de8930b4f9d5a805060aaa3d
theo_n,7,9,false,9,13,onchain,100,5,1979758,4554511,149689,532298,555.701100,582687,739.605400,615679,571.043900,69626,22.514300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x29da0adb0831eafc36f38d567b31d7c24830127c04a24b371029ae5149c63471
theo_n,7,10,false,9,13,onchain,100,6,1979758,4554511,149689,532322,576.486100,582699,575.965700,615691,609.196900,69614,36.888100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c150521c95767799ad61568c931a95a97a6950833fe994ad367a800d031eb16
theo_n,7,11,false,9,13,onchain,100,7,1979758,4554511,149689,532298,605.804300,582687,698.789500,615679,731.445900,69626,29.943300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0d79c03a4426ee62d54ae7195684ee235f1768bc51d2a30d2f86167e0e80727b
theo_n,7,12,false,9,13,onchain,100,8,1979758,4554511,149689,532286,620.357000,582663,628.433800,615655,576.743500,69614,30.003300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0582d183d7fb0942ee98f600750770ffb6a2016dc4394042b148fee564113090
theo_n,7,13,false,9,13,onchain,100,9,1979758,4554511,149689,532262,564.338800,582639,652.174600,615631,598.685000,69626,18.835000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x28f9bf2a60b0e548e35c5454b6884afd0c27fee8790acd4f29bd0f24fe413981
theo_n,7,14,false,9,13,onchain,100,10,1979758,4554511,149689,532286,712.104900,582675,541.037100,615667,677.124100,69626,27.493300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1e475966eed69b3ca65490ae3f8b036a5831e54b0e20e02d9b58ca6fa3235a27
theo_n,7,15,false,9,13,onchain,100,11,1979758,4554511,149689,532262,661.198700,582639,581.912300,615631,638.386700,69614,18.146900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x088483e9e05d8e394629b35ed8254d2f42301d0568799b0003f9aa40f93e34f1
theo_n,7,16,false,9,13,onchain,100,12,1979758,4554511,149689,532310,550.419800,582699,603.334000,615691,643.068500,69626,19.754800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x09264304c31ad026c91ca672c1d2ec1d0194164dfb19ec5872a7b7d1d43209e6
