thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,18,1,true,9,13,onchain,100,0,1979758,4554511,149689,532226,756.824000,582615,597.729700,615607,584.049400,69626,26.750900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1c96258a9b2c26cfaed73db9fb1a2eb3d955b55918f079e88ff70e470148c72c
theo_n,18,2,true,9,13,onchain,100,1,1979758,4554511,149689,532310,537.198900,582687,523.354300,615679,565.026500,69626,23.510700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x05b48cc825368b2b4dd787a2f53879f43db527ad702df8991ee3bf035ff1f5da
theo_n,18,3,true,9,13,onchain,100,2,1979758,4554511,149689,532298,604.326600,582675,542.834800,615667,543.066700,69614,27.896700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x001185865c5651b90d250625413f765a8e104eb4950db96d263ef9018a27b426
theo_n,18,4,false,9,13,onchain,100,0,1979758,4554511,149689,532226,535.823500,582615,543.934300,615607,602.802800,69626,24.441300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1c96258a9b2c26cfaed73db9fb1a2eb3d955b55918f079e88ff70e470148c72c
theo_n,18,5,false,9,13,onchain,100,1,1979758,4554511,149689,532310,586.086800,582687,578.735800,615679,566.034200,69626,18.812100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x05b48cc825368b2b4dd787a2f53879f43db527ad702df8991ee3bf035ff1f5da
theo_n,18,6,false,9,13,onchain,100,2,1979758,4554511,149689,532298,551.594900,582675,534.201400,615667,567.714800,69614,29.200000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x001185865c5651b90d250625413f765a8e104eb4950db96d263ef9018a27b426
theo_n,18,7,false,9,13,onchain,100,3,1979758,4554511,149689,532286,546.251100,582675,606.039700,615667,598.183000,69626,18.880200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x20c37bb559db3a04269a2ec77f23db2b4ab691b2964ab1993528c170ed38eeab
theo_n,18,8,false,9,13,onchain,100,4,1979758,4554511,149689,532286,553.224400,582675,564.322800,615667,580.588000,69626,24.737700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1b2d2ad81d95f7b2818c0c32ba21f151b553ef38de8930b4f9d5a805060aaa3d
theo_n,18,9,false,9,13,onchain,100,5,1979758,4554511,149689,532358,538.955500,582747,585.607400,615739,566.116100,69626,24.590000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x29da0adb0831eafc36f38d567b31d7c24830127c04a24b371029ae5149c63471
theo_n,18,10,false,9,13,onchain,100,6,1979758,4554511,149689,532298,544.229900,582675,566.475600,615667,542.855200,69614,25.128200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c150521c95767799ad61568c931a95a97a6950833fe994ad367a800d031eb16
theo_n,18,11,false,9,13,onchain,100,7,1979758,4554511,149689,532286,532.366700,582675,560.032100,615667,572.097500,69626,38.229900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0d79c03a4426ee62d54ae7195684ee235f1768bc51d2a30d2f86167e0e80727b
theo_n,18,12,false,9,13,onchain,100,8,1979758,4554511,149689,532262,567.009600,582639,541.338000,615631,577.921800,69614,28.904900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0582d183d7fb0942ee98f600750770ffb6a2016dc4394042b148fee564113090
theo_n,18,13,false,9,13,onchain,100,9,1979758,4554511,149689,532346,538.304900,582723,560.823500,615715,582.284800,69626,28.436000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x28f9bf2a60b0e548e35c5454b6884afd0c27fee8790acd4f29bd0f24fe413981
theo_n,18,14,false,9,13,onchain,100,10,1979758,4554511,149689,532310,527.129600,582699,549.175800,615691,586.484800,69626,21.019300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1e475966eed69b3ca65490ae3f8b036a5831e54b0e20e02d9b58ca6fa3235a27
theo_n,18,15,false,9,13,onchain,100,11,1979758,4554511,149689,532274,573.148900,582651,574.689900,615643,564.352100,69614,24.319200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x088483e9e05d8e394629b35ed8254d2f42301d0568799b0003f9aa40f93e34f1
theo_n,18,16,false,9,13,onchain,100,12,1979758,4554511,149689,532262,554.233600,582651,575.281200,615643,611.243400,69626,18.933200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x09264304c31ad026c91ca672c1d2ec1d0194164dfb19ec5872a7b7d1d43209e6
theo_n,18,17,false,9,13,onchain,100,13,1979758,4554511,149689,532262,572.089500,582651,549.866100,615643,590.599900,69626,18.602100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c89f6cc097c6a8a27ea4574cda8f7857864ae78d5212c98a29b6065ae2aa89d
theo_n,18,18,false,9,13,onchain,100,14,1979758,4554511,149689,532262,539.135200,582651,570.775900,615643,552.109600,69626,22.400300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0a3fd41218dfba35e9f5323fe87b772c2c56384e8968f88adf102d2042a75d79
theo_n,18,19,false,9,13,onchain,100,15,1979758,4554511,149689,532346,548.477600,582723,590.477900,615715,544.694400,69614,29.909200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0043ece70cc4fc4b52ba67c0e427581548f7359c86819590f9ed1622fb967e05
theo_n,18,20,false,9,13,onchain,100,16,1979758,4554511,149689,532334,533.597300,582711,553.004100,615703,614.696600,69614,21.510700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x04307300f59db2cc0983bc9cc91dc3ffb2141ee361e95a9deae176f6c88744f7
theo_n,18,21,false,9,13,onchain,100,17,1979758,4554511,149689,532274,549.095400,582663,558.355300,615655,601.676000,69626,29.604200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1683c90bfba45254b2fd33ebdf921b22084b772c53f4289a030946c72b17ea6a
theo_n,18,22,false,9,13,onchain,100,18,1979758,4554511,149689,532394,541.924300,582783,677.946000,615775,689.111100,69626,23.509100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c9e8acf9ef3abbbff7adf32b173c61d63603ddd6a0b1510b5ceb60a5e523986
theo_n,18,23,false,9,13,onchain,100,19,1979758,4554511,149689,532334,550.698000,582711,555.943000,615703,611.411500,69614,20.389300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x257ec9ef28d58e8cc2974600c21aad77d40ecf7e7d2a24297afcc14c036b30a8
theo_n,18,24,false,9,13,onchain,100,20,1979758,4554511,149689,532298,575.831300,582687,557.581600,615679,559.109400,69626,26.100800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x200bb29a18b5e870f156d6ebd2bf6a3501fa7c3c8f09b60d83b214e56335f9a0
theo_n,18,25,false,9,13,onchain,100,21,1979758,4554511,149689,532382,563.686300,582771,569.194500,615763,568.576200,69626,23.553200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0430fa71978db464e55693aed22858236636fed52f0643ed5217ab57d3dcb0fd
theo_n,18,26,false,9,13,onchain,100,22,1979758,4554511,149689,532298,522.980400,582687,554.618900,615679,533.945600,69626,18.986900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2147f1dde12e92b8a779b7a1d8a020ab980e6191cc48c5284587a8cfcc38bdbf
theo_n,18,27,false,9,13,onchain,100,23,1979758,4554511,149689,532382,538.115000,582771,592.813900,615763,551.056100,69626,25.538300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x15600ee8f4c1d4245fed14fedd3f33b91278267f127310660d18be817347a4f4
theo_n,18,28,false,9,13,onchain,100,24,1979758,4554511,149689,532154,537.679600,582531,541.331900,615523,571.450300,69626,26.677200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0be8a4efd31fb3cc5779b47321aaddddbb58d76481ba21507fc63793fc500635
