thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier
theo_n,1,1,true,9,13,onchain,60,0,42.750400,1510.199700,1459.529800,1502.280200,7.360800,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x0132b27cbf2a52517b1b012ddf72451ec2c65f79ea869e5307da210ba651cf0d
theo_n,1,2,true,9,13,onchain,60,1,39.294700,1510.199700,1080.320300,1119.615000,5.493400,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x08c60c725bde58df72fb6f3decfb702e1a9c09167fc97b346cf789cde0c27a59
theo_n,1,3,true,9,13,onchain,60,2,40.147600,1510.199700,1117.207100,1157.354700,5.912500,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x1430d39d506001656be7a9532ecf29fa361837c320c9666cdc661665998a61c4
theo_n,1,4,false,9,13,onchain,60,0,43.073500,1510.199700,1174.990000,1218.063500,5.537500,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x0132b27cbf2a52517b1b012ddf72451ec2c65f79ea869e5307da210ba651cf0d
theo_n,1,5,false,9,13,onchain,60,1,41.285800,1510.199700,1077.255500,1118.541300,5.409600,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x08c60c725bde58df72fb6f3decfb702e1a9c09167fc97b346cf789cde0c27a59
theo_n,1,6,false,9,13,onchain,60,2,42.645300,1510.199700,1092.421500,1135.066800,7.634100,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x1430d39d506001656be7a9532ecf29fa361837c320c9666cdc661665998a61c4
theo_n,1,7,false,9,13,onchain,60,3,52.433200,1510.199700,1092.901900,1145.335100,6.459200,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x077dada64438b9c0395d971d16c9351f69292ec7859d22e83931d734c0b87a5d
theo_n,1,8,false,9,13,onchain,60,4,38.199700,1510.199700,1094.528800,1132.728500,6.928600,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x18c3d54820b67a973ef03d79933a5bc94b7e4f79b24c1b78e8a01412bd44d05c
theo_n,1,9,false,9,13,onchain,60,5,60.355300,1510.199700,1476.434400,1536.789700,6.175100,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x03388464e62d52dfa97c0cadba6780472c2d154b038cfbfdbed563f64d1126fe
theo_n,1,10,false,9,13,onchain,60,6,57.577100,1510.199700,1450.889400,1508.466500,8.433700,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x0f4d68e4a2ea1f2e59b75210cb635a4288ae17c99a2bf5481c374659c82144af
theo_n,1,11,false,9,13,onchain,60,7,58.550200,1510.199700,1273.458300,1332.008500,5.631300,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x274c0cd86f85599bfb3ea976628853456383bc199a0adb095c2c933208e9a7ee
theo_n,1,12,false,9,13,onchain,60,8,41.136400,1510.199700,1137.457200,1178.593600,5.770800,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x25be1673f85b93d0a7a9dc09847796fec500caac2dfa35d913c4f491235ae993
theo_n,1,13,false,9,13,onchain,60,9,39.961100,1510.199700,1372.559700,1412.520800,6.020600,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x13cedf12309258ffbdc374b0be6d21b167bf13ced50c97fe2a2c880ab2d1985e
theo_n,1,14,false,9,13,onchain,60,10,56.325300,1510.199700,1536.477700,1592.803000,6.327000,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x1748d139c75a469f49f7f766bd0b28288b4a28b902b99d46cf0f752e25290b6e
theo_n,1,15,false,9,13,onchain,60,11,45.560100,1510.199700,1204.998700,1250.558800,6.218000,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x29a9dbf02cf662746c6ccd9dcc5a518e1f11c994df4fdf251c0cfb6e634e8bcb
theo_n,1,16,false,9,13,onchain,60,12,42.853100,1510.199700,1281.218100,1324.071200,6.962600,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x1ad07f64e113e83c596459989bac9e701a8fd9025ba3877d75e5d3683012a7f0
theo_n,1,17,false,9,13,onchain,60,13,44.321800,1510.199700,1218.515200,1262.837000,6.129000,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x02e70ab10767ed357c86e5b61015fc3b6258c0292b2dd680a13999a419426d01
theo_n,1,18,false,9,13,onchain,60,14,39.111600,1510.199700,1195.028700,1234.140300,5.744200,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x0de4a45126e9aa6966291983d48a5f9f92dc9deacac3274ea965ef6536b58618
theo_n,1,19,false,9,13,onchain,60,15,37.779200,1510.199700,1143.814300,1181.593500,6.190200,true,4224,4352,0x07d66fb089ef322470bc90b30af018283fc0ee359488f475c464d8797765c4f6,0x10b62ce7bd23b3a4d6b3b0343421896f337530b567494e2f8e7b27fe6cd5e50f
