run_id,metric,N,mean
1,deploy_pool_gas,500,968565
1,update_root_gas,500,459074
1,withdraw_gas,500,64664.816
1,withdraw_ms,500,30.714878
1,witness_ms,500,0.955068
1,setup_ms,500,91.1147
1,prove_ms,500,164.21141
1,proof_generation_ms,500,165.166478
1,verify_native_ms,500,5.676515
1,proof_bytes,500,3104
2,deploy_pool_gas,500,968565
2,update_root_gas,500,459074
2,withdraw_gas,500,64664.816
2,withdraw_ms,500,34.255209
2,witness_ms,500,1.027451
2,setup_ms,500,88.3511
2,prove_ms,500,175.604152
2,proof_generation_ms,500,176.631603
2,verify_native_ms,500,6.089472
2,proof_bytes,500,3104
3,deploy_pool_gas,500,968565
3,update_root_gas,500,459074
3,withdraw_gas,500,64664.816
3,withdraw_ms,500,34.525338
3,witness_ms,500,1.375555
3,setup_ms,500,99.3448
3,prove_ms,500,213.286052
3,proof_generation_ms,500,214.661607
3,verify_native_ms,500,8.357898
3,proof_bytes,500,3104
4,deploy_pool_gas,500,968565
4,update_root_gas,500,459074
4,withdraw_gas,500,64664.816
4,withdraw_ms,500,35.828853
4,witness_ms,500,1.449194
4,setup_ms,500,97.8434
4,prove_ms,500,222.346363
4,proof_generation_ms,500,223.795557
4,verify_native_ms,500,8.678788
4,proof_bytes,500,3104
5,deploy_pool_gas,500,968565
5,update_root_gas,500,459074
5,withdraw_gas,500,64664.816
5,withdraw_ms,500,36.564482
5,witness_ms,500,1.344736
5,setup_ms,500,107.7574
5,prove_ms,500,218.17722
5,proof_generation_ms,500,219.521957
5,verify_native_ms,500,8.320595
5,proof_bytes,500,3104
6,deploy_pool_gas,500,968565
6,update_root_gas,500,459074
6,withdraw_gas,500,64664.816
6,withdraw_ms,500,33.130996
6,witness_ms,500,1.234619
6,setup_ms,500,96.6663
6,prove_ms,500,204.517494
6,proof_generation_ms,500,205.752113
6,verify_native_ms,500,7.650487
6,proof_bytes,500,3104
7,deploy_pool_gas,500,968565
7,update_root_gas,500,459074
7,withdraw_gas,500,64664.816
7,withdraw_ms,500,32.398996
7,witness_ms,500,1.454814
7,setup_ms,500,96.6401
7,prove_ms,500,221.316917
7,proof_generation_ms,500,222.771731
7,verify_native_ms,500,8.406325
7,proof_bytes,500,3104
8,deploy_pool_gas,500,968565
8,update_root_gas,500,459074
8,withdraw_gas,500,64664.816
8,withdraw_ms,500,33.858506
8,witness_ms,500,1.208005
8,setup_ms,500,96.4468
8,prove_ms,500,204.77292
8,proof_generation_ms,500,205.980925
8,verify_native_ms,500,7.552137
8,proof_bytes,500,3104
9,deploy_pool_gas,500,968565
9,update_root_gas,500,459074
9,withdraw_gas,500,64664.816
9,withdraw_ms,500,32.67008
9,witness_ms,500,1.202992
9,setup_ms,500,95.6477
9,prove_ms,500,204.109369
9,proof_generation_ms,500,205.312361
9,verify_native_ms,500,7.797946
9,proof_bytes,500,3104
10,deploy_pool_gas,500,968565
10,update_root_gas,500,459074
10,withdraw_gas,500,64664.816
10,withdraw_ms,500,34.218128
10,witness_ms,500,1.263804
10,setup_ms,500,97.2877
10,prove_ms,500,205.750911
10,proof_generation_ms,500,207.014714
10,verify_native_ms,500,7.789122
10,proof_bytes,500,3104
11,deploy_pool_gas,500,968565
11,update_root_gas,500,459074
11,withdraw_gas,500,64664.816
11,withdraw_ms,500,41.73354
11,witness_ms,500,1.547553
11,setup_ms,500,105.9108
11,prove_ms,500,249.604066
11,proof_generation_ms,500,251.151619
11,verify_native_ms,500,9.344766
11,proof_bytes,500,3104
12,deploy_pool_gas,500,968565
12,update_root_gas,500,459074
12,withdraw_gas,500,64664.816
12,withdraw_ms,500,34.211496
12,witness_ms,500,1.337373
12,setup_ms,500,100.6451
12,prove_ms,500,210.42849
12,proof_generation_ms,500,211.765863
12,verify_native_ms,500,8.290619
12,proof_bytes,500,3104
13,deploy_pool_gas,500,968565
13,update_root_gas,500,459074
13,withdraw_gas,500,64664.816
13,withdraw_ms,500,33.511715
13,witness_ms,500,1.243453
