thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_d,1,1,true,5,12,onchain,32,0,1979758,4869633,97074,567893,906.752200,618380,634.402600,651372,671.901200,69626,33.442800,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,1,2,true,5,12,onchain,32,1,1979758,4869633,97074,567977,656.050900,618452,664.133500,651444,696.129700,69626,30.821000,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,1,3,true,5,12,onchain,32,2,1979758,4869633,97074,568001,638.946600,618488,672.287000,651480,680.875600,69626,29.502200,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,1,4,false,5,12,onchain,32,0,1979758,4869633,97074,567893,627.267200,618380,749.797700,651372,637.417100,69626,66.784300,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,1,5,false,5,12,onchain,32,1,1979758,4869633,97074,567977,710.239400,618452,767.685600,651444,748.843600,69626,38.968000,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,1,6,false,5,12,onchain,32,2,1979758,4869633,97074,568001,670.392900,618488,707.849400,651480,701.786200,69626,28.918200,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,1,7,false,5,12,onchain,32,3,1979758,4869633,97074,568049,638.953300,618536,714.202800,651528,725.097200,69626,33.623600,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,1,8,false,5,12,onchain,32,4,1979758,4869633,97074,567965,671.985600,618452,694.770900,651444,733.883100,69626,41.635200,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,1,9,false,5,12,onchain,32,5,1979758,4869633,97074,567989,672.262800,618476,820.179900,651468,739.374300,69626,23.830800,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,1,10,false,5,12,onchain,32,6,1979758,4869633,97074,568073,737.040400,618560,713.612700,651552,698.547800,69626,29.652200,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_d,1,11,false,5,12,onchain,32,7,1979758,4869633,97074,568037,646.487600,618524,757.020900,651516,720.506800,69626,31.815300,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
theo_d,1,12,false,5,12,onchain,32,8,1979758,4869633,97074,567929,684.442700,618404,711.407200,651396,739.302200,69614,26.635000,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x15bf766aa145bc49955f4b440b0070cdb1823fdb1a4942a856ae7a53dd251a8a
theo_d,1,13,false,5,12,onchain,32,9,1979758,4869633,97074,568001,758.556900,618476,703.551600,651468,716.417700,69626,23.527000,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x145e23340ae3a5c2a8a430e0bd8150939cf9d3336c5a111f39801cc2a9171cea
theo_d,1,14,false,5,12,onchain,32,10,1979758,4869633,97074,567941,708.853900,618428,695.513100,651420,682.733000,69626,32.450600,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x19d8b479a4eb2ed56fc544f5f258c142afbc9733ce11579245b90f6471cc5aa2
theo_d,1,15,false,5,12,onchain,32,11,1979758,4869633,97074,567881,757.987000,618368,741.253800,651360,720.767300,69626,24.901800,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x17115cce247ab17833ce4f971544dcf98cba44f30ac3caa2b60573600696808c
theo_d,1,16,false,5,12,onchain,32,12,1979758,4869633,97074,567965,753.432900,618452,703.359000,651444,742.912700,69626,25.398500,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x12f7111f7f65e737c4608f3f8cffc3dea6a29e14af7ddcba52cac254304ecd23
theo_d,1,17,false,5,12,onchain,32,13,1979758,4869633,97074,567917,695.131900,618404,731.305900,651396,738.348500,69626,27.390100,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x146554373ef67f5de307538cfcb7e62015f4c7d7791f0be35f5897031ab12a59
theo_d,1,18,false,5,12,onchain,32,14,1979758,4869633,97074,568037,690.341300,618524,814.199200,651516,776.132400,69626,30.488900,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x298177b133ab3f68a2e47c6d74787973892a7540de8dcd16ae80701b4d1a19b5
theo_d,1,19,false,5,12,onchain,32,15,1979758,4869633,97074,567929,657.522800,618416,784.521000,651408,714.629600,69626,26.679800,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x290f20350f10923907c139526a8eeb150f99e2573a16d6916fe0f769c993f49a
theo_d,1,20,false,5,12,onchain,32,16,1979758,4869633,97074,567941,700.464500,618428,798.989400,651420,750.122900,69626,35.226900,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x171e66512384a041ca6a5f708a5b4fdda9cf24ab176412c6f6900afc3c6dedb8
theo_d,1,21,false,5,12,onchain,32,17,1979758,4869633,97074,567989,694.572400,618476,764.423900,651468,720.179800,69626,23.085500,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x1be2fe80e5029582e3f6e62f4cb2a84d401feee79f16b335d0bc369a395a0853
theo_d,1,22,false,5,12,onchain,32,18,1979758,4869633,97074,567977,716.582500,618464,718.095600,651456,781.485100,69626,33.394900,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x0bb978d615ff4f194a9934af270a428732e8174c4311c8beb31d4e0bbabbc0bc
theo_d,1,23,false,5,12,onchain,32,19,1979758,4869633,97074,567929,716.294200,618416,671.340700,651408,757.463800,69626,29.929700,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x04726770464b2bff8da321b67038b812b34fa5fa5cdf99f1314cba8589a165bc
theo_d,1,24,false,5,12,onchain,32,20,1979758,4869633,97074,567929,734.749300,618416,692.707000,651408,774.723500,69626,30.220500,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x03d6f9ca63a41aff3fb9a8fc838ab1ed3ceedc7c249c5dc4c19d5955e351be13
theo_d,1,25,false,5,12,onchain,32,21,1979758,4869633,97074,568061,689.400900,618548,706.553600,651540,702.973500,69626,38.265200,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x1686fa19ed842d8106f86663fe6e6888a8bfb3e985dcfd2bb1db169ffcda5da5
theo_d,1,26,false,5,12,onchain,32,22,1979758,4869633,97074,567977,672.966300,618464,767.224100,651456,696.502200,69626,22.729000,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x23e82ec09d717b107d77dc26eb5dc265ea1fc45985e29b8cc3cb17430ff24a0c
theo_d,1,27,false,5,12,onchain,32,23,1979758,4869633,97074,567989,654.904500,618476,705.812800,651468,667.961100,69626,30.902900,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x10b3bd195947d421c2d2b26290f8c337fd0828e5148886d256cae19c30dd3457
theo_d,1,28,false,5,12,onchain,32,24,1979758,4869633,97074,567905,828.061700,618380,714.662600,651372,803.769200,69626,31.441200,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x2a99ad2dc4636645cb03a3f8cddbcf89d41b4a9e486facca27dfee54675abb9c
theo_d,1,29,false,5,12,onchain,32,25,1979758,4869633,97074,567989,703.765700,618464,746.033300,651456,804.585400,69614,32.732100,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x1cd40d323ccd0838cfec775d1003317bf356cafeaba2b700c3af3c61def30fca
theo_d,1,30,false,5,12,onchain,32,26,1979758,4869633,97074,567953,689.339500,618440,751.829100,651432,785.503900,69626,20.075600,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x2eb42444691d4d15abfb91e44bb63be709bec40b9e54f4360f24d4480534af10
theo_d,1,31,false,5,12,onchain,32,27,1979758,4869633,97074,567941,742.049200,618428,702.500100,651420,705.759700,69626,29.660700,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x2c174593cceb5f490ba8f6ba09cd052e5c25a821a271f28bc1a25fe480d609d8
theo_d,1,32,false,5,12,onchain,32,28,1979758,4869633,97074,567941,678.851800,618428,795.380900,651420,752.150100,69626,29.342400,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x23665977a843f888d72d4f179e9f9d837be558853b6806d1436951fa322c1221
theo_d,1,33,false,5,12,onchain,32,29,1979758,4869633,97074,568013,739.959700,618500,718.766700,651492,730.560800,69626,24.360400,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x1784bc5a44d0a6e7b87bdd0fd4e563361f98a6aa39b7964e0907b239a38b84e7
theo_d,1,34,false,5,12,onchain,32,30,1979758,4869633,97074,567929,702.510700,618416,668.283700,651408,734.238000,69626,20.244400,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x202c4e9e6402e7f390a4ab85d1370541fe76c37421ce3a51ac5805c4b24b6da9
theo_d,1,35,false,5,12,onchain,32,31,1979758,4869633,97074,567917,663.417300,618404,788.850300,651396,714.524300,69626,28.959000,0x176e89306adf5341eca027cb2144b07cb16ea0ea2715e2f3ecd77af3a8da2f0f,0x26ac62095e0835f5045ef0c786313c5c49c66bfa9a9c59a9176a5e55ca7e0d2f
