thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_d,10,1,true,3,12,onchain,8,0,1979758,4232491,78520,496578,1128.172600,546895,755.129300,579887,648.303700,69626,32.052400,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,10,2,true,3,12,onchain,8,1,1979758,4232491,78520,496590,772.422100,546895,960.348200,579887,1090.595200,69626,35.410300,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,10,3,true,3,12,onchain,8,2,1979758,4232491,78520,496554,1019.673500,546871,957.587400,579863,944.329700,69626,46.611400,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,10,4,false,3,12,onchain,8,0,1979758,4232491,78520,496578,882.802100,546895,1006.724600,579887,828.474900,69626,37.474500,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,10,5,false,3,12,onchain,8,1,1979758,4232491,78520,496590,734.069100,546895,1201.536500,579887,1071.371000,69626,36.550000,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,10,6,false,3,12,onchain,8,2,1979758,4232491,78520,496554,975.989100,546871,1046.719900,579863,961.705800,69626,38.454900,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,10,7,false,3,12,onchain,8,3,1979758,4232491,78520,496554,944.769300,546871,909.446600,579863,964.146700,69626,27.025400,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,10,8,false,3,12,onchain,8,4,1979758,4232491,78520,496578,813.869800,546895,837.852000,579887,941.509500,69626,22.637800,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,10,9,false,3,12,onchain,8,5,1979758,4232491,78520,496638,646.807200,546955,636.086700,579947,680.237800,69626,21.664900,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,10,10,false,3,12,onchain,8,6,1979758,4232491,78520,496362,609.289500,546679,599.218600,579671,634.903400,69626,23.479700,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_d,10,11,false,3,12,onchain,8,7,1979758,4232491,78520,496566,546.209900,546883,829.327800,579875,1064.229300,69626,26.355800,0x1178b1514c13e5a5587896679999c36513930df98cf658912fc363b7353da670,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
