run_id,metric,N,mean
1,deploy_pool_gas,128,968565
1,update_root_gas,128,171221
1,withdraw_gas,128,64664.5625
1,withdraw_ms,128,33.243673
1,witness_ms,128,1.041866
1,setup_ms,128,100.4381
1,prove_ms,128,202.807563
1,proof_generation_ms,128,203.849429
1,verify_native_ms,128,7.916839
1,proof_bytes,128,3104
2,deploy_pool_gas,128,968565
2,update_root_gas,128,171221
2,withdraw_gas,128,64664.5625
2,withdraw_ms,128,32.267163
2,witness_ms,128,1.024879
2,setup_ms,128,100.2431
2,prove_ms,128,202.897887
2,proof_generation_ms,128,203.922766
2,verify_native_ms,128,7.982052
2,proof_bytes,128,3104
3,deploy_pool_gas,128,968565
3,update_root_gas,128,171221
3,withdraw_gas,128,64664.5625
3,withdraw_ms,128,30.063997
3,witness_ms,128,1.049495
3,setup_ms,128,110.0532
3,prove_ms,128,201.853238
3,proof_generation_ms,128,202.902734
3,verify_native_ms,128,8.242906
3,proof_bytes,128,3104
4,deploy_pool_gas,128,968565
4,update_root_gas,128,171221
4,withdraw_gas,128,64664.5625
4,withdraw_ms,128,33.08393
4,witness_ms,128,1.108356
4,setup_ms,128,106.4404
4,prove_ms,128,209.658637
4,proof_generation_ms,128,210.766993
4,verify_native_ms,128,8.263672
4,proof_bytes,128,3104
5,deploy_pool_gas,128,968565
5,update_root_gas,128,171221
5,withdraw_gas,128,64664.5625
5,withdraw_ms,128,24.584987
5,witness_ms,128,1.102207
5,setup_ms,128,96.7711
5,prove_ms,128,238.304197
5,proof_generation_ms,128,239.406404
5,verify_native_ms,128,8.768572
5,proof_bytes,128,3104
6,deploy_pool_gas,128,968565
6,update_root_gas,128,171221
6,withdraw_gas,128,64664.5625
6,withdraw_ms,128,26.521438
6,witness_ms,128,1.016683
6,setup_ms,128,121.5896
6,prove_ms,128,202.41108
6,proof_generation_ms,128,203.427763
6,verify_native_ms,128,7.231573
6,proof_bytes,128,3104
7,deploy_pool_gas,128,968565
7,update_root_gas,128,171221
7,withdraw_gas,128,64664.5625
7,withdraw_ms,128,37.455018
7,witness_ms,128,1.082438
7,setup_ms,128,128.4686
7,prove_ms,128,207.775268
7,proof_generation_ms,128,208.857706
7,verify_native_ms,128,8.225674
7,proof_bytes,128,3104
8,deploy_pool_gas,128,968565
8,update_root_gas,128,171221
8,withdraw_gas,128,64664.5625
8,withdraw_ms,128,31.639272
8,witness_ms,128,1.142774
8,setup_ms,128,97.9771
8,prove_ms,128,212.58094
8,proof_generation_ms,128,213.723714
8,verify_native_ms,128,8.372044
8,proof_bytes,128,3104
9,deploy_pool_gas,128,968565
9,update_root_gas,128,171221
9,withdraw_gas,128,64664.5625
9,withdraw_ms,128,44.915889
9,witness_ms,128,1.572231
9,setup_ms,128,131.01
9,prove_ms,128,290.286892
9,proof_generation_ms,128,291.859123
9,verify_native_ms,128,10.685491
9,proof_bytes,128,3104
10,deploy_pool_gas,128,968565
10,update_root_gas,128,171221
10,withdraw_gas,128,64664.5625
