run_id,metric,N,mean
1,deploy_pool_gas,1,1979758
1,deploy_verifier_gas,1,4554511
1,update_root_gas,1,73114
1,verify_gas,1,532346
1,verify_onchain_ms,1,494.7078
1,withdraw_gas,1,582735
1,withdraw_ms,1,487.8192
1,verify_record_gas,1,615727
1,verify_record_ms,1,482.669
1,settle_gas,1,69626
1,settle_ms,1,24.4477
1,witness_ms,1,27.9685
1,setup_ms,1,1215.4313
1,prove_ms,1,767.4615
1,proof_generation_ms,1,795.43
1,verify_native_ms,1,3.6018
1,proof_bytes,1,4224
1,calldata_bytes,1,4352
1,tach_gas,1,685353
2,deploy_pool_gas,1,1979758
2,deploy_verifier_gas,1,4554511
2,update_root_gas,1,73114
2,verify_gas,1,532250
2,verify_onchain_ms,1,567.8745
2,withdraw_gas,1,582639
2,withdraw_ms,1,588.7158
2,verify_record_gas,1,615631
2,verify_record_ms,1,652.5014
2,settle_gas,1,69626
2,settle_ms,1,25.9162
2,witness_ms,1,55.2833
2,setup_ms,1,1651.302
2,prove_ms,1,1206.8686
2,proof_generation_ms,1,1262.1519
2,verify_native_ms,1,6.2779
2,proof_bytes,1,4224
2,calldata_bytes,1,4352
2,tach_gas,1,685257
3,deploy_pool_gas,1,1979758
3,deploy_verifier_gas,1,4554511
3,update_root_gas,1,73114
3,verify_gas,1,532322
3,verify_onchain_ms,1,562.9641
3,withdraw_gas,1,582711
3,withdraw_ms,1,624.3339
3,verify_record_gas,1,615703
3,verify_record_ms,1,675.267
3,settle_gas,1,69626
3,settle_ms,1,29.9628
3,witness_ms,1,59.4967
3,setup_ms,1,1597.2645
3,prove_ms,1,1151.2806
3,proof_generation_ms,1,1210.7773
3,verify_native_ms,1,6.1546
3,proof_bytes,1,4224
3,calldata_bytes,1,4352
3,tach_gas,1,685329
4,deploy_pool_gas,1,1979758
4,deploy_verifier_gas,1,4554511
4,update_root_gas,1,73114
4,verify_gas,1,532334
4,verify_onchain_ms,1,625.2739
4,withdraw_gas,1,582723
4,withdraw_ms,1,655.7787
4,verify_record_gas,1,615715
4,verify_record_ms,1,614.2801
4,settle_gas,1,69626
4,settle_ms,1,20.8298
4,witness_ms,1,51.2348
4,setup_ms,1,1489.258
4,prove_ms,1,1173.3738
4,proof_generation_ms,1,1224.6086
4,verify_native_ms,1,6.6715
4,proof_bytes,1,4224
4,calldata_bytes,1,4352
4,tach_gas,1,685341
5,deploy_pool_gas,1,1979758
5,deploy_verifier_gas,1,4554511
5,update_root_gas,1,73114
5,verify_gas,1,532274
5,verify_onchain_ms,1,573.9081
5,withdraw_gas,1,582663
5,withdraw_ms,1,640.6553
5,verify_record_gas,1,615655
5,verify_record_ms,1,581.3561
5,settle_gas,1,69626
5,settle_ms,1,20.2286
5,witness_ms,1,71.8161
5,setup_ms,1,1500.4226
5,prove_ms,1,1383.6018
5,proof_generation_ms,1,1455.4179
5,verify_native_ms,1,8.9338
5,proof_bytes,1,4224
5,calldata_bytes,1,4352
5,tach_gas,1,685281
6,deploy_pool_gas,1,1979758
6,deploy_verifier_gas,1,4554511
6,update_root_gas,1,73114
6,verify_gas,1,532238
6,verify_onchain_ms,1,560.8269
6,withdraw_gas,1,582627
6,withdraw_ms,1,649.2972
6,verify_record_gas,1,615619
6,verify_record_ms,1,604.3533
6,settle_gas,1,69626
6,settle_ms,1,28.5404
6,witness_ms,1,54.6623
6,setup_ms,1,1529.8338
6,prove_ms,1,1199.7174
6,proof_generation_ms,1,1254.3797
6,verify_native_ms,1,6.8953
6,proof_bytes,1,4224
6,calldata_bytes,1,4352
6,tach_gas,1,685245
7,deploy_pool_gas,1,1979758
7,deploy_verifier_gas,1,4554511
7,update_root_gas,1,73114
7,verify_gas,1,532334
7,verify_onchain_ms,1,587.2095
7,withdraw_gas,1,582723
7,withdraw_ms,1,565.943
7,verify_record_gas,1,615715
7,verify_record_ms,1,723.6137
7,settle_gas,1,69626
7,settle_ms,1,24.3351
7,witness_ms,1,65.0834
7,setup_ms,1,1449.9921
7,prove_ms,1,1149.9365
7,proof_generation_ms,1,1215.0199
7,verify_native_ms,1,7.3244
7,proof_bytes,1,4224
7,calldata_bytes,1,4352
7,tach_gas,1,685341
8,deploy_pool_gas,1,1979758
8,deploy_verifier_gas,1,4554511
8,update_root_gas,1,73114
8,verify_gas,1,532154
8,verify_onchain_ms,1,560.0493
8,withdraw_gas,1,582543
8,withdraw_ms,1,720.6232
8,verify_record_gas,1,615535
8,verify_record_ms,1,591.4409
8,settle_gas,1,69626
8,settle_ms,1,27.4528
8,witness_ms,1,70.2308
8,setup_ms,1,1626.8593
8,prove_ms,1,1190.6465
8,proof_generation_ms,1,1260.8773
8,verify_native_ms,1,6.446
8,proof_bytes,1,4224
8,calldata_bytes,1,4352
8,tach_gas,1,685161
9,deploy_pool_gas,1,1979758
9,deploy_verifier_gas,1,4554511
9,update_root_gas,1,73114
9,verify_gas,1,532310
9,verify_onchain_ms,1,589.1808
9,withdraw_gas,1,582699
9,withdraw_ms,1,631.6853
9,verify_record_gas,1,615691
9,verify_record_ms,1,676.1107
9,settle_gas,1,69626
9,settle_ms,1,28.1686
9,witness_ms,1,66.2628
9,setup_ms,1,1578.2494
9,prove_ms,1,1165.9797
9,proof_generation_ms,1,1232.2425
9,verify_native_ms,1,6.8921
9,proof_bytes,1,4224
9,calldata_bytes,1,4352
9,tach_gas,1,685317
10,deploy_pool_gas,1,1979758
10,deploy_verifier_gas,1,4554511
10,update_root_gas,1,73114
10,verify_gas,1,532262
10,verify_onchain_ms,1,600.4358
10,withdraw_gas,1,582651
10,withdraw_ms,1,654.2597
10,verify_record_gas,1,615643
10,verify_record_ms,1,868.3364
10,settle_gas,1,69626
10,settle_ms,1,26.6398
10,witness_ms,1,74.9863
10,setup_ms,1,1583.5672
10,prove_ms,1,1295.4335
10,proof_generation_ms,1,1370.4198
10,verify_native_ms,1,7.7062
10,proof_bytes,1,4224
10,calldata_bytes,1,4352
10,tach_gas,1,685269
11,deploy_pool_gas,1,1979758
11,deploy_verifier_gas,1,4554511
11,update_root_gas,1,73114
11,verify_gas,1,532274
11,verify_onchain_ms,1,548.1006
11,withdraw_gas,1,582663
11,withdraw_ms,1,568.8943
11,verify_record_gas,1,615655
11,verify_record_ms,1,565.4696
11,settle_gas,1,69626
11,settle_ms,1,18.7584
11,witness_ms,1,59.4858
11,setup_ms,1,1505.8745
11,prove_ms,1,1203.182
11,proof_generation_ms,1,1262.6678
11,verify_native_ms,1,5.5954
11,proof_bytes,1,4224
11,calldata_bytes,1,4352
11,tach_gas,1,685281
12,deploy_pool_gas,1,1979758
12,deploy_verifier_gas,1,4554511
12,update_root_gas,1,73114
12,verify_gas,1,532346
12,verify_onchain_ms,1,550.5343
12,withdraw_gas,1,582735
12,withdraw_ms,1,617.9612
12,verify_record_gas,1,615727
12,verify_record_ms,1,635.9414
12,settle_gas,1,69626
12,settle_ms,1,22.4724
12,witness_ms,1,53.9985
12,setup_ms,1,1430.4574
12,prove_ms,1,1207.489
12,proof_generation_ms,1,1261.4875
12,verify_native_ms,1,5.8704
12,proof_bytes,1,4224
12,calldata_bytes,1,4352
12,tach_gas,1,685353
13,deploy_pool_gas,1,1979758
13,deploy_verifier_gas,1,4554511
13,update_root_gas,1,73114
13,verify_gas,1,532346
13,verify_onchain_ms,1,576.1222
13,withdraw_gas,1,582735
13,withdraw_ms,1,562.1799
13,verify_record_gas,1,615727
13,verify_record_ms,1,620.2434
13,settle_gas,1,69626
13,settle_ms,1,19.3916
13,witness_ms,1,68.5278
13,setup_ms,1,1498.0796
13,prove_ms,1,1235.5069
13,proof_generation_ms,1,1304.0347
13,verify_native_ms,1,6.9075
13,proof_bytes,1,4224
13,calldata_bytes,1,4352
13,tach_gas,1,685353
14,deploy_pool_gas,1,1979758
14,deploy_verifier_gas,1,4554511
14,update_root_gas,1,73114
14,verify_gas,1,532250
14,verify_onchain_ms,1,536.9767
14,withdraw_gas,1,582639
14,withdraw_ms,1,617.1645
14,verify_record_gas,1,615631
14,verify_record_ms,1,601.9108
14,settle_gas,1,69626
14,settle_ms,1,18.1867
14,witness_ms,1,51.0769
14,setup_ms,1,1805.9582
14,prove_ms,1,1178.8432
14,proof_generation_ms,1,1229.9201
14,verify_native_ms,1,6.1354
14,proof_bytes,1,4224
14,calldata_bytes,1,4352
14,tach_gas,1,685257
15,deploy_pool_gas,1,1979758
15,deploy_verifier_gas,1,4554511
15,update_root_gas,1,73114
15,verify_gas,1,532382
15,verify_onchain_ms,1,592.0863
15,withdraw_gas,1,582771
15,withdraw_ms,1,565.7029
15,verify_record_gas,1,615763
15,verify_record_ms,1,642.9984
15,settle_gas,1,69626
15,settle_ms,1,25.3831
15,witness_ms,1,34.315
15,setup_ms,1,1499.0205
15,prove_ms,1,1059.4095
15,proof_generation_ms,1,1093.7245
15,verify_native_ms,1,5.8983
15,proof_bytes,1,4224
15,calldata_bytes,1,4352
15,tach_gas,1,685389
16,deploy_pool_gas,1,1979758
16,deploy_verifier_gas,1,4554511
16,update_root_gas,1,73114
16,verify_gas,1,532322
16,verify_onchain_ms,1,558.1061
16,withdraw_gas,1,582711
16,withdraw_ms,1,575.5137
16,verify_record_gas,1,615703
16,verify_record_ms,1,572.8903
16,settle_gas,1,69626
16,settle_ms,1,24.5454
16,witness_ms,1,62.8308
