branch,run_at,git_commit,chain_id,total_students,student_index,student_id,wallet_address,ganache_account_index,clean,exposed_name_count,exposed_value_count,exposed_names,encodings_checked,encodings_skipped
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,121,24560121,0x5061a633977476e18B99423Ac51C6Df50621a597,122,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,122,24560122,0x46655f18cC741152515f0d843AD4355b4AD23377,123,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,123,24560123,0x012af9b68f94FE212705B708Cb69b53508D522a2,124,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,124,24560124,0x87194239f32f33d74C99B2545032623B32e3F795,125,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,125,24560125,0x0149aF4613AA457765d23a38D62685a9623AEf35,126,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,126,24560126,0xBCcA9EcB933Db2481111102E73c61C7c7C4e2366,127,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,127,24560127,0x20a6250c2cb9B6828ce0B16e09B950E7d0d0556d,128,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,128,24560128,0x99F25BC68A4a0D6c9fCaA795d6f8cA738468f679,129,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,129,24560129,0x2c7D914a1801242017Bd00aBC5A02452e1305C63,130,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,130,24560130,0x5a3A245E0523B2728ec8D914358E33671e27872d,131,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,131,24560131,0x3E13F655ce1CBC382e3e09b17266f5Ca1326F567,132,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,132,24560132,0x148B4D43A550d74b82eA435dA0007a7B1048D714,133,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,133,24560133,0xC8014C948758904edbeAD506B08941919261561B,134,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,134,24560134,0x09bE20D14fc2BAb7bA84984c5AEBd43b6a37D36E,135,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,135,24560135,0x527601C75277B9823fe4eb7D95Bf34da6C0C602b,136,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,136,24560136,0xf88c5937F7EcE778c39cE149E9A863043Ec8Cb9C,137,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,137,24560137,0xb938cfBDB5F0B5eFEA6E4e18e39390BfEeb47722,138,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,138,24560138,0x902D6954691BC8f78202B84bcec7fc0cee8FC83E,139,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,139,24560139,0xb24e6C5d01d14be3918ed712aCe1b2f7F2Bef53a,140,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,140,24560140,0xFaF513321611B74ca918dF250d6ac38d43ab57f8,141,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,141,24560141,0xA576e67c260B90f667E136AF1BEB9513859c6dC2,142,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,142,24560142,0x110958850E5bfe54CeBA0a87b1cF7671c501dA95,143,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,143,24560143,0x0d56282A479497840F27CE4e248616BBdBAFF881,144,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,144,24560144,0x7F70da265d37eDCD337b0Df314C3E2208371dDA9,145,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,145,24560145,0x09C1E3F7d9b6070eeB26Ac74Df33cCe0C5d858f5,146,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,146,24560146,0x00297d0b6404D57C0fa9a3D3a6998Ef28623444B,147,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,147,24560147,0x50a7E8CBecaa992ff5b77289Ae3227C9F2cABd9c,148,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,148,24560148,0x838D1153557025efb2867d12b2AdFe151aC41693,149,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,149,24560149,0x280b23F871E8679970CeC204Bc67d19840CEfeD0,150,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,150,24560150,0x5F5622BaBB2c7cD60867Ca41aC86122Abb561449,151,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,151,24560151,0xD597A7E5D9eee71843B25347f9091E42Db30C2D2,152,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,152,24560152,0x100dD58b96152C9d99232920c97a7de1238d3043,153,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,153,24560153,0xE8dFC1532693FF0AeFe7BEE264289806deAB3Fe3,154,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,154,24560154,0x865cF0101F6E34D47a9A4EEB0d39a5dC8fAEd566,155,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,155,24560155,0xFae5D89c5b24B1Fb8B86ED9656558CD980d01C43,156,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,156,24560156,0x50FC8E8d9b5E9D3DF14919c1Df634b0F2311538A,157,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,157,24560157,0x1848543e04A38dF7dEEf7Dfd346eFFb4f059a849,158,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,158,24560158,0x80B8494D411e67c830C34c72B2aadf4D405AbDf0,159,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,159,24560159,0x3961e9553D9E7aae3B6b497F92966a46D467C823,160,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,160,24560160,0xd62Dc0f62c5c3b98c75ce130E78A5Bdc0021daD8,161,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,161,24560161,0xba2Ef8C82FdF88ac9ca4163b7cAb1A0628d6b936,162,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,162,24560162,0xE15B6c968d11723E5454894946DCF78E9eF18D42,163,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,163,24560163,0xb65aD69852c853f323e5EEF1bf8a1Fb4C77E4765,164,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,164,24560164,0x1ac9A50e9AaBadBede678a65D32F7cf58F2c1d85,165,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,165,24560165,0x7233f2a928ED28AFb4A323BeCCE6F59712233A77,166,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,166,24560166,0x88709c5A505d024368144D0Aa5e142ce238962cf,167,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,167,24560167,0x0d3C1E9bb0DfDf2ebe674f3ee0C00E944C53FDAb,168,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,168,24560168,0x62953a71c4d29c602F88c456e91a5f7Eecf7fcDE,169,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,169,24560169,0x4d24dBC55231CEAF86b87F6cA71167bd94577936,170,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,170,24560170,0x90c416e481f9944dd7afE0aA0e78e16780580bAC,171,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,171,24560171,0x4f822bb4fAC4B2b6630bdF412E8158c15bd65aae,172,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,172,24560172,0xB4076feC6a847622581cdfe9a8381e6e6168f597,173,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,173,24560173,0x9c6550109D19a9a9B4568FD63b633F162588A53f,174,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,174,24560174,0x450c8C20E62E0d6D91456A79367cC9dBEbB03272,175,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,175,24560175,0xd85B3541370346B99F5C43B1848eB82BbB2ec3b7,176,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,176,24560176,0x82E6e9473928d3108cC891D27B533914e014A8BD,177,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,177,24560177,0x21b3De814B091aAaA340550d24440709E32e0c06,178,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,178,24560178,0xA521BAC16af43F2E9A82Cd9BB4F5E328863EC6ac,179,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,179,24560179,0xb669e9eCc9132c03B0708e9da76A4f00a30A935b,180,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,180,24560180,0x33B1ce5357959ec0043e0d77556a5093AB347862,181,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,181,24560181,0x9818DBC159BCC58C7feA87E82E738BDb0fcF03F8,182,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,182,24560182,0x38421c898cfC5883ddCEC1247EA3f7Ff087Dd6ca,183,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,183,24560183,0xe27fF38C1Edeb794ac38867D15620F63f12159e3,184,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,184,24560184,0x5eA56c35eB281Ce7810faBFA793dd57482d4C913,185,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,185,24560185,0xD9594d67fe240c37508Be5038443D8D4596EFCE0,186,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,186,24560186,0x6e26847B83DdAc8a8aA689a441c5Bf168ee5342C,187,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,187,24560187,0x0695FdDF2154cc8f097DB36c4bbde79265D0Ad71,188,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,188,24560188,0xEd77fBD612b5E88a0De4BbB369F90278B87e887A,189,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,189,24560189,0xc642A4b180CCBD0BEaC32d221c6faa1b7890B905,190,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,190,24560190,0xCd2AFcCd6EA22a59235FD99260754A5Df136a22b,191,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,191,24560191,0x4Daf3470DBA87DA934D22048ef416D6428EFFd1A,192,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,192,24560192,0xcD4d0C621B577FC6477B83Fb3e4653668bb3F4C2,193,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,193,24560193,0x2557794Bf452ec0a9cB923B03b2D2fb550E17357,194,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,194,24560194,0x477763584467fEeAD3B77E0623Ec04153552D3bb,195,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,195,24560195,0xA36362a58bB0B52932fa8B23733b459A6a242D65,196,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,196,24560196,0xfaeb6d74bf4AA6fa096EC02f4C8C0a6C4EA6598D,197,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,197,24560197,0x67Bc83836777dbAe169CFf9CB31a5d2bEAdEeCAb,198,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,198,24560198,0xe2abD1E57c8D6f0D21645a8a0Af6C4251a4395f5,199,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,199,24560199,0xCD5691EA878D262516be278cb46f2fd7fF132083,200,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,200,24560200,0x9B63F0Cef479924E5d2C4E22DBE31E6d0353B448,201,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,201,24560201,0xaAda98978453263132587D0805C4A17376Af9F13,202,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,202,24560202,0x55Ef996639b608A25AB4293f39247a9E23411d3A,203,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,203,24560203,0x1B3c3d190c796A264c43Dd5F1336Af5AE4343Cd2,204,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,204,24560204,0x556d216055a017ADacb871e540D7e1EF41fDA26d,205,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,205,24560205,0xA8d91B470C8E7e2dDe59Ec4B7D393Efe37a290F7,206,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,206,24560206,0x8A4673B00B04b59CaC44926ABeDa85ed181fA436,207,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,207,24560207,0xf5377262F68d386F265F4624a75F3B3A963877eF,208,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,208,24560208,0xe5beaB7853A22f054Ef287EA62aCe7A32528b3eE,209,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,209,24560209,0x565AC0E8fe74F5052520D6f49F0cbc0bff7Df069,210,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,210,24560210,0x7aF675E0cf99444db59E2F75C1663c261E9F2420,211,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,211,24560211,0x5a9fAD3222e4cE8ADc7e9861E4bDDA9adbC96156,212,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,212,24560212,0x4D5faa28c8c88Fcc19c1f2b302694Ff1c899bE5e,213,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,213,24560213,0x154D58D4ad8E3B6715Cea07E7A5d701244F1a0a6,214,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,214,24560214,0xB01C7058F7f5232eC8399A9078FeC313A1E8ceb5,215,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,215,24560215,0x6e3De3f6B0ee2358cfd33c4d2f4822d5e4bFAc1b,216,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,216,24560216,0x77B3F5B4f830B5C2e1E0B8444E8A791272eF6cF9,217,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,217,24560217,0xe9ce8d3307344E44Ca2A4974AAb33fD4ab5CA2D2,218,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,218,24560218,0xcEf60431A20386E59c1DA0c67d701DCF393E044f,219,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,219,24560219,0x058f455880a4529174E9e5bc985c84DE7209eAfC,220,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,220,24560220,0x202b3b724ebcbB4A3B23dCB09Ac492343f327a61,221,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,221,24560221,0x0ECfa2395449Cb032Bbc317020B02c2f9B07fAa9,222,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,222,24560222,0x4EBc79792f66dB4f2237Ce6A3DF60a3d215A3A4c,223,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,223,24560223,0xE54CC59bbA6f37816Cc9b1C2176A863f866A2045,224,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,224,24560224,0xeBc9C23d79a08Ed2F8043b9128892Db42c870a6a,225,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,225,24560225,0x26558784323f5b9C6d25020daBdd40b5a6E113Ac,226,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,226,24560226,0x30EC5397F694b45AC99964C24393C0Be1D451D0A,227,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,227,24560227,0x6b3B876FFe4d1101bf4AF252bfc4Fd579cB7362f,228,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,228,24560228,0x4658a86A974e4b451378745536f3FFD5540825a7,229,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,229,24560229,0x5911f3eD1eb71cc31b8C6E44141F218512Dfc696,230,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,230,24560230,0xdAd3fe28b0369d4e18000d0b21D23250690dcFdf,231,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,231,24560231,0xbC469FD29383d1861019038aa6E6D00960A68bC6,232,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,232,24560232,0xD4857FbAb06F172e897094cB8cEad496f347DdC9,233,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,233,24560233,0x840bB9C3cfA8ACfC8291cC894a5331fAa90B6250,234,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,234,24560234,0x1F87E44C14775165a49f950009dD318D8897C454,235,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,235,24560235,0x091374C3A440F8909046637b8407f3d1A0FF84B8,236,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,236,24560236,0xAe332c24B47688c0AAa8d52F4739C423998Ab00a,237,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,237,24560237,0xBA2940D5D1Eb1Fbd55E7e751A44dbfB672e94B43,238,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,238,24560238,0x67b9A7cad90cc113275f6a06A35c54F494FcF5be,239,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,239,24560239,0xA250540428F7d6F6b98b10bb416DB262360957E4,240,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,240,24560240,0xfD55aBcf814F4B4ED68F2a7828fb4ba48ee9A737,241,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,241,24560241,0xF5c49C16B097630f8F7312ebab4b1618E6c7662f,242,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,242,24560242,0xE47c43afAf468e8149B384c1d7b05E990D7bC444,243,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,243,24560243,0xec04082A4892A19654443D79b286BeCA1c28eADd,244,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,244,24560244,0x6Eb1949963A1b8a77b3d4eE2edE66173976612f4,245,true,0,0,(khong),16,2
