thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_d,10,1,true,4,12,onchain,16,0,1979758,4551392,84700,532286,1194.018100,582675,1541.021300,615667,1381.858400,69626,41.741500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,10,2,true,4,12,onchain,16,1,1979758,4551392,84700,532286,1428.546700,582663,1914.470200,615655,2208.737400,69626,51.200000,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,10,3,true,4,12,onchain,16,2,1979758,4551392,84700,532310,1573.053800,582699,1688.374200,615691,1701.610700,69626,37.215900,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,10,4,false,4,12,onchain,16,0,1979758,4551392,84700,532286,1641.902500,582675,2624.123300,615667,2688.568100,69626,67.524800,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_d,10,5,false,4,12,onchain,16,1,1979758,4551392,84700,532286,2487.373300,582663,1765.204700,615655,2069.018300,69626,61.360500,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_d,10,6,false,4,12,onchain,16,2,1979758,4551392,84700,532310,1612.683600,582699,1429.765300,615691,1624.636600,69626,43.114400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_d,10,7,false,4,12,onchain,16,3,1979758,4551392,84700,532238,1004.668900,582627,678.691000,615619,755.635300,69626,25.851300,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_d,10,8,false,4,12,onchain,16,4,1979758,4551392,84700,532298,638.581100,582687,681.312600,615679,851.520300,69626,37.069700,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_d,10,9,false,4,12,onchain,16,5,1979758,4551392,84700,532226,651.190900,582615,1429.378000,615607,1339.998100,69626,45.930600,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_d,10,10,false,4,12,onchain,16,6,1979758,4551392,84700,532118,1509.850900,582507,961.231100,615499,1085.639300,69626,26.002700,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_d,10,11,false,4,12,onchain,16,7,1979758,4551392,84700,532262,800.656800,582651,879.243900,615643,990.383600,69626,42.188400,0x17cc1c8756cfeda95ee569ba865749db0b817efb8e616272eb0c3f3608e762e4,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
