thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,5,1,true,9,13,onchain,30,0,1979758,4554511,95502,532298,838.259600,582687,706.583400,615679,608.018000,69626,30.888300,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x018809d889f321a6386b1c25389672c099465cf516f67c7565e82b369347fd67
theo_n,5,2,true,9,13,onchain,30,1,1979758,4554511,95502,532202,538.216400,582579,644.580700,615571,558.420400,69626,30.744500,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x1099526e282936b9c71393182325878fa95f4afd3fd999e6d590df40992cc0f9
theo_n,5,3,true,9,13,onchain,30,2,1979758,4554511,95502,532382,543.319600,582771,561.235600,615763,663.040500,69626,23.045300,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x25e5f6e52c5e99f016d642039c7ba64f2b35923568cfe4aca8e50acdc9a9b646
theo_n,5,4,false,9,13,onchain,30,0,1979758,4554511,95502,532298,542.344500,582687,576.475900,615679,734.401900,69626,30.594600,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x018809d889f321a6386b1c25389672c099465cf516f67c7565e82b369347fd67
theo_n,5,5,false,9,13,onchain,30,1,1979758,4554511,95502,532202,635.285900,582579,569.583100,615571,605.111500,69626,29.347100,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x1099526e282936b9c71393182325878fa95f4afd3fd999e6d590df40992cc0f9
theo_n,5,6,false,9,13,onchain,30,2,1979758,4554511,95502,532382,545.336200,582771,582.176600,615763,658.562700,69626,24.271800,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x25e5f6e52c5e99f016d642039c7ba64f2b35923568cfe4aca8e50acdc9a9b646
theo_n,5,7,false,9,13,onchain,30,3,1979758,4554511,95502,532322,585.440800,582711,581.156500,615703,608.307100,69626,20.048100,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x20dbf8d9b004c84489b8017f846e078808e151192826c6928ea5ed0f303a9e91
theo_n,5,8,false,9,13,onchain,30,4,1979758,4554511,95502,532298,572.780200,582687,603.390200,615679,714.552100,69626,27.911600,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x121a0d519a7197e13441f693ffa34af23595793edf3bc9eb45de9e8c8ee221b5
theo_n,5,9,false,9,13,onchain,30,5,1979758,4554511,95502,532226,580.311300,582615,653.843500,615607,704.527800,69626,25.889100,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x287cfdbd275999eec348d5fbb8f337bf538df434bf4199b8cb0c7389cb6dccbd
theo_n,5,10,false,9,13,onchain,30,6,1979758,4554511,95502,532250,537.265200,582639,666.639200,615631,626.574000,69626,27.318200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x2fd952bb80f30f5e46a2d9b1b4307bfe552c7915110ced24d5bd043178a16d06
