thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_n,17,1,true,9,9,offchain,1,0,1.052800,106.905500,177.133300,178.186100,6.735400,true,3104,,0x266c10cd654863a715aaa28be77d070d032afdde469d2f950fab7088f7ce4fab,0x255e7e3c5189902077c9b255800ef7d23e24719c0305aea4f0d17b2091361f9a,86.699400
theo_n,17,2,true,9,9,offchain,1,0,1.295300,118.344100,194.904600,196.199900,6.675600,true,3104,,0x266c10cd654863a715aaa28be77d070d032afdde469d2f950fab7088f7ce4fab,0x255e7e3c5189902077c9b255800ef7d23e24719c0305aea4f0d17b2091361f9a,97.787700
theo_n,17,3,true,9,9,offchain,1,0,1.382400,118.951900,201.628500,203.010900,6.955900,true,3104,,0x266c10cd654863a715aaa28be77d070d032afdde469d2f950fab7088f7ce4fab,0x255e7e3c5189902077c9b255800ef7d23e24719c0305aea4f0d17b2091361f9a,92.032000
theo_n,17,4,false,9,9,offchain,1,0,1.322800,123.010100,198.224900,199.547700,6.787800,true,3104,,0x266c10cd654863a715aaa28be77d070d032afdde469d2f950fab7088f7ce4fab,0x255e7e3c5189902077c9b255800ef7d23e24719c0305aea4f0d17b2091361f9a,94.146200
