thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,4,1,true,9,13,onchain,30,0,1979758,4554511,95502,532238,721.819600,582627,569.602500,615619,611.031600,69626,58.267000,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x018809d889f321a6386b1c25389672c099465cf516f67c7565e82b369347fd67
theo_n,4,2,true,9,13,onchain,30,1,1979758,4554511,95502,532178,574.876900,582555,569.834300,615547,678.799300,69626,31.315400,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x1099526e282936b9c71393182325878fa95f4afd3fd999e6d590df40992cc0f9
theo_n,4,3,true,9,13,onchain,30,2,1979758,4554511,95502,532358,533.971900,582747,641.988300,615739,617.928400,69626,26.817200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x25e5f6e52c5e99f016d642039c7ba64f2b35923568cfe4aca8e50acdc9a9b646
theo_n,4,4,false,9,13,onchain,30,0,1979758,4554511,95502,532238,565.791300,582627,657.374600,615619,626.190900,69626,28.362200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x018809d889f321a6386b1c25389672c099465cf516f67c7565e82b369347fd67
theo_n,4,5,false,9,13,onchain,30,1,1979758,4554511,95502,532178,525.276000,582555,636.228000,615547,651.834300,69626,46.463800,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x1099526e282936b9c71393182325878fa95f4afd3fd999e6d590df40992cc0f9
theo_n,4,6,false,9,13,onchain,30,2,1979758,4554511,95502,532358,631.754200,582747,555.346600,615739,661.658700,69626,20.232500,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x25e5f6e52c5e99f016d642039c7ba64f2b35923568cfe4aca8e50acdc9a9b646
theo_n,4,7,false,9,13,onchain,30,3,1979758,4554511,95502,532262,610.081500,582651,690.443200,615643,553.709900,69626,18.872200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x20dbf8d9b004c84489b8017f846e078808e151192826c6928ea5ed0f303a9e91
theo_n,4,8,false,9,13,onchain,30,4,1979758,4554511,95502,532286,582.043400,582675,593.515200,615667,619.558100,69626,29.930200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x121a0d519a7197e13441f693ffa34af23595793edf3bc9eb45de9e8c8ee221b5
theo_n,4,9,false,9,13,onchain,30,5,1979758,4554511,95502,532274,596.113000,582663,602.019900,615655,682.652300,69626,25.724900,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x287cfdbd275999eec348d5fbb8f337bf538df434bf4199b8cb0c7389cb6dccbd
theo_n,4,10,false,9,13,onchain,30,6,1979758,4554511,95502,532274,641.335900,582663,539.871500,615655,686.139600,69626,22.127200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x2fd952bb80f30f5e46a2d9b1b4307bfe552c7915110ced24d5bd043178a16d06
theo_n,4,11,false,9,13,onchain,30,7,1979758,4554511,95502,532250,643.126100,582639,621.901000,615631,577.869800,69626,16.536500,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x0dc9c34698cfb22ac47c043c0b05c5610d317fc34555c33b70ad4fb43b1ae8db
theo_n,4,12,false,9,13,onchain,30,8,1979758,4554511,95502,532310,552.672900,582699,598.144900,615691,586.772300,69626,51.688100,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x09aecf356d4237faeb5ebe31d61ac407f87f91ae341171e2c697742aa5d98855
theo_n,4,13,false,9,13,onchain,30,9,1979758,4554511,95502,532238,563.012900,582615,566.948600,615607,632.437200,69626,24.779800,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x11bbba55c3f89846013fe38f4ce01417ff0f6e61f615247d25e8920309a2e018
theo_n,4,14,false,9,13,onchain,30,10,1979758,4554511,95502,532286,552.828000,582675,593.911500,615667,558.547400,69626,20.006800,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x12e2fb3934255a7b563a865cdc0bee36a2244f33cca7483898f6df58dd687309
theo_n,4,15,false,9,13,onchain,30,11,1979758,4554511,95502,532274,594.161200,582663,598.100900,615655,588.185800,69626,26.675300,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x27bb69ed89655ed65ee955c93271c397356bd996143b24c67c94f29bc65eea3f
theo_n,4,16,false,9,13,onchain,30,12,1979758,4554511,95502,532382,554.536500,582771,618.864600,615763,656.121300,69626,28.802800,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x034c4c9b9062502dcdf7c8d86e1f974c477c53d86fe13466078ab32814cc27d2
theo_n,4,17,false,9,13,onchain,30,13,1979758,4554511,95502,532322,580.457800,582711,597.694700,615703,613.966600,69626,46.806300,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x24dacced0c7a575643622ab8e2d17c84b425f2455cadd3c5a982bef08c287066
theo_n,4,18,false,9,13,onchain,30,14,1979758,4554511,95502,532334,654.705100,582723,649.264800,615715,611.390300,69626,31.688000,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x2dd8812088b88ec7865ac0d521ce6a5b5b114db43f9cfc42290c07d42c7c9d79
theo_n,4,19,false,9,13,onchain,30,15,1979758,4554511,95502,532298,562.685800,582687,584.946800,615679,589.034000,69626,27.892200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x027bdfcb6ef777dab1b1e85b1e547db72e1e64fe7d61788491fdf00555de678d
theo_n,4,20,false,9,13,onchain,30,16,1979758,4554511,95502,532142,707.839200,582531,571.234200,615523,605.502100,69626,32.068900,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x2ab47105c5d1ee145c554579ea17e3958a4e82c671e4f44ecc3cc6109ee5f877
theo_n,4,21,false,9,13,onchain,30,17,1979758,4554511,95502,532310,566.311200,582699,780.310900,615691,771.262100,69626,46.200600,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x06b9badfa3c4e1ddf61e7987962b916ace2da7e312cb5551efad980c87d37337
theo_n,4,22,false,9,13,onchain,30,18,1979758,4554511,95502,532214,595.284400,582603,585.283800,615595,552.375500,69626,21.763500,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x22268e406674e7c918f72e676cf5034a9ed0a13b3d396dffe975169afbe64741
theo_n,4,23,false,9,13,onchain,30,19,1979758,4554511,95502,532334,585.687400,582723,607.852100,615715,652.089100,69626,41.523900,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x03f67eee236741da38a23b3e9029bd5675415d6ff86e7a3d63d93484d4fb194a
theo_n,4,24,false,9,13,onchain,30,20,1979758,4554511,95502,532298,573.331200,582687,597.526500,615679,586.231000,69626,29.995700,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x24c3972d998d18e697d6338ba467dec044d123b625e4f171382642bef6e34540
theo_n,4,25,false,9,13,onchain,30,21,1979758,4554511,95502,532286,568.809100,582663,614.179000,615655,552.079600,69614,41.042200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x020a5af87a7e548eba597a7d0d8ae1375466548076a620f79357d100da748091
theo_n,4,26,false,9,13,onchain,30,22,1979758,4554511,95502,532286,595.199700,582675,588.568700,615667,717.281300,69626,22.317900,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x06c36dbefb4b6fb5d0cb9c2999c9945074d8ab316687e6cdd75f56a676a1f6c1
theo_n,4,27,false,9,13,onchain,30,23,1979758,4554511,95502,532190,563.479400,582579,600.533000,615571,582.345900,69626,33.723900,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x117ed84b6b4f976c0cd9b13884ea3de0be57496b77ee76dacd592510a14f012c
theo_n,4,28,false,9,13,onchain,30,24,1979758,4554511,95502,532346,579.831700,582723,642.787600,615715,690.715200,69626,56.413700,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x10ea5875e0f64853ca3c8c7da5a1f46d2aa9f2c15a329aa5b19fe8cb8640f346
theo_n,4,29,false,9,13,onchain,30,25,1979758,4554511,95502,532322,596.242900,582711,597.715700,615703,606.948400,69626,36.019400,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x05ab55139e5858fb409f9de9e4df7bb89e716642bd032c1737bf61e3b1d8e185
theo_n,4,30,false,9,13,onchain,30,26,1979758,4554511,95502,532274,594.212800,582663,585.618800,615655,621.623800,69626,25.690000,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x245d9eccafe5d620577e4358d7c14e07efaf9cf1ca80ce67e90b5e2aa90dc3cf
theo_n,4,31,false,9,13,onchain,30,27,1979758,4554511,95502,532382,552.493300,582771,629.323700,615763,611.478300,69626,38.583600,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x02df501fd605682c9814e04b7479529d57143124796f28c00c0c7b4228938ef3
theo_n,4,32,false,9,13,onchain,30,28,1979758,4554511,95502,532310,563.935000,582687,608.121900,615679,587.781100,69614,19.740800,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x00cfcebc1209937f65f157d82f616a175a90565fac6a97e63c93dfd044d7a946
theo_n,4,33,false,9,13,onchain,30,29,1979758,4554511,95502,532346,560.555100,582735,719.016900,615727,663.849000,69626,45.054100,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x2a9e24d45d9ac07fe4238355ffd251f88119a646ca8c63dab3267c1e8cebb993
