mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
onchain,30,19,1979758,4554511,95502,532226,673.713900,582615,639.740100,615607,599.760700,69626,33.572500,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x03f67eee236741da38a23b3e9029bd5675415d6ff86e7a3d63d93484d4fb194a
onchain,30,20,1979758,4554511,95502,532286,593.868400,582675,629.942600,615667,613.004000,69626,26.863300,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x24c3972d998d18e697d6338ba467dec044d123b625e4f171382642bef6e34540
onchain,30,21,1979758,4554511,95502,532190,571.413300,582567,680.423000,615559,603.634900,69614,26.115300,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x020a5af87a7e548eba597a7d0d8ae1375466548076a620f79357d100da748091
onchain,30,22,1979758,4554511,95502,532334,563.156400,582723,568.129600,615715,678.838200,69626,31.243200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x06c36dbefb4b6fb5d0cb9c2999c9945074d8ab316687e6cdd75f56a676a1f6c1
onchain,30,23,1979758,4554511,95502,532286,561.521600,582675,583.686000,615667,762.422600,69626,36.466900,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x117ed84b6b4f976c0cd9b13884ea3de0be57496b77ee76dacd592510a14f012c
onchain,30,24,1979758,4554511,95502,532286,836.612500,582663,631.037700,615655,762.578000,69626,39.201700,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x10ea5875e0f64853ca3c8c7da5a1f46d2aa9f2c15a329aa5b19fe8cb8640f346
onchain,30,25,1979758,4554511,95502,532298,594.516200,582687,695.394300,615679,601.310600,69626,31.724200,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x05ab55139e5858fb409f9de9e4df7bb89e716642bd032c1737bf61e3b1d8e185
onchain,30,26,1979758,4554511,95502,532358,636.915000,582747,633.571700,615739,795.652200,69626,34.348400,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x245d9eccafe5d620577e4358d7c14e07efaf9cf1ca80ce67e90b5e2aa90dc3cf
onchain,30,27,1979758,4554511,95502,532298,615.857300,582687,644.828800,615679,675.696500,69626,44.558300,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x02df501fd605682c9814e04b7479529d57143124796f28c00c0c7b4228938ef3
onchain,30,28,1979758,4554511,95502,532250,606.954000,582627,656.119000,615619,698.063600,69614,62.668700,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x00cfcebc1209937f65f157d82f616a175a90565fac6a97e63c93dfd044d7a946
onchain,30,29,1979758,4554511,95502,532274,708.715700,582663,662.422400,615655,639.014600,69626,36.701500,0x145826b051c4e55c4e94a8a682e91d8cd1816c290e5b3486aebf7d08d3ddad99,0x2a9e24d45d9ac07fe4238355ffd251f88119a646ca8c63dab3267c1e8cebb993
