mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
onchain,100,45,1979758,4554511,149689,532298,854.311200,582687,750.873900,615679,642.241200,69626,42.639600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1feae30e0bf019fa20723e52c43bc78df366f69422d39460860b600f06ec7212
onchain,100,46,1979758,4554511,149689,532310,623.178800,582699,617.715100,615691,714.930300,69626,35.877600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0a9ae40da087b71d2bd5194ee6e5a895a178dec011abc9602febd0178172c8fa
onchain,100,47,1979758,4554511,149689,532238,689.086700,582591,630.581700,615583,596.927100,69602,25.429200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c17216c1b23807614a93f3e11e8d6c400c0a7f9bcca3f00fdb45ce21475e6f0
onchain,100,48,1979758,4554511,149689,532286,773.905500,582675,735.415300,615667,582.018900,69626,26.285400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2655e0fcb6594be98389ab846f0e30aed11a3837e9acbc6a08a11c17d93727fe
onchain,100,49,1979758,4554511,149689,532286,604.125600,582675,611.391100,615667,617.993800,69626,23.549700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1dc11b0a92c7da7ec4492879b014c47d024c22b4445ff70db4639a96bbf6df97
onchain,100,50,1979758,4554511,149689,532262,600.891800,582651,674.130400,615643,668.081400,69626,26.626400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1b18ecfe1ef6f3bb4baf957dfcd9fe15460cd2090ee4d0406bad1bb75109a4f0
onchain,100,51,1979758,4554511,149689,532298,565.164100,582687,634.745100,615679,589.193500,69626,47.328600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x18f7147b8d556a4bbc937fa0e79a05ea947a16c8043f60fae430af5ea16c4968
onchain,100,52,1979758,4554511,149689,532346,623.130900,582735,652.569300,615727,600.995300,69626,34.742100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2d235588ad6b1f2fded37fac073f21799a42fae6145aedaadb3014795d0b2354
onchain,100,53,1979758,4554511,149689,532238,607.390500,582615,583.983600,615607,734.711900,69614,32.520800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0aca81cca1858bb9b94b264af34b20010e68a15ee60043c818d915a23dabf38e
onchain,100,54,1979758,4554511,149689,532202,589.818100,582591,1124.326200,615583,1178.241100,69626,32.538600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1a39643799f97eb1d2c412812a2cc73c9a0df62e755aecfed6bc125fec2bd43f
onchain,100,55,1979758,4554511,149689,532178,1051.764800,582555,588.769700,615547,1076.235100,69614,28.659900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x01ac844628a37eca16ef197cadc1bc0e5811c9c2f2b27e448f410d00a2153e19
onchain,100,56,1979758,4554511,149689,532238,590.582300,582627,695.708100,615619,650.976200,69626,31.072300,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2c63375e34503be994360f30de66d504e3dbb880560344d160ec1c0f946a38d6
onchain,100,57,1979758,4554511,149689,532286,605.309100,582675,709.883400,615667,619.936300,69626,32.295900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1a37c4e15cf4d315f3beed9502afd328853e24214abdf83d3b0a436458f9a0df
onchain,100,58,1979758,4554511,149689,532286,580.586100,582675,647.386000,615667,754.272000,69626,21.887700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0f850b487d79033151056468ce6898d93c4cd9a5f0ac94a8efa533a51a37f5a4
onchain,100,59,1979758,4554511,149689,532310,587.741600,582699,673.022600,615691,722.073800,69626,26.915400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0be11c090858bfa33d4be0806940891c02422675540613e09c1463a5a18577bf
onchain,100,60,1979758,4554511,149689,532274,585.479300,582663,588.115500,615655,632.946300,69626,65.702800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x28d5195d76826fc73dad8f4ca509d82344c7978d8e247c5e1057dff73c1151fc
onchain,100,61,1979758,4554511,149689,532298,656.671900,582687,718.295300,615679,771.354300,69626,32.382100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x27a58b9a14f5283f3d2c53ce92e21299d417586d6ec7a8b6ff9ed36112d68f2c
onchain,100,62,1979758,4554511,149689,532238,568.771500,582627,614.999400,615619,687.470200,69626,22.834100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2b4e439d2cdfe983a9171ce6976a40680cba7cf9a38a69e92ee90af9a6a2811c
onchain,100,63,1979758,4554511,149689,532238,643.845800,582615,678.591100,615607,636.617700,69626,30.384900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0b4b27d86fadb142bcf7606a0241e267ad43e16d3ed30b8f27f88f888bf291c9
onchain,100,64,1979758,4554511,149689,532298,531.811300,582687,662.626400,615679,703.099400,69626,22.164700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0661c8d5aa85222023941275ac40441d1b680bd4f128994ba012e27da2be4b82
onchain,100,65,1979758,4554511,149689,532310,752.917700,582699,679.446900,615691,803.354200,69626,41.402900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2b03dce8706461206209b53de98af7b057ebd3b221848647059bce7f6ebc2ef0
onchain,100,66,1979758,4554511,149689,532226,611.894800,582603,627.106500,615595,636.824600,69614,28.392500,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0dcc7c765b877d282975b8ea24a0a6074b6e9a1cdc8db969db600056b8f89483
onchain,100,67,1979758,4554511,149689,532322,617.847200,582711,776.858700,615703,677.549500,69626,30.820400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x16a4271b09f2cf43be66832616057028f999b664d7c1dca606a97cb06c7beb21
onchain,100,68,1979758,4554511,149689,532190,623.423200,582579,722.396900,615571,740.572300,69626,30.335000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0bfb85f559566fd155b3eceb1a085fea180c64b1aee7c0650a5328846b3b0f78
onchain,100,69,1979758,4554511,149689,532358,665.606400,582747,653.143400,615739,609.263600,69626,24.381100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x14cc987702372887d59753cf6fb9150b46ad39d34e3166302ff5170cffb7e8a4
onchain,100,70,1979758,4554511,149689,532382,612.588400,582771,653.299100,615763,688.712800,69626,28.094800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1da5e24664f51180e616d117eb847a9841e128c73126180f377d1272fce8c87b
onchain,100,71,1979758,4554511,149689,532274,749.495000,582663,722.993700,615655,784.291000,69626,33.137200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2c4410712f33894f6ac48310a0b52dd6b8201f4507aaf1fbf0b8a867d1bc53f9
onchain,100,72,1979758,4554511,149689,532382,665.712500,582771,675.057300,615763,753.787500,69626,35.898800,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x04ecc13f70166bce193d4822c2ee04abc6c4c85a4f01b1ed56f125250d5a7c2d
onchain,100,73,1979758,4554511,149689,532250,659.193600,582639,594.170900,615631,726.225400,69626,35.920200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1f9c257cb4dacfbf0b441357b36181494a828f4fd29b4e05c5691c3d92248fa9
onchain,100,74,1979758,4554511,149689,532298,595.180300,582687,547.028600,615679,720.217100,69626,25.078200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x11eb0c058a867b828c7d9ebe448e962ae71c89c718108fd177737c6710ac1549
onchain,100,75,1979758,4554511,149689,532274,615.316300,582663,695.670800,615655,675.822400,69626,35.181400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0a16990e539d9bf496cdd836eabc749770a7c0dbf6f2255fe1b978734695812e
onchain,100,76,1979758,4554511,149689,532274,669.693900,582663,718.580300,615655,601.972400,69626,26.026700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x13a185b374ce205a01fa8f229858b4e870e5e1889d04ba18787ab2cea1cb0531
onchain,100,77,1979758,4554511,149689,532226,714.730700,582615,1086.140300,615607,870.514500,69626,23.265500,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x17b1c094f1e7b9f2f0514dfff272baf5726512bc9371194973fa82f646e1acc1
onchain,100,78,1979758,4554511,149689,532190,1033.985000,582579,658.147800,615571,631.451300,69626,31.746700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2fe2442e823d364de15588159688d490a42be811b9ee9d2ea7baba62fb5501c5
onchain,100,79,1979758,4554511,149689,532190,539.726600,582567,657.991400,615559,577.330200,69614,87.961500,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x052933240d359571bdb58be9007169c9bdb42f737a1f23d8a42e2654d811f54d
onchain,100,80,1979758,4554511,149689,532298,606.125700,582675,600.437000,615667,704.426200,69626,35.479200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x044c5be8cfd1724d3a9e95c4e9d8e62981f206b79407fed2a1f6b0a738cd1c2a
onchain,100,81,1979758,4554511,149689,532370,678.121800,582759,597.273600,615751,614.150900,69626,21.214100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x21be4a20d393575886a74cfb783dde7af9f70a7cf0447f23452ec82d02eab8c4
onchain,100,82,1979758,4554511,149689,532250,643.957100,582639,653.044400,615631,639.417200,69626,28.310900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2c0b650db48807298e15467f4ca6978a19c6e955d52ec3a9f9ce98791f947118
onchain,100,83,1979758,4554511,149689,532190,585.030100,582579,615.925000,615571,726.870500,69626,29.039000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x17f3dfa587c5aceb9de7a030a60e09dd819c79e7fef5d62348051c7de7bdad50
onchain,100,84,1979758,4554511,149689,532310,601.759700,582699,555.367000,615691,664.215600,69626,31.320000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1c8a867dae1391ee53a7bb18590c4a29e5ede085c05f8284f46adfa8d36b2baa
onchain,100,85,1979758,4554511,149689,532238,613.862400,582627,721.537500,615619,584.146400,69626,48.631600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x15709e2ce0fe18cdb10ab22115632642fab9f3db0ddd814d51f04002b5b7488e
onchain,100,86,1979758,4554511,149689,532274,621.809500,582663,713.537900,615655,693.682100,69626,24.389600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x13b0b1e70ddd934ff11bded99389941c9ae7af8a794f93462b20d4474b4878ed
onchain,100,87,1979758,4554511,149689,532298,607.909700,582687,708.981200,615679,710.261300,69626,40.069900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1ff15123641edaeece1819adaf24386b1a585e0a800b4378aa1ef8183e80bc43
onchain,100,88,1979758,4554511,149689,532226,655.988600,582615,630.620000,615607,676.572100,69626,35.271600,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x30222e54aa0a64fdfa3d7c92129d125e21e4b8d2c9b1088052bb1fe8d181a124
onchain,100,89,1979758,4554511,149689,532154,630.438300,582543,603.352300,615535,666.419000,69626,28.943900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1982b0f329b1f11e42e05923e64da8f272a076f7f0662771937625df25591146
onchain,100,90,1979758,4554511,149689,532238,707.962000,582627,634.109600,615619,791.913300,69626,33.343500,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1ed0dc532259f42b5b6605e71bfea4df1388a057ce385503b2ed193333df5759
onchain,100,91,1979758,4554511,149689,532286,606.761600,582675,1225.655400,615667,749.363500,69626,25.549400,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2fbb511e999ee1fb84770e1b9de18ab971fd0809cebd2e4721c7943c6f9e6dd9
onchain,100,92,1979758,4554511,149689,532226,2591.281900,582615,755.513900,615607,702.303300,69626,41.259900,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1d7defb9b5ca70193a155c81a21124f8b07b8548ef79ea92df1a8066ee251a68
onchain,100,93,1979758,4554511,149689,532214,784.192100,582591,991.781900,615583,1001.468200,69614,75.639700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2ac129b66994a9164b42247bc95815b8eaf6ceda801b98180b71c7fd72ae9700
onchain,100,94,1979758,4554511,149689,532274,921.485900,582663,727.832900,615655,810.357600,69626,39.265100,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0ddb091273ee0550d657e4649586f22e0320e7ed7a7556077e854291fe791810
onchain,100,95,1979758,4554511,149689,532310,871.573300,582699,927.647200,615691,767.342300,69626,28.663000,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x020885e10f50782d4f331b4604b437ee51b3baad136fe7fbdb33164fb7b6d4dd
onchain,100,96,1979758,4554511,149689,532286,645.776100,582675,878.361500,615667,777.744600,69626,34.127200,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x01281c7f6ef01ab29ed7dca1893c8e7f89bfc74927b8678c9517362cb81611c5
onchain,100,97,1979758,4554511,149689,532190,790.531900,582567,1025.549500,615559,708.811700,69614,31.472700,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c895e2fa5e30aa4e2b9e5008032a5267627d468dc577ad0bae12132ee9ea974
