mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
onchain,500,13,1979758,4554511,459000,532274,608.322500,582663,669.742100,615655,721.276500,69626,24.457500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x146554373ef67f5de307538cfcb7e62015f4c7d7791f0be35f5897031ab12a59
onchain,500,14,1979758,4554511,459000,532310,622.030100,582699,747.168700,615691,704.035800,69626,34.366200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x298177b133ab3f68a2e47c6d74787973892a7540de8dcd16ae80701b4d1a19b5
onchain,500,15,1979758,4554511,459000,532262,792.554500,582651,1048.616500,615643,1297.216600,69626,33.174600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x290f20350f10923907c139526a8eeb150f99e2573a16d6916fe0f769c993f49a
onchain,500,16,1979758,4554511,459000,532394,1071.074400,582783,978.477400,615775,1290.468000,69626,41.998700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x171e66512384a041ca6a5f708a5b4fdda9cf24ab176412c6f6900afc3c6dedb8
onchain,500,17,1979758,4554511,459000,532274,710.709400,582663,618.371800,615655,629.418500,69626,36.724100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1be2fe80e5029582e3f6e62f4cb2a84d401feee79f16b335d0bc369a395a0853
onchain,500,18,1979758,4554511,459000,532334,600.280200,582723,683.491600,615715,726.142000,69626,30.905100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0bb978d615ff4f194a9934af270a428732e8174c4311c8beb31d4e0bbabbc0bc
onchain,500,19,1979758,4554511,459000,532370,585.813100,582759,665.211500,615751,669.013500,69626,23.408200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x04726770464b2bff8da321b67038b812b34fa5fa5cdf99f1314cba8589a165bc
onchain,500,20,1979758,4554511,459000,532238,603.528500,582627,649.095700,615619,605.919500,69626,21.730900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x03d6f9ca63a41aff3fb9a8fc838ab1ed3ceedc7c249c5dc4c19d5955e351be13
onchain,500,21,1979758,4554511,459000,532406,581.799500,582795,615.837700,615787,647.022700,69626,24.398900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1686fa19ed842d8106f86663fe6e6888a8bfb3e985dcfd2bb1db169ffcda5da5
onchain,500,22,1979758,4554511,459000,532262,574.668600,582651,644.087300,615643,648.098700,69626,23.022300,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x23e82ec09d717b107d77dc26eb5dc265ea1fc45985e29b8cc3cb17430ff24a0c
onchain,500,23,1979758,4554511,459000,532286,615.703600,582675,602.635000,615667,774.984800,69626,28.626000,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x10b3bd195947d421c2d2b26290f8c337fd0828e5148886d256cae19c30dd3457
onchain,500,24,1979758,4554511,459000,532298,619.042600,582675,666.683900,615667,667.756900,69626,31.160800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2a99ad2dc4636645cb03a3f8cddbcf89d41b4a9e486facca27dfee54675abb9c
onchain,500,25,1979758,4554511,459000,532298,600.746000,582675,672.956600,615667,875.864600,69614,70.905600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1cd40d323ccd0838cfec775d1003317bf356cafeaba2b700c3af3c61def30fca
onchain,500,26,1979758,4554511,459000,532310,590.852100,582699,657.501100,615691,628.764400,69626,25.270600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2eb42444691d4d15abfb91e44bb63be709bec40b9e54f4360f24d4480534af10
onchain,500,27,1979758,4554511,459000,532262,807.910100,582651,605.470400,615643,713.332700,69626,39.742700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2c174593cceb5f490ba8f6ba09cd052e5c25a821a271f28bc1a25fe480d609d8
onchain,500,28,1979758,4554511,459000,532214,647.655900,582603,776.471300,615595,680.681500,69626,29.986600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x23665977a843f888d72d4f179e9f9d837be558853b6806d1436951fa322c1221
onchain,500,29,1979758,4554511,459000,532310,596.205400,582699,730.086000,615691,581.420700,69626,37.852700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1784bc5a44d0a6e7b87bdd0fd4e563361f98a6aa39b7964e0907b239a38b84e7
onchain,500,30,1979758,4554511,459000,532382,664.950500,582771,606.021300,615763,697.075300,69626,29.005400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x202c4e9e6402e7f390a4ab85d1370541fe76c37421ce3a51ac5805c4b24b6da9
onchain,500,31,1979758,4554511,459000,532214,703.447800,582603,652.112000,615595,619.595700,69626,21.190400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x26ac62095e0835f5045ef0c786313c5c49c66bfa9a9c59a9176a5e55ca7e0d2f
onchain,500,32,1979758,4554511,459000,532298,639.611200,582687,591.275000,615679,648.975600,69626,30.421600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0999d39078de7333e04118695737bc5efd57941984dd9136fc1c1b2063a26adc
onchain,500,33,1979758,4554511,459000,532394,611.557700,582783,672.534100,615775,621.357800,69626,27.416800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x21595eb5cbf9542bc3565fb23a44f93e50797512cb2156aa0f1bf0cccd52959e
onchain,500,34,1979758,4554511,459000,532310,585.087000,582687,658.172900,615679,651.674100,69614,26.210500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x25c79e1b2c8e7e076990cd6c719d9fad9068d6cd9b911cb567af007fd9ae9012
onchain,500,35,1979758,4554511,459000,532274,616.467200,582663,656.080000,615655,799.549100,69626,20.067000,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x12b71401342adb56754a25ca9b90161c500f6d1db94481a55ff459a7aebc3185
onchain,500,36,1979758,4554511,459000,532382,646.528400,582771,637.487400,615763,673.419800,69626,33.827200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1bf1c17e9fed35f18ad1a97d36860e5c49872e06811178e1de9764c9d878dc29
onchain,500,37,1979758,4554511,459000,532250,694.353800,582639,622.093800,615631,681.271800,69626,34.328800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2b638435867637f2946659187916cd17968a726d781e30c6e61925210b314d02
onchain,500,38,1979758,4554511,459000,532262,613.467700,582639,639.545000,615631,708.316700,69614,31.987500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2bdbfab8d0294126af14982e1000d41a61e11326b0ce247a7116adeeea7985cd
onchain,500,39,1979758,4554511,459000,532286,506.445200,582675,685.479600,615667,577.276500,69626,22.846700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0aa7bf1d39d93e1954ce66d9858d1198e0ad921a4df6c1181b1ce905784fe958
onchain,500,40,1979758,4554511,459000,532334,788.427400,582723,589.044000,615715,715.327800,69626,25.696100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x10de1e3d29876f4850189c984ae73d9c11ce68b86aadc32cf461c98d54d62d23
onchain,500,41,1979758,4554511,459000,532358,606.266200,582735,606.938200,615727,703.611100,69614,36.615200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1edba77fec60aecefcfe1abd4e72068fd9fb6184a89b43f5c3dc9a00069d74e2
onchain,500,42,1979758,4554511,459000,532334,621.902700,582723,584.941500,615715,736.268000,69626,29.878300,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x15c8ab0ca8377161a0b8ea56ed9e3ae382863e927a1324317f9fa192d6188e2e
onchain,500,43,1979758,4554511,459000,532286,590.628300,582675,559.505200,615667,811.096000,69626,35.164400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x13eb1c80471a2c64b0c27128ce601b8439e0852909edea7c2fa01c5a8b0cd2a8
onchain,500,44,1979758,4554511,459000,532262,604.645000,582651,598.798900,615643,690.749700,69626,24.772600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0231eb71e8795c4c4a35fb9db7f9d3c70fcb8e6537017b7c23770e27edb17c26
onchain,500,45,1979758,4554511,459000,532286,695.946700,582675,663.827000,615667,598.360000,69626,21.038600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x14bfb435acb7a5d37e0d29a9b6051229ed7acd9fdfc1de220c0337ce6f0f4ed8
onchain,500,46,1979758,4554511,459000,532262,538.032100,582651,699.618600,615643,634.743100,69626,29.500100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0d91e737b2843fdf5a8d1394de46dfa3fe679927773f55ff934b561adb0b7fff
onchain,500,47,1979758,4554511,459000,532346,611.810100,582723,1036.217300,615715,1049.317500,69626,32.990100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x26954244b4ec45232f6c53427aaae47d6f1e18e481e8b23526e02555df48c1df
onchain,500,48,1979758,4554511,459000,532334,949.619500,582723,1098.944400,615715,1046.299800,69626,36.408500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x239708d53c07d61009f55c15e879487da0622eab4cc30d66f7bca4dbc4bfe44d
onchain,500,49,1979758,4554511,459000,532298,741.295500,582687,630.814400,615679,652.430100,69626,26.732600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x163233172054b52f81b9f891e2f9d5105c71e0adba76e509daa09013f949b0aa
onchain,500,50,1979758,4554511,459000,532274,554.490000,582663,618.118900,615655,584.511200,69626,34.042700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x29f882fd660b6a26a77c96e53e736aaae7aec2dcd44d93124440e2b9b84b4a38
onchain,500,51,1979758,4554511,459000,532262,715.061700,582651,597.005000,615643,637.499600,69626,26.303400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x27e66d84b49036dd0865b9da04321eba233102d93a56847b997b2096cfc0e219
onchain,500,52,1979758,4554511,459000,532298,659.592500,582687,661.138200,615679,604.008400,69626,33.814600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x041c6acccd0de4874fa535b4423d4a3ab728697b23310712e0d2d3f10927164d
onchain,500,53,1979758,4554511,459000,532286,646.096800,582675,704.615600,615667,697.269000,69626,22.894400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1d11e9b323790b3c05df4d5364a35721616441c63f76b36a5b739e880f8fc03c
onchain,500,54,1979758,4554511,459000,532298,565.751100,582687,698.042200,615679,679.782300,69626,28.035100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x19ed930667ae813189bbaa0641e03f632bed382b9631862cf170dc2cfb08f703
onchain,500,55,1979758,4554511,459000,532262,555.808300,582651,630.746400,615643,741.286100,69626,33.854500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x286f63b2d20d219a578976c21ed9f8396a9370eb76c1692333fb49e9ffe5eddd
onchain,500,56,1979758,4554511,459000,532118,603.684200,582507,677.294500,615499,671.148700,69626,48.122500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1f99a065f3bb98ea5433e6d81e6e27387fc8c025edc841fddcff3cbf77e66024
onchain,500,57,1979758,4554511,459000,532250,631.891600,582639,976.207200,615631,1036.728700,69626,36.095900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1feb6f0f68700be050d5e26dfd63e880937685b79efab2b075ec055912a4f5ae
onchain,500,58,1979758,4554511,459000,532274,1011.360200,582663,1039.884100,615655,1107.661600,69626,29.352500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0e6c34dbfd1473a1ae9710c16b88cac448410f09637490e3123197c34790a183
onchain,500,59,1979758,4554511,459000,532286,676.236600,582675,627.248200,615667,620.477100,69626,37.639000,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0bb2842f8a6e91c04573162fc7601b567d7df6749d60979ba332d7b78c328f8d
onchain,500,60,1979758,4554511,459000,532346,589.443400,582735,629.402400,615727,721.450600,69626,36.763600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0a7220125db4c9fae9b66dda6e019f9ebbe630298376fe4b51a071b6eb9ddbcf
onchain,500,61,1979758,4554511,459000,532334,649.690700,582723,633.134400,615715,674.398600,69626,25.246200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1abe534db0df466d693bdbb58e2e3330a7c9ce60678dcecd580bfa34a5604850
onchain,500,62,1979758,4554511,459000,532298,627.135200,582687,628.168900,615679,750.424400,69626,27.813800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x12cd93c7fe1e9691bc34c1a151550f01178da157b91296de0279ba930f04a680
onchain,500,63,1979758,4554511,459000,532310,574.821000,582687,627.127200,615679,645.758500,69626,35.255500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1efdb02da48822560ee87f9d18dd45890f200b5829646129246afe143791a5ee
onchain,500,64,1979758,4554511,459000,532382,616.268200,582771,929.550200,615763,1094.476900,69626,45.440700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x18bcb575879217dd771bf3fd110accc154f81eb964db696503ddc5cc982414f3
onchain,500,65,1979758,4554511,459000,532298,926.142300,582687,606.950100,615679,710.027100,69626,28.630100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2e969f3908c8262e7c1ef3c63699dc0ca68c5ea634b5f0732921ce9452c32843
onchain,500,66,1979758,4554511,459000,532322,575.332000,582699,661.373900,615691,741.796100,69614,36.557600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0088ab77acbdc069cfc9f633fed7cecb143790696b76586df6ef40df2b60952c
onchain,500,67,1979758,4554511,459000,532298,605.745600,582687,593.734900,615679,804.819900,69626,25.862000,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x19266272248a559ab8943ba2d8258af531fe630f833f9241fd43a9bd449ed3a7
onchain,500,68,1979758,4554511,459000,532298,542.607700,582687,647.850500,615679,708.224500,69626,29.945800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x215eaf1d8e79c9ef4d076f165a4f634ca98f0f5ed28e045b617a86326162e4a2
onchain,500,69,1979758,4554511,459000,532262,585.017700,582651,583.323400,615643,699.666100,69626,33.088600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0a7e4f05953ca3db4ac4061d27149a86e58e25f8abe9700123d4376accf763bf
onchain,500,70,1979758,4554511,459000,532322,628.892100,582711,630.782700,615703,651.161700,69626,26.807100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x08605ab6f0ea9feaba6887ea78431d2492628dfd59a10292fc7afe5ea2e8eece
onchain,500,71,1979758,4554511,459000,532286,573.578700,582675,628.066500,615667,637.232300,69626,29.910900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x26d317fe0299e077054be278d1f0d21206ca9c25bef0abf439a346026c390dfa
onchain,500,72,1979758,4554511,459000,532334,695.611200,582723,674.744600,615715,710.761600,69626,31.117400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x25af9ec4cff748dbaf0976a3ff1188e5b628546f7f4f5b9db9eaa477462f7869
onchain,500,73,1979758,4554511,459000,532178,643.480900,582567,667.343000,615559,676.009600,69626,30.578700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x01fb960b8f1b5d34b7f4749defb02b514c03bec096b79a9bc37ebfdeec741f2b
onchain,500,74,1979758,4554511,459000,532322,605.073400,582711,561.820100,615703,706.940000,69626,36.967300,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x12e08ec57ab72cecc7a3924708902cc02c89942a36fdb660beb16561ed7ef5ce
onchain,500,75,1979758,4554511,459000,532334,647.767200,582723,826.281200,615715,754.176600,69626,39.308300,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x16a729a31e033516db4de85c7111097269183918aa98a399cfd2eabaf4bc6545
onchain,500,76,1979758,4554511,459000,532226,964.369900,582615,1095.527500,615607,1179.548600,69626,38.290600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0d453d4335fb2a5c16d11d4240b1166d98908cce0ead0250abff97a9868aecc8
onchain,500,77,1979758,4554511,459000,532226,1047.242600,582615,722.009200,615607,691.240300,69626,42.240900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0d4fb35507c4725529bee562d7875325d2200194fbe8fd2e917d6dd1cc23fdc2
onchain,500,78,1979758,4554511,459000,532238,601.089800,582627,707.215900,615619,662.040800,69626,26.629200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x18fd75dcd068156962b7472b26d5764df5f027a7dc6aba38d75ff522addddc25
onchain,500,79,1979758,4554511,459000,532298,625.301800,582687,656.209300,615679,642.708900,69626,31.861300,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2be77b57647a6b10a55e242f74a9ccf7e4785095dad898a23c39c7449a8a7c0c
onchain,500,80,1979758,4554511,459000,532334,643.425400,582711,600.434400,615703,636.877800,69626,26.670200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0d9b8e94306ca021ecb938f5026044a99fb2903e768e0b859c6cb7f74c89ada6
onchain,500,81,1979758,4554511,459000,532286,579.739700,582675,655.783200,615667,569.668000,69626,26.614200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x06c0b3f5ffd3b8544f72e020c2ffde1c8399e0f7b3f5c2c98ef2d41a5b6d2a0a
onchain,500,82,1979758,4554511,459000,532250,607.689800,582639,656.126900,615631,666.459200,69626,39.047100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0fcde5acfb3565955df8385342e3d172fc5e4376c643a3cb46cf9cada75b9277
onchain,500,83,1979758,4554511,459000,532262,631.031700,582651,664.151400,615643,842.474700,69626,35.055200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x15051a287f47c76ed7d2269998aa47f5381185b04d9f51445c39087cd8ed01de
onchain,500,84,1979758,4554511,459000,532298,675.129400,582687,651.309600,615679,649.626500,69626,26.574800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0f7765a835070e4481f45e0827e06270383d6f9cdbd4196f283b338b9a4e3238
onchain,500,85,1979758,4554511,459000,532262,593.516900,582651,709.200200,615643,773.469100,69626,29.939800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2b62ea88645121b88157ac06e4e3f9c3178df965566ae6496a8d6c6bb96fbded
onchain,500,86,1979758,4554511,459000,532334,618.576100,582723,607.152800,615715,775.079300,69626,35.068400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2dd46823e0fa0e639cbb8cc928ec221105d0d9a65c31b716e52a5a52adfcfb95
onchain,500,87,1979758,4554511,459000,532250,590.294600,582639,1129.138400,615631,825.475700,69626,65.007700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x28a7f749444fc4fb853eeff2d8b65c7a41abfea333797977a42f9f84eb0ea79b
onchain,500,88,1979758,4554511,459000,532238,916.189400,582627,956.596900,615619,1193.413100,69626,38.043900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1990851d8f9a1f34328e760b34b2c549764ca2e1557dde4c5f189c4e168cd5f9
onchain,500,89,1979758,4554511,459000,532310,1086.936800,582699,1008.506000,615691,822.646900,69626,32.462300,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2b8d45422864217488a84b2c5d353db89cdf51b5bee10eb545baef4f7381330f
onchain,500,90,1979758,4554511,459000,532262,853.708600,582639,670.227700,615631,623.744800,69614,29.536900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x00f12dbe894fc42bbde3b356e7868f42f5a9a342cfd632ff464f8fcf9e57333b
onchain,500,91,1979758,4554511,459000,532238,1123.913200,582627,659.847900,615619,780.927000,69626,25.702900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x1ec83bfd5f380ef673a5af89e992e0d01715ca7d7f2967cc8316c40bb09163a9
onchain,500,92,1979758,4554511,459000,532322,562.433400,582711,936.458900,615703,1016.267400,69626,36.977000,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0b07c8f3f557a462c6ef632caabdcf5fc3bf382ff18dfe46aae0dadaedd5a8d2
onchain,500,93,1979758,4554511,459000,532238,708.823800,582627,707.708900,615619,725.071300,69626,20.128100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0d315137502a0bf670e5c74c46603131659987d14b09d74da3c36de13a608b07
onchain,500,94,1979758,4554511,459000,532346,567.150500,582735,897.181500,615727,967.285200,69626,30.282400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x2d7c0a2bf3f877b4301edfbb51e2b35bd3c86cfe1d1a492eb454d060ae7778f1
