thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,12,1,true,9,13,onchain,10,0,1979758,4554511,80068,532334,844.550300,582711,597.305500,615703,596.308500,69626,28.866100,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x2e2cee8e5d982fef17970aef8ec4cc32d57bb1417d8b7d35e4f3d3f1729472f0
theo_n,12,2,true,9,13,onchain,10,1,1979758,4554511,80068,532358,569.646800,582723,581.567700,615715,604.980900,69626,21.663400,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x27b8142a933ce5711d5de4dc89e1306741320e01930a1ba2d65fe2276824835f
theo_n,12,3,true,9,13,onchain,10,2,1979758,4554511,80068,532214,545.891400,582591,575.510600,615583,572.115400,69626,23.832600,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x2f99c11b497eedca54f904eff273048fbe62db31d3b352f21e6acbafc1cc550a
theo_n,12,4,false,9,13,onchain,10,0,1979758,4554511,80068,532334,591.195200,582711,553.987400,615703,611.234400,69626,29.063000,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x2e2cee8e5d982fef17970aef8ec4cc32d57bb1417d8b7d35e4f3d3f1729472f0
theo_n,12,5,false,9,13,onchain,10,1,1979758,4554511,80068,532358,561.194100,582723,720.124700,615715,578.393900,69626,21.887200,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x27b8142a933ce5711d5de4dc89e1306741320e01930a1ba2d65fe2276824835f
theo_n,12,6,false,9,13,onchain,10,2,1979758,4554511,80068,532214,579.274000,582591,551.482400,615583,566.995100,69626,23.248800,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x2f99c11b497eedca54f904eff273048fbe62db31d3b352f21e6acbafc1cc550a
theo_n,12,7,false,9,13,onchain,10,3,1979758,4554511,80068,532286,528.248400,582663,587.119600,615655,587.146500,69626,28.163700,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x1448ba0c115caa20951b44a07bd090a3067b43fa4f7724f7be6f614d6a836e97
theo_n,12,8,false,9,13,onchain,10,4,1979758,4554511,80068,532298,551.074000,582675,550.653400,615667,580.859500,69626,18.736900,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x12e95192c37d8ad779f593be2b515335ce29cdcf455a010b14e3c3dd3c6702f9
theo_n,12,9,false,9,13,onchain,10,5,1979758,4554511,80068,532298,538.752200,582675,572.209900,615667,611.355900,69626,24.281100,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x216caa5048ee8d3385a91bb7da1b9a762412d5197a7b555c3249803de5015c92
theo_n,12,10,false,9,13,onchain,10,6,1979758,4554511,80068,532310,553.789000,582687,588.130200,615679,591.177700,69626,23.570000,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x0f033579aafdf64251ed8a8e735ec6a0a6452bfd2132e5cac021f0c5f8483763
theo_n,12,11,false,9,13,onchain,10,7,1979758,4554511,80068,532358,563.425200,582735,580.868700,615727,594.954800,69626,19.376600,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x265175f8664ac7ae179a8e62159aa889259157b2987d0dbb5a12206a9b0ded30
theo_n,12,12,false,9,13,onchain,10,8,1979758,4554511,80068,532358,559.513400,582735,589.901800,615727,802.527700,69626,28.141100,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x2ea48a9e0917186f2df91cd17a5b770e9a10d416a2cf8631103db8684ffe3c85
theo_n,12,13,false,9,13,onchain,10,9,1979758,4554511,80068,532142,590.202700,582507,695.605000,615499,577.974100,69626,21.522800,0x0d3e9eddb2b0d443cd6ef1cc606258b129409f0cb8f239b900b8793611bc456b,0x0253aac7279d25685043144c5b214afab607e1880b472bb69c6d7ab7ecb9690b
