thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier,verify_setup_ms
theo_d,20,1,true,5,9,offchain,32,0,0.977000,98.689200,153.954800,154.931800,6.267400,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,77.789000
theo_d,20,2,true,5,9,offchain,32,1,0.926000,113.379000,192.803700,193.729700,6.964500,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,88.209400
theo_d,20,3,true,5,9,offchain,32,2,1.243900,144.532800,292.720700,293.964600,6.850100,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,88.173400
theo_d,20,4,false,5,9,offchain,32,0,0.965300,120.131900,193.865500,194.830800,7.151700,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x31cce6578fc40150881c61af3263887000159f168b78eb0c1c67322a114def10,93.197300
theo_d,20,5,false,5,9,offchain,32,1,1.039300,144.157300,215.051600,216.090900,7.477900,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x06b149a846c21e833d5cd6933d03540005608217faf9b22fe873f8c17f865e8c,99.077600
theo_d,20,6,false,5,9,offchain,32,2,1.014500,126.303800,200.612100,201.626600,7.414700,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x1d06a3d96bc0fee0182a90672cc093d7b090bd77f3f3308c9126cfb07e55ad1e,91.936700
theo_d,20,7,false,5,9,offchain,32,3,1.031900,120.894700,192.692800,193.724700,7.233700,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x2ee3eca2a8acabb5247f13a7dc5bb5745525229c9b0fb6af8461f8add9d6ea42,91.216800
theo_d,20,8,false,5,9,offchain,32,4,1.084400,121.055300,191.050800,192.135200,7.165400,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x23abcf4c24d8f5eaa25ebedbbad6a842ea7c9839a4809e5f07c904d2874949da,102.123800
theo_d,20,9,false,5,9,offchain,32,5,0.993000,124.924800,189.953500,190.946500,6.834800,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x053f995315ef14fd41321d4c26fc6e4a11eebe9847b131f33160a845efab237a,91.561500
theo_d,20,10,false,5,9,offchain,32,6,1.085200,117.177000,189.842100,190.927300,7.904700,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x2253bb49377756b6e039255c2e07e59ebdb5e721de9034b6084a4f646823fb04,99.380400
theo_d,20,11,false,5,9,offchain,32,7,1.086800,176.327200,237.317700,238.404500,9.725300,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x30a7f45e66796c0bb5e756de164a7408361c1113a9c271d837fc45b7dcd6f659,98.292200
theo_d,20,12,false,5,9,offchain,32,8,1.017300,122.006800,194.768300,195.785600,7.345200,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x2cd86dce870ffb93e493637ae0ebc4d227e78de147374955ca7c805d2bd92dbb,90.033400
theo_d,20,13,false,5,9,offchain,32,9,0.999700,118.584600,189.502700,190.502400,7.099500,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x0bb7e3ce2eb37533b72c200e6c6614cb93c18b171631c1ef120a8fd150f2cb13,91.218800
theo_d,20,14,false,5,9,offchain,32,10,0.965700,118.936700,190.995900,191.961600,6.919300,true,3104,,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x2ddef6234d7e6f2ddbb3ed21a00be7589b7bbf5606b92dcf2b04f4b5bccd4fec,90.606400
