thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,verify_record_gas,verify_record_ms,settle_gas,settle_ms,root,nullifier
theo_n,15,1,true,9,13,onchain,500,0,1979758,4554511,459000,532322,763.725200,582711,611.246400,615703,567.139000,69626,31.935200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_n,15,2,true,9,13,onchain,500,1,1979758,4554511,459000,532334,576.005300,582711,582.560600,615703,604.998500,69626,30.934800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_n,15,3,true,9,13,onchain,500,2,1979758,4554511,459000,532346,673.387800,582735,544.997000,615727,561.072300,69626,21.119400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_n,15,4,false,9,13,onchain,500,0,1979758,4554511,459000,532322,546.918800,582711,572.687300,615703,531.218800,69626,22.528800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0908cbf85e088d680fbd39fdb24b3cc3dd4a43f6c03cd816e06f24aad0ed40c9
theo_n,15,5,false,9,13,onchain,500,1,1979758,4554511,459000,532334,587.203600,582711,532.793000,615703,569.117500,69626,24.363500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x067e06c893d9a0e4d6fd53a0046674c8f20bf84f7b70811bf473ffa211d8c6bd
theo_n,15,6,false,9,13,onchain,500,2,1979758,4554511,459000,532346,569.331900,582735,596.121500,615727,591.010300,69626,24.893500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0b8fe57083cdcc700c57fbcf6933cb725896572c6ab544b6f4d8e1c6ab38f07b
theo_n,15,7,false,9,13,onchain,500,3,1979758,4554511,459000,532334,716.928500,582723,640.033700,615715,608.822200,69626,24.720500,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x107c70d191e489c806456c18cf98e286488b248a7e2ac57b6576b30dfade8db2
theo_n,15,8,false,9,13,onchain,500,4,1979758,4554511,459000,532322,563.498800,582711,570.008200,615703,646.072800,69626,26.911800,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x0a311bfe27c095e9b61eb94f9bfdc9d5e247dfd2f96271cff3d32612a2e7339a
theo_n,15,9,false,9,13,onchain,500,5,1979758,4554511,459000,532238,559.012300,582627,630.097000,615619,595.383000,69626,22.839300,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x18b6e24c33265e51a6ebce655f0c7d8cc56a336e228450d97e77a9ef874404bc
theo_n,15,10,false,9,13,onchain,500,6,1979758,4554511,459000,532310,570.599300,582699,561.062200,615691,531.111500,69626,24.506200,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x178454ab459643088f4034d21806282a31eacc6d694df8a91a76f6cadc1e4e05
theo_n,15,11,false,9,13,onchain,500,7,1979758,4554511,459000,532286,544.023500,582675,558.687400,615667,586.323500,69626,25.793900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x156330b35df029b9ac8c5cf74cf1978f087f063d91916404df8a0984916950ac
theo_n,15,12,false,9,13,onchain,500,8,1979758,4554511,459000,532226,578.885200,582603,544.065800,615595,587.305500,69614,26.767600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x15bf766aa145bc49955f4b440b0070cdb1823fdb1a4942a856ae7a53dd251a8a
theo_n,15,13,false,9,13,onchain,500,9,1979758,4554511,459000,532274,522.549100,582651,540.029800,615643,612.887100,69626,22.826900,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x145e23340ae3a5c2a8a430e0bd8150939cf9d3336c5a111f39801cc2a9171cea
theo_n,15,14,false,9,13,onchain,500,10,1979758,4554511,459000,532334,572.244500,582723,544.715900,615715,587.730600,69626,24.020000,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x19d8b479a4eb2ed56fc544f5f258c142afbc9733ce11579245b90f6471cc5aa2
theo_n,15,15,false,9,13,onchain,500,11,1979758,4554511,459000,532298,541.760900,582687,561.499500,615679,586.419600,69626,21.332400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x17115cce247ab17833ce4f971544dcf98cba44f30ac3caa2b60573600696808c
theo_n,15,16,false,9,13,onchain,500,12,1979758,4554511,459000,532274,549.679600,582663,544.240400,615655,564.408500,69626,23.407100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x12f7111f7f65e737c4608f3f8cffc3dea6a29e14af7ddcba52cac254304ecd23
theo_n,15,17,false,9,13,onchain,500,13,1979758,4554511,459000,532382,539.457800,582771,565.507400,615763,602.414100,69626,29.172700,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x146554373ef67f5de307538cfcb7e62015f4c7d7791f0be35f5897031ab12a59
theo_n,15,18,false,9,13,onchain,500,14,1979758,4554511,459000,532298,542.858700,582687,545.133500,615679,649.490100,69626,23.133600,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x298177b133ab3f68a2e47c6d74787973892a7540de8dcd16ae80701b4d1a19b5
theo_n,15,19,false,9,13,onchain,500,15,1979758,4554511,459000,532274,535.675900,582663,592.835400,615655,581.921400,69626,22.371400,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x290f20350f10923907c139526a8eeb150f99e2573a16d6916fe0f769c993f49a
theo_n,15,20,false,9,13,onchain,500,16,1979758,4554511,459000,532334,566.776600,582723,565.698100,615715,568.947800,69626,21.395100,0x098b50423eb1b80e5a7fb520438bb4f17cbf6c9b9e6ebef7938342aa2df694fe,0x171e66512384a041ca6a5f708a5b4fdda9cf24ab176412c6f6900afc3c6dedb8
