run_id,metric,N,mean
1,deploy_pool_gas,16,1979758
1,deploy_verifier_gas,16,4551392
1,update_root_gas,16,84700
1,verify_gas,16,532256.75
1,verify_onchain_ms,16,622.331975
1,withdraw_gas,16,582643.5
1,withdraw_ms,16,676.009694
1,verify_record_gas,16,615635.5
1,verify_record_ms,16,649.460169
1,settle_gas,16,69625.25
1,settle_ms,16,27.336388
1,witness_ms,16,50.639312
1,setup_ms,16,1037.6521
1,prove_ms,16,1001.55825
1,proof_generation_ms,16,1052.197563
1,verify_native_ms,16,7.824063
1,proof_bytes,16,4224
1,calldata_bytes,16,4352
1,tach_gas,16,685260.75
2,deploy_pool_gas,16,1979758
2,deploy_verifier_gas,16,4551392
2,update_root_gas,16,84700
2,verify_gas,16,532238.75
2,verify_onchain_ms,16,588.355712
2,withdraw_gas,16,582625.5
2,withdraw_ms,16,672.546069
2,verify_record_gas,16,615617.5
2,verify_record_ms,16,662.50555
2,settle_gas,16,69625.25
2,settle_ms,16,33.138237
2,witness_ms,16,53.94705
2,setup_ms,16,982.0539
2,prove_ms,16,908.915413
2,proof_generation_ms,16,962.862463
2,verify_native_ms,16,6.499031
2,proof_bytes,16,4224
2,calldata_bytes,16,4352
2,tach_gas,16,685242.75
3,deploy_pool_gas,16,1979758
3,deploy_verifier_gas,16,4551392
3,update_root_gas,16,84700
3,verify_gas,16,532254.5
3,verify_onchain_ms,16,615.047006
3,withdraw_gas,16,582641.25
3,withdraw_ms,16,644.775006
3,verify_record_gas,16,615633.25
3,verify_record_ms,16,684.062775
3,settle_gas,16,69625.25
3,settle_ms,16,26.927219
3,witness_ms,16,56.172044
3,setup_ms,16,945.2664
3,prove_ms,16,947.259
3,proof_generation_ms,16,1003.431044
3,verify_native_ms,16,6.849875
3,proof_bytes,16,4224
3,calldata_bytes,16,4352
3,tach_gas,16,685258.5
4,deploy_pool_gas,16,1979758
4,deploy_verifier_gas,16,4551392
4,update_root_gas,16,84700
4,verify_gas,16,532250.75
